t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
32876,0,0,1000,-0.040,0.041,-0.000,-0.000
32881,0,0,998,0.016,-0.015,-0.000,-0.000
32887,0,-3,1001,-0.180,0.013,-0.000,-0.000
32894,0,-1,998,-0.068,-0.015,-0.000,-0.000
32899,0,-1,1001,-0.068,-0.015,-0.000,-0.000
32905,-1,-2,999,-0.124,0.069,-0.000,-0.000
32911,1,0,999,0.044,-0.099,-0.000,-0.000
32918,1,-2,998,-0.124,-0.071,-0.000,-0.000
32923,0,0,999,-0.040,-0.015,-0.000,-0.000
32929,1,-1,1001,-0.096,-0.071,-0.000,-0.000
32936,2,-1,999,-0.096,-0.127,-0.000,-0.000
32942,1,-1,998,-0.068,-0.099,-0.000,-0.000
32996,1,1,1000,0.072,-0.098,-0.000,-0.000
33001,0,-2,1000,-0.152,-0.015,-0.000,-0.000
33007,2,-2,998,-0.124,-0.155,-0.000,-0.000
33014,0,1,999,0.100,0.041,-0.000,-0.000
33019,0,0,998,0.016,0.013,-0.000,-0.000
33025,0,-1,1000,-0.068,0.041,-0.000,-0.000
33031,1,1,1001,0.072,-0.098,-0.000,-0.000
33038,0,0,999,-0.040,-0.043,-0.000,-0.000
33043,1,-1,997,-0.068,-0.071,-0.000,-0.000
33049,1,1,999,0.100,-0.071,-0.000,-0.000
33056,0,0,999,-0.040,-0.015,-0.000,-0.000
33062,0,0,999,-0.012,0.041,-0.000,-0.000
33067,1,0,998,0.044,-0.071,-0.000,-0.000
33073,0,0,1001,-0.012,-0.043,-0.000,-0.000
33085,3,1,998,0.072,-0.183,-0.000,-0.000
33091,0,-2,999,-0.152,-0.043,-0.000,-0.000
33096,-1,-3,1000,-0.208,0.069,-0.000,-0.000
33102,0,0,998,0.016,0.013,-0.000,-0.000
33108,0,0,998,0.044,0.013,-0.000,-0.000
33115,0,1,1000,0.072,0.013,-0.000,-0.000
33120,0,0,1000,0.016,-0.015,-0.000,-0.000
33126,0,1,997,0.072,0.013,-0.000,-0.000
33133,0,0,1000,-0.040,-0.043,-0.000,-0.000
33139,-2,-1,1000,-0.096,0.125,-0.000,-0.000
33148,2,0,999,0.016,-0.155,-0.000,-0.000
33154,1,0,998,-0.012,-0.099,-0.000,-0.000
33160,0,0,999,0.016,-0.043,-0.000,-0.000
33167,0,0,999,-0.012,0.041,-0.000,-0.000
33173,1,0,998,-0.040,-0.071,-0.000,-0.000
33179,0,0,1000,-0.012,-0.043,-0.000,-0.000
33185,0,0,999,-0.040,-0.043,-0.000,-0.000
33192,-1,-1,999,-0.068,0.069,-0.000,-0.000
33197,0,-1,997,-0.096,0.013,-0.000,-0.000
33203,0,0,1000,0.044,-0.015,-0.000,-0.000
33209,3,0,999,-0.040,-0.182,-0.000,-0.000
33216,1,-1,999,-0.096,-0.099,-0.000,-0.000
33221,1,-1,999,-0.068,-0.099,-0.000,-0.000
33227,0,1,999,0.072,0.013,-0.000,-0.000
33233,1,0,999,-0.012,-0.071,-0.000,-0.000
33240,-2,0,1000,-0.040,0.125,-0.000,-0.000
33245,0,0,999,0.044,0.013,-0.000,-0.000
33251,-1,0,1000,0.044,0.069,-0.000,-0.000
33257,0,2,995,0.156,0.013,-0.000,-0.000
33264,1,-1,994,-0.068,-0.099,-0.000,-0.000
33269,0,-1,999,-0.068,-0.015,-0.000,-0.000
33276,0,0,1006,-0.012,-0.042,-0.000,-0.000
33281,1,0,998,0.044,-0.099,-0.000,-0.000
33288,1,1,998,0.100,-0.071,-0.000,-0.000
33303,1,0,997,0.044,-0.099,-0.000,-0.000
33308,1,-1,996,-0.068,-0.071,-0.000,-0.000
33314,1,-1,999,-0.068,-0.099,-0.000,-0.000
33321,-2,-1,999,-0.068,0.125,-0.000,-0.000
33326,0,1,997,0.072,0.013,-0.000,-0.000
33333,2,0,1001,-0.040,-0.126,-0.000,-0.000
33338,1,0,1005,0.044,-0.098,-0.000,-0.000
33345,1,-2,1003,-0.124,-0.098,-0.000,-0.000
33350,-2,0,996,0.044,0.154,-0.000,-0.000
33356,0,-1,996,-0.068,0.041,-0.000,-0.000
33362,0,0,999,-0.040,-0.043,-0.000,-0.000
33369,1,-2,997,-0.152,-0.071,-0.000,-0.000
33376,-1,-1,995,-0.068,0.098,-0.000,-0.000
33381,3,0,1003,0.016,-0.182,-0.000,-0.000
33388,1,1,999,0.100,-0.099,-0.000,-0.000
33394,0,1,998,0.072,0.013,-0.000,-0.000
33400,-1,0,997,-0.040,0.097,-0.000,-0.000
33406,0,0,1000,0.016,0.013,-0.000,-0.000
33413,-2,0,998,0.044,0.125,-0.000,-0.000
33418,0,0,999,0.044,-0.015,-0.000,-0.000
33424,0,1,999,0.072,-0.043,-0.000,-0.000
33430,1,1,999,0.100,-0.099,-0.000,-0.000
33437,0,0,999,0.044,-0.015,-0.000,-0.000
33442,0,0,1000,-0.040,0.013,-0.000,-0.000
33448,0,1,997,0.100,-0.043,-0.000,-0.000
33458,0,0,1002,0.044,-0.015,-0.000,-0.000
33465,0,-1,1000,-0.096,-0.043,-0.000,-0.000
33471,2,-1,997,-0.096,-0.127,-0.000,-0.000
33477,2,2,999,0.128,-0.127,-0.000,-0.000
33483,0,0,999,0.044,-0.043,-0.000,-0.000
33490,1,0,999,0.016,-0.071,-0.000,-0.000
33496,0,-1,1000,-0.096,0.041,-0.000,-0.000
33501,1,0,999,-0.012,-0.071,-0.000,-0.000
33507,0,3,997,0.184,-0.043,-0.000,-0.000
33518,3,2,996,0.128,-0.183,-0.000,-0.000
33524,-1,3,1006,0.182,0.069,-0.000,-0.000
33530,-2,0,1005,0.016,0.152,-0.000,-0.000
33537,-2,0,996,0.044,0.126,-0.000,-0.000
33543,0,0,998,-0.012,0.041,-0.000,-0.000
33549,1,0,999,0.044,-0.071,-0.000,-0.000
33556,-2,0,999,-0.012,0.153,-0.000,-0.000
33562,1,-1,999,-0.068,-0.071,-0.000,-0.000
33567,-1,0,999,-0.040,0.069,-0.000,-0.000
33573,1,0,1003,-0.040,-0.098,-0.000,-0.000
33579,1,-3,998,-0.208,-0.099,-0.000,-0.000
33586,5,1,994,0.100,-0.296,-0.000,-0.000
33591,2,0,1001,0.016,-0.126,-0.000,-0.000
33597,1,1,1000,0.072,-0.071,-0.000,-0.000
33603,-2,0,998,-0.012,0.125,-0.000,-0.000
33657,1,0,999,0.044,-0.099,-0.000,-0.000
33663,0,-1,1003,-0.096,0.013,-0.000,-0.000
33669,0,2,1001,0.127,-0.015,-0.000,-0.000
33676,1,-1,1001,-0.068,-0.071,-0.000,-0.000
33682,-1,-1,995,-0.068,0.098,-0.000,-0.000
33687,-4,-1,995,-0.096,0.238,-0.000,-0.000
33693,-1,-2,999,-0.124,0.069,-0.000,-0.000
33699,3,-1,999,-0.068,-0.183,-0.000,-0.000
33706,4,3,1003,0.183,-0.238,-0.000,-0.000
33711,2,3,1000,0.183,-0.154,-0.000,-0.000
33717,1,1,999,0.072,-0.099,-0.000,-0.000
33723,0,-1,997,-0.096,0.013,-0.000,-0.000
33730,-1,-1,995,-0.068,0.070,-0.000,-0.000
33736,0,0,997,-0.040,-0.015,-0.000,-0.000
33741,1,2,999,0.156,-0.099,-0.000,-0.000
33747,1,1,999,0.100,-0.099,-0.000,-0.000
33754,0,0,999,0.044,-0.043,-0.000,-0.000
33759,0,0,999,0.044,-0.043,-0.000,-0.000
33770,1,-2,998,-0.152,-0.099,-0.000,-0.000
33776,-1,-3,999,-0.180,0.097,-0.000,-0.000
33781,0,0,998,0.016,-0.015,-0.000,-0.000
33788,0,0,996,0.044,-0.043,-0.000,-0.000
33793,3,0,996,0.016,-0.183,-0.000,-0.000
33799,-2,1,1006,0.099,0.124,-0.000,-0.000
33805,0,-1,1004,-0.068,-0.015,-0.000,-0.000
33816,0,0,994,0.044,0.013,-0.000,-0.000
33822,2,2,998,0.128,-0.127,-0.000,-0.000
33828,0,0,996,-0.040,0.013,-0.000,-0.000
33834,0,0,997,-0.040,0.041,-0.000,-0.000
33841,-1,0,1000,-0.040,0.069,-0.000,-0.000
33846,0,-1,1003,-0.068,0.013,-0.000,-0.000
33853,3,-1,1000,-0.068,-0.210,-0.000,-0.000
33858,2,0,998,0.016,-0.155,-0.000,-0.000
33865,3,0,998,0.044,-0.211,-0.000,-0.000
33870,2,-1,999,-0.068,-0.127,-0.000,-0.000
33876,0,1,1003,0.071,0.013,-0.000,-0.000
33882,-1,-2,1001,-0.152,0.069,-0.000,-0.000
33889,0,-3,999,-0.180,0.041,-0.000,-0.000
33894,2,0,1000,0.016,-0.126,-0.000,-0.000
33900,3,1,1001,0.100,-0.182,-0.000,-0.000
33906,2,2,996,0.128,-0.155,-0.000,-0.000
33913,-3,2,996,0.156,0.182,-0.000,-0.000
33918,-1,0,1000,-0.040,0.069,-0.000,-0.000
33924,-1,0,1003,-0.040,0.069,-0.000,-0.000
33930,-1,1,1003,0.071,0.069,-0.000,-0.000
33937,2,0,997,-0.012,-0.155,-0.000,-0.000
33942,4,-1,998,-0.096,-0.267,-0.000,-0.000
33948,1,0,998,-0.040,-0.099,-0.000,-0.000
33954,-2,0,996,0.016,0.126,-0.000,-0.000
33965,0,-3,997,-0.180,0.013,-0.000,-0.000
33971,1,0,1002,0.016,-0.070,-0.000,-0.000
33977,3,0,1000,-0.040,-0.182,-0.000,-0.000
33988,3,2,999,0.128,-0.182,-0.000,-0.000
33994,3,2,999,0.128,-0.183,-0.000,-0.000
34000,-5,0,999,-0.040,0.293,-0.000,-0.000
34006,-4,0,996,0.016,0.266,-0.000,-0.000
34013,-2,0,1002,-0.012,0.125,-0.000,-0.000
34019,4,2,1001,0.127,-0.238,-0.000,-0.000
34024,4,1,1002,0.099,-0.266,-0.000,-0.000
34030,2,2,996,0.128,-0.127,-0.000,-0.000
34037,1,-3,998,-0.180,-0.071,-0.000,-0.000
34043,-4,0,999,-0.040,0.265,-0.000,-0.000
34049,-1,-1,998,-0.068,0.097,-0.000,-0.000
34056,0,0,999,-0.040,-0.015,-0.000,-0.000
34062,4,3,1000,0.183,-0.266,-0.000,-0.000
34068,2,-1,1000,-0.096,-0.154,-0.000,-0.000
34074,0,2,997,0.128,-0.015,-0.000,-0.000
34081,-2,-2,997,-0.124,0.125,-0.000,-0.000
34086,-3,-4,996,-0.265,0.182,-0.000,-0.000
34093,-2,0,997,-0.012,0.125,-0.000,-0.000
34098,4,1,998,0.072,-0.239,-0.000,-0.000
34105,3,0,1001,-0.012,-0.182,-0.000,-0.000
34111,2,1,999,0.100,-0.154,-0.000,-0.000
34121,-1,-1,1000,-0.068,0.069,-0.000,-0.000
34127,-1,2,999,0.156,0.069,-0.000,-0.000
34134,3,0,999,0.044,-0.183,-0.000,-0.000
34139,2,0,999,0.016,-0.127,-0.000,-0.000
34145,3,0,1000,0.016,-0.182,-0.000,-0.000
34151,1,-1,998,-0.068,-0.099,-0.000,-0.000
34158,2,-1,998,-0.096,-0.127,-0.000,-0.000
34163,0,-1,1000,-0.096,0.041,-0.000,-0.000
34169,-2,-1,999,-0.068,0.125,-0.000,-0.000
34176,0,0,1000,0.016,-0.015,-0.000,-0.000
34182,1,3,998,0.212,-0.099,-0.000,-0.000
34187,0,0,999,-0.012,-0.043,-0.000,-0.000
34193,0,0,1000,-0.040,-0.015,-0.000,-0.000
34199,-2,0,1000,-0.012,0.153,-0.000,-0.000
34210,-1,0,998,-0.040,0.069,-0.000,-0.000
34216,-1,1,999,0.072,0.069,-0.000,-0.000
34222,4,2,1000,0.128,-0.266,-0.000,-0.000
34228,2,0,1000,-0.012,-0.154,-0.000,-0.000
34235,1,0,1000,0.016,-0.098,-0.000,-0.000
34240,-1,0,1002,-0.040,0.069,-0.000,-0.000
34246,1,0,997,-0.012,-0.071,-0.000,-0.000
34253,1,0,997,-0.040,-0.099,-0.000,-0.000
34259,0,-2,999,-0.124,0.013,-0.000,-0.000
34264,0,0,999,-0.040,-0.043,-0.000,-0.000
34270,-1,0,1000,-0.012,0.069,-0.000,-0.000
34326,0,0,1001,-0.012,0.041,-0.000,-0.000
34333,-1,0,1000,-0.012,0.097,-0.000,-0.000
34338,2,-1,998,-0.068,-0.127,-0.000,-0.000
34345,2,0,999,-0.040,-0.127,-0.000,-0.000
34351,0,-1,999,-0.096,-0.043,-0.000,-0.000
34357,0,-2,999,-0.124,-0.043,-0.000,-0.000
34364,1,0,998,-0.040,-0.071,-0.000,-0.000
34370,2,0,1000,0.016,-0.126,-0.000,-0.000
34376,0,1,997,0.100,0.041,-0.000,-0.000
34382,0,0,997,0.044,-0.015,-0.000,-0.000
34389,0,0,999,0.044,-0.043,-0.000,-0.000
34394,-1,-1,1000,-0.068,0.069,-0.000,-0.000
34400,1,-1,999,-0.068,-0.071,-0.000,-0.000
34406,0,0,999,-0.040,-0.043,-0.000,-0.000
34413,0,0,1002,-0.012,-0.043,-0.000,-0.000
34418,0,1,998,0.100,-0.015,-0.000,-0.000
34424,-1,-1,999,-0.068,0.069,-0.000,-0.000
34430,0,0,999,-0.040,-0.015,-0.000,-0.000
34437,0,-1,996,-0.096,-0.043,-0.000,-0.000
34442,0,0,999,-0.012,-0.043,-0.000,-0.000
34448,0,0,998,-0.012,-0.043,-0.000,-0.000
34454,0,-1,1003,-0.068,0.013,-0.000,-0.000
34462,1,2,998,0.128,-0.071,-0.000,-0.000
34468,0,0,999,-0.040,-0.015,-0.000,-0.000
34478,0,1,998,0.100,-0.015,-0.000,-0.000
34485,-1,0,998,0.016,0.069,-0.000,-0.000
34490,0,3,999,0.184,0.041,-0.000,-0.000
34496,0,-2,1001,-0.124,-0.043,-0.000,-0.000
34502,0,1,999,0.072,-0.015,-0.000,-0.000
34509,0,1,1001,0.072,-0.043,-0.000,-0.000
34514,0,-3,999,-0.180,0.041,-0.000,-0.000
34520,1,-1,997,-0.068,-0.099,-0.000,-0.000
34526,1,0,997,-0.040,-0.071,-0.000,-0.000
34533,1,0,999,0.016,-0.099,-0.000,-0.000
34538,2,0,997,-0.040,-0.127,-0.000,-0.000
34544,-1,0,999,-0.040,0.097,-0.000,-0.000
34550,0,-1,1000,-0.068,0.013,-0.000,-0.000
34557,0,0,1001,-0.012,-0.015,-0.000,-0.000
34562,0,1,1001,0.100,0.041,-0.000,-0.000
34568,0,-2,997,-0.152,-0.043,-0.000,-0.000
34574,0,-1,999,-0.068,0.041,-0.000,-0.000
34581,0,-1,998,-0.068,0.013,-0.000,-0.000
34586,0,-1,998,-0.096,0.013,-0.000,-0.000
34593,0,0,1003,0.044,-0.042,-0.000,-0.000
34598,0,1,999,0.072,-0.043,-0.000,-0.000
34605,3,0,997,0.016,-0.183,-0.000,-0.000
34610,1,0,998,-0.012,-0.099,-0.000,-0.000
34616,0,0,997,-0.012,0.041,-0.000,-0.000
34626,1,1,998,0.072,-0.071,-0.000,-0.000
34633,1,-1,999,-0.096,-0.099,-0.000,-0.000
34639,2,1,999,0.100,-0.155,-0.000,-0.000
34644,0,1,1000,0.072,0.041,-0.000,-0.000
34650,0,0,996,0.044,0.013,-0.000,-0.000
34657,-1,0,997,-0.040,0.097,-0.000,-0.000
34663,0,-1,998,-0.096,0.013,-0.000,-0.000
34669,0,0,999,-0.040,0.013,-0.000,-0.000
34682,1,0,999,-0.012,-0.071,-0.000,-0.000
34687,2,-1,1000,-0.068,-0.126,-0.000,-0.000
34693,0,-1,999,-0.096,-0.015,-0.000,-0.000
34699,0,0,999,0.044,0.041,-0.000,-0.000
34706,0,-1,999,-0.096,0.041,-0.000,-0.000
34711,0,1,999,0.072,0.013,-0.000,-0.000
34717,0,0,997,0.016,-0.015,-0.000,-0.000
34723,1,0,1000,-0.012,-0.071,-0.000,-0.000
34730,0,2,998,0.156,-0.015,-0.000,-0.000
34736,-1,0,999,0.016,0.069,-0.000,-0.000
34741,0,-1,997,-0.068,0.013,-0.000,-0.000
34747,1,0,998,0.044,-0.071,-0.000,-0.000
34754,2,1,999,0.072,-0.127,-0.000,-0.000
34759,0,1,1001,0.072,-0.043,-0.000,-0.000
34765,-1,0,999,0.044,0.069,-0.000,-0.000
34771,0,0,1002,-0.040,0.013,-0.000,-0.000
34778,2,0,997,-0.012,-0.127,-0.000,-0.000
34787,0,-1,992,-0.097,-0.043,-0.000,-0.000
34793,-1,0,999,0.044,0.069,-0.000,-0.000
34799,0,2,1004,0.127,0.041,-0.000,-0.000
34805,-3,0,1005,0.016,0.180,-0.000,-0.000
34812,0,1,1001,0.072,-0.043,-0.000,-0.000
34817,2,2,998,0.156,-0.127,-0.000,-0.000
34823,2,0,997,0.016,-0.127,-0.000,-0.000
34829,1,1,995,0.072,-0.099,-0.000,-0.000
34836,-1,0,998,-0.012,0.097,-0.000,-0.000
34841,-1,-4,1001,-0.235,0.069,-0.000,-0.000
34847,0,1,1001,0.072,0.041,-0.000,-0.000
34853,1,0,998,-0.040,-0.071,-0.000,-0.000
34860,3,2,998,0.128,-0.211,-0.000,-0.000
34865,1,2,999,0.156,-0.071,-0.000,-0.000
34871,-1,1,1001,0.072,0.069,-0.000,-0.000
34877,-4,0,999,-0.012,0.265,-0.000,-0.000
34884,0,0,999,0.016,0.041,-0.000,-0.000
34894,1,-1,999,-0.068,-0.071,-0.000,-0.000
34899,3,1,999,0.072,-0.210,-0.000,-0.000
34905,2,0,998,0.044,-0.127,-0.000,-0.000
34912,0,0,995,-0.012,0.013,-0.000,-0.000
34918,-2,0,1000,-0.012,0.125,-0.000,-0.000
34924,-4,-2,999,-0.124,0.237,-0.000,-0.000
34930,0,0,999,0.044,-0.015,-0.000,-0.000
34987,1,-1,1000,-0.068,-0.099,-0.000,-0.000
34994,-3,0,995,-0.040,0.182,-0.000,-0.000
35000,-3,-1,996,-0.096,0.210,-0.000,-0.000
35006,0,-1,997,-0.068,0.013,-0.000,-0.000
35013,0,-1,1001,-0.096,0.041,-0.000,-0.000
35019,2,0,1000,0.016,-0.154,-0.000,-0.000
35025,2,0,1000,0.016,-0.126,-0.000,-0.000
35032,0,3,999,0.184,0.041,-0.000,-0.000
35038,-2,0,999,0.016,0.153,-0.000,-0.000
35044,-1,0,997,-0.012,0.097,-0.000,-0.000
35050,0,0,998,0.016,0.013,-0.000,-0.000
35057,1,3,997,0.184,-0.099,-0.000,-0.000
35062,2,2,1000,0.156,-0.126,-0.000,-0.000
35068,0,-1,999,-0.068,0.013,-0.000,-0.000
35074,-2,0,1000,0.016,0.153,-0.000,-0.000
35081,0,-2,996,-0.124,0.013,-0.000,-0.000
35086,-1,0,999,0.016,0.069,-0.000,-0.000
35093,0,0,995,0.044,-0.015,-0.000,-0.000
35098,2,-1,996,-0.068,-0.127,-0.000,-0.000
35105,3,0,1001,0.016,-0.182,-0.000,-0.000
35110,0,-2,999,-0.124,-0.043,-0.000,-0.000
35116,0,0,995,-0.012,0.041,-0.000,-0.000
35122,-1,-1,994,-0.068,0.098,-0.000,-0.000
35129,2,0,996,-0.040,-0.155,-0.000,-0.000
35134,0,1,999,0.100,-0.015,-0.000,-0.000
35144,0,0,1002,0.016,-0.043,-0.000,-0.000
35154,0,0,999,-0.012,0.041,-0.000,-0.000
35159,0,0,998,0.044,-0.015,-0.000,-0.000
35165,1,2,997,0.128,-0.099,-0.000,-0.000
35172,-2,0,999,-0.012,0.125,-0.000,-0.000
35178,0,0,999,0.044,0.041,-0.000,-0.000
35184,-1,0,998,0.016,0.069,-0.000,-0.000
35191,-1,-1,1000,-0.068,0.069,-0.000,-0.000
35196,3,0,1001,-0.012,-0.210,-0.000,-0.000
35202,2,0,999,-0.012,-0.155,-0.000,-0.000
35208,1,1,999,0.100,-0.099,-0.000,-0.000
35215,0,1,997,0.072,0.013,-0.000,-0.000
35221,0,0,996,-0.040,-0.015,-0.000,-0.000
35227,-1,-1,999,-0.096,0.097,-0.000,-0.000
35234,0,0,999,-0.012,-0.043,-0.000,-0.000
35240,0,-1,997,-0.068,-0.015,-0.000,-0.000
35246,3,1,1000,0.072,-0.210,-0.000,-0.000
35253,0,3,1000,0.183,-0.015,-0.000,-0.000
35259,-2,0,999,-0.040,0.125,-0.000,-0.000
35264,-3,1,998,0.072,0.209,-0.000,-0.000
35270,-1,0,997,-0.012,0.097,-0.000,-0.000
35276,0,-1,1000,-0.068,0.013,-0.000,-0.000
35283,0,0,1003,0.016,0.013,-0.000,-0.000
35288,0,0,1002,0.044,-0.015,-0.000,-0.000
35298,1,1,996,0.100,-0.099,-0.000,-0.000
35304,0,-1,999,-0.068,-0.043,-0.000,-0.000
35311,0,-2,998,-0.124,-0.015,-0.000,-0.000
35317,0,0,997,0.044,0.013,-0.000,-0.000
35323,0,-1,1001,-0.068,0.041,-0.000,-0.000
35329,1,2,998,0.156,-0.071,-0.000,-0.000
35336,-1,1,998,0.072,0.069,-0.000,-0.000
35341,0,1,998,0.072,-0.015,-0.000,-0.000
35347,-1,0,999,-0.012,0.097,-0.000,-0.000
35353,0,0,999,0.016,0.041,-0.000,-0.000
35360,-1,0,998,-0.040,0.069,-0.000,-0.000
35370,0,0,998,0.016,-0.043,-0.000,-0.000
35376,-1,0,999,-0.012,0.069,-0.000,-0.000
35383,1,1,997,0.100,-0.071,-0.000,-0.000
35389,0,0,998,-0.040,-0.043,-0.000,-0.000
35396,0,-1,997,-0.068,-0.015,-0.000,-0.000
35401,2,0,997,-0.040,-0.155,-0.000,-0.000
35408,1,0,998,-0.040,-0.071,-0.000,-0.000
35413,2,-1,999,-0.068,-0.127,-0.000,-0.000
35419,0,-2,999,-0.124,0.041,-0.000,-0.000
35425,0,-1,999,-0.068,0.041,-0.000,-0.000
35432,0,1,999,0.100,-0.015,-0.000,-0.000
35437,0,-1,999,-0.096,-0.043,-0.000,-0.000
35443,0,0,996,0.016,0.013,-0.000,-0.000
35449,2,0,999,-0.040,-0.127,-0.000,-0.000
35460,-1,0,999,-0.040,0.097,-0.000,-0.000
35466,0,0,998,0.016,0.041,-0.000,-0.000
35473,0,2,999,0.128,0.013,-0.000,-0.000
35478,0,2,998,0.128,-0.015,-0.000,-0.000
35485,0,0,998,0.044,0.013,-0.000,-0.000
35490,0,0,999,0.044,0.013,-0.000,-0.000
35496,0,-1,998,-0.068,-0.015,-0.000,-0.000
35502,1,0,999,0.016,-0.099,-0.000,-0.000
35509,0,0,1000,0.044,0.041,-0.000,-0.000
35514,3,0,997,-0.040,-0.211,-0.000,-0.000
35520,0,1,1000,0.072,0.013,-0.000,-0.000
35526,0,-1,998,-0.068,0.013,-0.000,-0.000
35533,0,-1,999,-0.096,0.041,-0.000,-0.000
35538,-1,4,998,0.240,0.069,-0.000,-0.000
35544,0,0,1001,-0.040,0.013,-0.000,-0.000
35550,1,-1,997,-0.096,-0.099,-0.000,-0.000
35557,0,0,997,0.044,0.041,-0.000,-0.000
35562,0,0,997,-0.012,-0.043,-0.000,-0.000
35568,0,0,999,0.016,-0.015,-0.000,-0.000
35574,0,0,1001,-0.040,0.041,-0.000,-0.000
35585,0,0,1000,-0.012,-0.015,-0.000,-0.000
35591,0,0,997,0.044,-0.043,-0.000,-0.000
35597,0,-2,999,-0.152,0.013,-0.000,-0.000
35603,0,-5,998,-0.292,-0.043,-0.000,-0.000
35659,1,0,998,0.044,-0.099,-0.000,-0.000
35665,2,0,999,-0.040,-0.127,-0.000,-0.000
35672,0,0,1000,0.016,0.041,-0.000,-0.000
35678,0,0,1000,0.044,0.041,-0.000,-0.000
35684,0,0,999,-0.040,0.013,-0.000,-0.000
35691,-1,0,1000,0.016,0.069,-0.000,-0.000
35697,-1,0,999,-0.040,0.097,-0.000,-0.000
35703,-1,0,997,-0.040,0.069,-0.000,-0.000
35710,0,1,1000,0.072,0.041,-0.000,-0.000
35716,0,0,999,0.016,0.013,-0.000,-0.000
35722,-1,-2,1001,-0.152,0.069,-0.000,-0.000
35729,0,0,998,0.016,-0.043,-0.000,-0.000
35736,0,-1,1000,-0.068,-0.015,-0.000,-0.000
35741,0,0,998,0.016,0.041,-0.000,-0.000
35747,0,2,1001,0.127,0.041,-0.000,-0.000
35754,-1,0,998,-0.012,0.069,-0.000,-0.000
35759,0,0,999,0.016,0.041,-0.000,-0.000
35765,0,0,999,-0.012,-0.043,-0.000,-0.000
35771,0,1,997,0.100,0.041,-0.000,-0.000
35778,-1,-3,999,-0.208,0.069,-0.000,-0.000
35783,1,0,998,0.016,-0.071,-0.000,-0.000
35789,0,0,1000,0.016,0.013,-0.000,-0.000
35796,-1,0,996,0.016,0.069,-0.000,-0.000
35802,0,-1,998,-0.068,-0.015,-0.000,-0.000
35807,2,-2,998,-0.124,-0.127,-0.000,-0.000
35817,0,0,1000,-0.012,-0.043,-0.000,-0.000
35823,1,0,998,-0.012,-0.071,-0.000,-0.000
35830,0,0,998,-0.040,-0.043,-0.000,-0.000
35836,-1,-1,999,-0.096,0.097,-0.000,-0.000
35848,0,-3,999,-0.180,-0.015,-0.000,-0.000
35854,-2,1,1001,0.100,0.125,-0.000,-0.000
35860,0,0,1000,-0.012,-0.015,-0.000,-0.000
35866,0,1,998,0.072,-0.015,-0.000,-0.000
35873,0,0,1000,-0.012,-0.043,-0.000,-0.000
35879,0,-1,999,-0.068,0.041,-0.000,-0.000
35884,0,-1,999,-0.096,-0.015,-0.000,-0.000
35890,-1,0,999,0.016,0.069,-0.000,-0.000
35896,3,-2,999,-0.152,-0.183,-0.000,-0.000
35903,1,0,999,0.016,-0.099,-0.000,-0.000
35908,1,0,999,-0.040,-0.071,-0.000,-0.000
35914,-1,-3,1000,-0.180,0.069,-0.000,-0.000
35920,-1,0,997,0.016,0.069,-0.000,-0.000
35927,0,-2,999,-0.152,0.041,-0.000,-0.000
35933,0,0,998,0.016,-0.043,-0.000,-0.000
35938,2,1,998,0.100,-0.127,-0.000,-0.000
35944,0,1,999,0.072,-0.015,-0.000,-0.000
35951,0,0,1000,0.044,0.013,-0.000,-0.000
35956,0,0,998,-0.012,0.013,-0.000,-0.000
35962,-1,1,999,0.100,0.069,-0.000,-0.000
35973,0,-2,1000,-0.124,-0.015,-0.000,-0.000
35979,3,-2,999,-0.152,-0.211,-0.000,-0.000
35985,0,0,997,-0.040,0.013,-0.000,-0.000
35991,2,-1,999,-0.096,-0.155,-0.000,-0.000
35997,0,-1,997,-0.068,-0.043,-0.000,-0.000
36004,0,0,1000,0.044,0.041,-0.000,-0.000
36009,-2,-1,997,-0.068,0.125,-0.000,-0.000
36016,1,-2,999,-0.152,-0.071,-0.000,-0.000
36021,0,2,998,0.128,0.041,-0.000,-0.000
36028,1,0,1000,0.044,-0.071,-0.000,-0.000
36033,-1,-1,998,-0.068,0.097,-0.000,-0.000
36039,1,0,1000,-0.012,-0.071,-0.000,-0.000
36045,0,-2,1001,-0.124,-0.043,-0.000,-0.000
36052,1,0,998,-0.012,-0.099,-0.000,-0.000
36063,-1,1,998,0.072,0.097,-0.000,-0.000
36068,0,-2,1000,-0.152,-0.043,-0.000,-0.000
36074,0,0,998,-0.040,-0.043,-0.000,-0.000
36081,0,-1,996,-0.068,-0.043,-0.000,-0.000
36086,0,-1,997,-0.068,0.041,-0.000,-0.000
36093,-1,0,1000,0.016,0.069,-0.000,-0.000
36098,-1,-1,1000,-0.096,0.097,-0.000,-0.000
36105,0,0,1000,-0.012,0.041,-0.000,-0.000
36110,0,-1,1001,-0.096,0.013,-0.000,-0.000
36116,0,1,998,0.072,-0.015,-0.000,-0.000
36126,1,0,999,-0.012,-0.099,-0.000,-0.000
36133,-1,2,1000,0.128,0.069,-0.000,-0.000
36139,0,0,1000,0.016,0.041,-0.000,-0.000
36145,0,0,999,0.016,-0.015,-0.000,-0.000
36151,1,0,1000,-0.012,-0.071,-0.000,-0.000
36158,0,-1,999,-0.068,-0.015,-0.000,-0.000
36163,0,0,999,-0.012,0.041,-0.000,-0.000
