t_ms,ax_g,ax_lpf_g
15480,0.001,0.001
15487,0.002,0.002
15492,0.002,0.002
15498,0.000,0.000
15504,0.001,0.000
15517,-0.002,-0.002
15522,0.001,0.001
15529,0.002,0.002
15535,0.004,0.004
15541,0.001,0.001
15547,-0.001,-0.001
15554,0.003,0.003
15559,0.001,0.001
15565,0.003,0.003
15571,0.001,0.001
15578,0.002,0.002
15584,0.001,0.002
15589,0.003,0.003
15595,0.001,0.001
15602,0.002,0.002
15608,0.002,0.002
15613,0.001,0.001
15619,0.002,0.002
15625,0.003,0.003
15632,0.003,0.003
15637,0.001,0.001
15643,0.000,0.000
15649,0.000,0.000
15656,0.001,0.001
15661,0.002,0.002
15667,0.001,0.001
15673,0.000,0.000
15680,0.002,0.002
15685,0.000,0.000
15691,0.003,0.003
15697,0.002,0.002
15704,-0.001,-0.001
15709,0.001,0.001
15715,0.003,0.003
15721,0.002,0.002
15732,0.001,0.001
15737,-0.001,-0.001
15743,0.002,0.002
15749,0.002,0.002
15756,0.001,0.002
15762,-0.001,-0.001
15769,0.001,0.001
15774,0.003,0.003
15786,0.000,0.000
15791,0.001,0.001
15797,0.002,0.002
15804,0.003,0.003
15810,0.001,0.001
15815,0.002,0.002
15821,0.001,0.001
15828,0.001,0.001
15833,0.001,0.001
15839,0.001,0.001
15845,0.002,0.002
15852,0.001,0.001
15858,0.001,0.001
15863,0.001,0.001
15869,-0.000,-0.000
15876,0.001,0.001
15882,0.004,0.004
15887,0.001,0.001
15893,0.001,0.001
15899,0.001,0.001
15906,0.000,0.000
15911,0.002,0.002
15917,0.003,0.003
15923,0.001,0.001
15930,-0.001,-0.001
15935,0.001,0.000
15941,0.002,0.002
15947,0.004,0.004
15954,0.001,0.002
15959,0.001,0.002
15965,0.001,0.002
15971,0.003,0.003
15978,0.004,0.004
15983,0.002,0.003
15989,0.002,0.002
15995,0.001,0.002
16002,0.000,0.000
16007,-0.000,-0.000
16013,0.001,0.000
16019,0.003,0.003
16026,0.001,0.001
16031,0.001,0.001
16037,-0.000,-0.000
16043,0.001,0.000
16054,0.001,0.001
16060,0.003,0.003
16066,0.003,0.003
16072,0.001,0.001
16127,0.001,0.001
16132,0.002,0.002
16138,0.001,0.002
16144,0.001,0.001
16151,0.001,0.001
16156,0.001,0.001
16162,0.002,0.002
16169,0.002,0.002
16175,0.001,0.002
16181,0.001,0.001
16187,0.000,0.000
16194,0.001,0.001
16199,0.000,0.000
16205,0.001,0.000
16211,0.001,0.001
16218,0.000,0.000
16223,0.000,0.000
16229,0.002,0.002
16235,0.002,0.002
16242,0.001,0.001
16247,0.000,0.000
16253,0.002,0.002
16259,0.001,0.001
16266,0.002,0.002
16271,0.002,0.002
16277,0.000,0.000
16283,0.001,0.001
16290,0.001,0.001
16295,0.002,0.002
16301,0.003,0.003
16307,0.002,0.003
16314,0.000,0.000
16319,-0.001,-0.001
16325,-0.002,-0.002
16331,0.001,0.000
16338,0.003,0.003
16343,-0.000,-0.000
16349,-0.000,-0.000
16355,0.001,0.001
16363,0.001,0.001
16369,0.002,0.002
16374,0.001,0.002
16381,0.003,0.003
16386,0.000,0.000
16392,0.003,0.003
16398,0.003,0.003
16405,0.002,0.003
16410,0.000,0.000
16416,0.000,0.000
16422,0.001,0.001
16429,0.001,0.001
16435,-0.001,-0.001
16441,0.001,0.001
16447,0.003,0.003
16454,0.004,0.004
16459,0.003,0.003
16469,-0.000,-0.000
16476,0.002,0.002
16482,0.002,0.002
16487,0.001,0.002
16493,0.001,0.001
16499,0.000,0.000
16506,0.001,0.001
16511,0.000,0.000
16517,0.001,0.000
16523,0.002,0.002
16530,0.000,0.000
16536,0.001,0.001
16541,0.001,0.001
16547,0.002,0.002
16554,0.002,0.002
16559,0.001,0.002
16565,0.001,0.002
16571,0.001,0.001
16578,0.000,0.000
16583,0.001,0.001
16589,0.002,0.002
16595,0.002,0.002
16602,0.004,0.004
16607,-0.001,-0.001
16613,0.001,0.000
16619,-0.002,-0.002
16626,0.003,0.002
16637,-0.001,-0.001
16642,0.001,0.001
16649,0.001,0.001
16655,0.004,0.004
16661,0.003,0.003
16667,0.003,0.003
16673,0.001,0.001
16679,0.004,0.004
16685,-0.002,-0.002
16691,-0.001,-0.001
16698,0.001,0.001
16704,-0.003,-0.003
16709,0.002,0.002
16715,0.001,0.001
16722,0.003,0.003
16728,0.001,0.001
16733,0.001,0.001
16739,0.003,0.003
16745,0.004,0.004
16752,0.000,0.000
16757,0.003,0.003
16763,0.004,0.004
16769,0.001,0.001
16776,0.001,0.001
16781,0.001,0.001
16787,-0.001,-0.001
16793,0.001,0.000
16800,-0.001,-0.001
16805,0.003,0.003
16816,0.002,0.002
16821,0.001,0.001
16828,0.003,0.003
16833,0.001,0.001
16839,0.004,0.004
16845,0.002,0.003
16852,0.000,0.000
16857,0.000,0.000
16863,0.004,0.004
16869,0.003,0.003
16876,0.004,0.004
16882,0.001,0.002
16887,0.001,0.001
16893,0.001,0.001
16905,-0.000,-0.000
16910,0.001,0.000
16916,0.002,0.002
16922,0.001,0.002
16929,0.001,0.001
16935,0.001,0.001
16941,0.004,0.004
16948,0.004,0.004
16954,0.001,0.001
16959,0.001,0.001
16965,0.001,0.001
16971,-0.002,-0.002
16977,0.004,0.004
16983,0.001,0.002
16989,0.002,0.002
16996,0.003,0.003
17002,0.001,0.001
17009,-0.000,-0.000
17014,0.001,0.000
17021,0.000,0.000
17026,0.003,0.003
17032,0.004,0.004
17038,0.000,0.000
17045,0.001,0.001
17050,0.000,0.000
17056,-0.001,-0.001
17062,0.001,0.000
17069,0.003,0.003
17074,0.000,0.000
17080,0.002,0.002
17086,0.000,0.000
17093,0.002,0.002
17098,0.001,0.002
17104,0.001,0.001
17110,0.002,0.002
17117,0.001,0.001
17122,0.001,0.001
17129,0.001,0.001
17134,0.001,0.001
17141,0.000,0.000
17146,0.002,0.002
17152,0.003,0.003
17158,0.004,0.004
17169,-0.000,-0.000
17180,0.002,0.002
17186,0.003,0.003
17192,0.001,0.001
17199,0.001,0.001
17204,0.001,0.001
17210,0.002,0.002
17216,-0.001,-0.001
17223,-0.001,-0.001
17229,0.001,0.001
17234,0.001,0.001
17240,0.002,0.002
17247,0.002,0.002
17252,0.000,0.000
17258,0.001,0.001
17264,0.001,0.001
17271,0.001,0.001
17276,0.001,0.001
17282,0.001,0.001
17289,0.004,0.004
17295,0.001,0.001
17301,0.001,0.001
17307,0.001,0.001
17314,0.001,0.001
17319,0.001,0.001
17325,0.001,0.001
17331,0.002,0.002
17338,-0.000,-0.000
17343,0.001,0.001
17349,0.001,0.001
17355,0.001,0.001
17362,0.004,0.004
17367,-0.000,-0.000
17373,0.001,0.001
17379,0.002,0.002
17386,0.002,0.002
17391,0.002,0.002
17397,-0.000,-0.000
17403,0.000,0.000
17410,0.001,0.001
17415,0.001,0.001
17421,0.003,0.003
17427,0.004,0.004
17434,0.002,0.002
17439,0.002,0.002
17449,0.001,0.001
17455,0.002,0.002
17461,0.001,0.002
17468,0.002,0.002
17473,0.001,0.001
17479,0.002,0.002
17485,0.001,0.001
17492,0.002,0.002
17497,0.000,0.000
17503,0.002,0.002
17509,0.001,0.001
17562,0.001,0.001
17569,0.001,0.001
17574,-0.001,-0.001
17580,0.001,0.001
17586,0.001,0.001
17593,0.003,0.003
17598,0.003,0.003
17604,0.003,0.003
17610,0.002,0.003
17617,0.001,0.001
17622,0.001,0.001
17629,0.001,0.001
17634,0.001,0.001
17641,0.001,0.001
17646,0.000,0.000
17652,0.001,0.001
17658,0.002,0.002
17665,0.001,0.002
17670,0.001,0.001
17676,0.002,0.002
17682,0.002,0.002
17689,0.002,0.002
17695,0.003,0.003
17701,0.001,0.001
17708,0.002,0.002
17713,0.001,0.001
17719,0.003,0.003
17725,0.001,0.002
17732,0.002,0.002
17737,0.001,0.001
17743,0.001,0.001
17755,0.000,0.000
17761,0.001,0.001
17766,0.000,0.000
17772,0.000,0.000
17778,0.001,0.001
17785,0.003,0.003
17790,0.001,0.002
17796,0.002,0.002
17802,0.002,0.002
17809,0.004,0.004
17815,0.001,0.001
17821,0.000,0.000
17828,0.001,0.001
17833,0.002,0.002
17839,-0.000,-0.000
17845,0.001,0.000
17852,0.001,0.001
17857,0.000,0.000
17863,0.003,0.003
17869,0.001,0.001
17876,0.001,0.001
17881,0.003,0.003
17887,0.001,0.002
17893,0.001,0.001
17900,0.002,0.002
17910,0.002,0.002
17915,0.002,0.002
17921,0.002,0.002
17927,0.001,0.001
17934,-0.000,-0.000
17939,0.001,0.000
17945,0.001,0.001
17951,-0.001,-0.001
17958,0.000,-0.000
17963,0.001,0.001
17969,0.001,0.001
17975,0.001,0.001
17982,0.001,0.001
17987,-0.000,-0.000
17993,-0.002,-0.002
17999,-0.001,-0.001
18006,-0.001,-0.001
18011,0.002,0.002
18017,0.001,0.002
18026,0.005,0.005
18032,0.001,0.001
18038,0.002,0.002
18045,-0.000,-0.000
18050,0.000,0.000
18056,0.002,0.002
18062,-0.001,-0.001
18069,0.001,0.001
18074,0.003,0.003
18080,0.000,0.000
18086,-0.000,-0.000
18093,0.002,0.002
18098,0.000,0.000
18104,0.000,0.000
18110,0.001,0.001
18117,0.001,0.001
18122,0.004,0.004
18129,0.004,0.004
18134,0.004,0.004
18141,0.004,0.004
18146,0.001,0.001
18152,-0.000,-0.000
18158,0.002,0.002
18165,0.001,0.002
18170,0.002,0.002
18176,0.003,0.003
18182,0.001,0.001
18189,0.001,0.001
18194,0.001,0.001
18200,0.001,0.001
18206,0.001,0.001
18213,-0.000,-0.000
18218,0.002,0.002
18224,0.003,0.003
18230,0.001,0.002
18237,0.001,0.001
18246,0.003,0.003
18251,0.001,0.001
18257,0.000,0.000
18263,0.001,0.001
18270,0.002,0.002
18276,-0.002,-0.002
18281,0.001,0.000
18287,0.002,0.002
18299,0.001,0.001
18305,0.002,0.002
18311,0.001,0.001
18318,0.002,0.002
18324,0.003,0.003
18329,0.002,0.003
18335,0.001,0.001
18342,0.002,0.002
18348,0.001,0.001
18353,0.000,0.000
18359,0.002,0.002
18365,0.001,0.002
18372,0.002,0.002
18377,0.002,0.002
18383,0.001,0.001
18389,0.001,0.001
18396,0.003,0.003
18401,0.001,0.001
18407,0.002,0.002
18413,0.000,0.000
18420,0.001,0.001
18425,0.001,0.001
18431,0.001,0.001
18437,0.002,0.002
18444,0.001,0.001
18449,0.003,0.003
18455,0.001,0.001
18461,0.001,0.001
18468,0.001,0.001
18473,-0.002,-0.002
18479,0.001,0.000
18485,-0.001,-0.001
18492,0.000,-0.000
18497,0.000,0.000
18503,0.001,0.001
18509,0.002,0.002
18516,0.001,0.002
18521,0.002,0.002
18527,0.002,0.002
18533,0.001,0.002
18540,0.001,0.001
18545,0.001,0.001
18551,0.002,0.002
18557,0.001,0.001
18565,0.002,0.002
18570,0.002,0.002
18576,0.001,0.001
18583,0.001,0.001
18589,0.000,0.000
18598,0.002,0.002
18604,0.002,0.002
18610,0.003,0.003
18617,0.001,0.001
18622,0.001,0.001
18629,0.001,0.001
18634,0.001,0.001
18641,-0.002,-0.002
18646,0.001,0.001
18652,0.002,0.002
18658,0.001,0.001
18665,0.001,0.001
18670,0.001,0.001
18676,0.001,0.001
18682,0.001,0.001
18689,-0.001,-0.001
18694,0.002,0.002
18700,-0.001,-0.001
18706,-0.001,-0.001
18713,0.001,0.000
18718,0.001,0.001
18724,0.001,0.001
18730,0.001,0.001
18737,-0.001,-0.001
18742,0.001,0.001
18749,0.000,0.000
18754,0.002,0.002
18761,0.001,0.002
18766,0.003,0.003
18772,0.002,0.002
18778,0.002,0.002
18785,0.002,0.002
18790,-0.000,-0.000
18796,0.001,0.000
18802,0.001,0.001
18809,0.003,0.003
18815,0.002,0.002
18821,-0.001,-0.001
18828,0.000,-0.000
18839,0.001,0.000
18844,0.001,0.001
18850,0.003,0.003
18857,0.002,0.002
18862,0.006,0.006
18869,0.006,0.006
18874,0.001,0.001
18881,0.001,0.001
18886,0.001,0.001
18892,-0.002,-0.002
18898,0.000,-0.000
18905,0.000,0.000
18910,0.001,0.001
18916,0.004,0.004
18922,0.001,0.002
18929,0.001,0.001
18935,0.001,0.001
18989,0.000,0.000
18996,0.001,0.001
19001,0.001,0.001
19007,0.002,0.002
19013,0.003,0.003
19020,-0.001,-0.001
19025,0.001,0.001
19031,-0.000,-0.000
19037,0.001,0.000
19044,0.002,0.002
19049,0.001,0.002
19055,0.002,0.002
19061,0.001,0.002
19068,0.000,0.000
19073,-0.000,-0.000
19079,0.001,0.001
19085,0.002,0.002
19092,0.003,0.003
19097,0.001,0.001
19103,0.002,0.002
19109,0.001,0.001
19116,-0.000,-0.000
19122,0.003,0.003
19129,0.001,0.002
19134,0.002,0.002
19142,0.001,0.001
19147,0.001,0.001
19153,-0.000,-0.000
19160,0.001,0.001
19165,0.002,0.002
19171,0.002,0.002
19177,0.001,0.001
19184,0.001,0.001
19189,0.002,0.002
19195,0.003,0.003
19201,0.000,0.000
19208,0.002,0.002
19213,0.001,0.002
19219,0.001,0.001
19225,-0.000,-0.000
19232,0.002,0.002
19237,0.003,0.003
19243,0.003,0.003
19249,0.003,0.003
19256,0.001,0.001
19261,0.000,0.000
19267,-0.001,-0.001
19273,0.001,0.001
19280,0.002,0.002
19285,0.003,0.003
19291,0.002,0.002
19297,0.001,0.002
19304,0.001,0.001
19309,-0.001,-0.001
19315,0.001,0.001
19321,0.001,0.001
19331,0.002,0.002
19338,-0.001,-0.001
19343,-0.000,-0.000
19349,0.001,0.001
19356,0.002,0.002
19362,0.000,0.000
19367,0.001,0.001
19373,0.001,0.001
19379,0.001,0.001
19386,-0.001,-0.001
19391,0.002,0.002
19397,0.002,0.002
19403,0.002,0.002
19411,0.001,0.002
19416,0.003,0.003
19422,0.002,0.003
19429,0.001,0.001
19435,0.002,0.002
19441,0.002,0.002
19448,0.001,0.002
19453,0.001,0.002
19459,0.000,0.000
19465,0.001,0.000
19472,-0.000,-0.000
19477,0.002,0.002
19483,0.003,0.003
19489,0.001,0.001
19496,0.003,0.003
19502,0.001,0.001
19509,0.002,0.002
19515,-0.000,-0.000
19520,0.001,0.000
19526,0.001,0.001
19532,0.002,0.002
19539,0.002,0.002
19544,0.002,0.002
19550,0.002,0.002
19556,-0.001,-0.001
19563,0.001,0.000
19569,0.003,0.003
19574,0.001,0.001
19580,0.000,0.000
19586,0.000,0.000
19592,0.002,0.002
19598,0.000,0.000
19604,0.003,0.003
19610,0.002,0.002
19617,0.002,0.002
19622,0.004,0.004
19629,0.002,0.003
19634,0.002,0.002
19641,0.001,0.001
19646,0.001,0.001
19652,0.003,0.003
19658,-0.001,-0.001
19665,-0.001,-0.001
19674,0.002,0.002
19681,0.001,0.001
19688,0.001,0.001
19694,0.002,0.002
19699,0.002,0.002
19705,0.002,0.002
19711,0.001,0.002
19717,-0.001,-0.001
19723,0.001,0.001
19729,-0.001,-0.001
19736,0.001,0.001
19742,0.001,0.001
19749,0.001,0.001
19754,0.002,0.002
19761,0.003,0.003
19766,0.002,0.003
19772,0.001,0.002
19778,0.001,0.001
19785,0.000,0.000
19790,0.002,0.002
19796,0.001,0.002
19802,0.003,0.003
19809,0.003,0.003
19814,0.002,0.003
19820,0.002,0.002
19826,0.001,0.001
19833,0.001,0.001
19838,0.000,0.000
19844,0.002,0.002
19850,0.001,0.002
19857,0.001,0.002
19862,0.001,0.001
19869,0.000,0.000
19874,0.001,0.000
19881,0.000,0.000
19886,0.001,0.000
19892,0.001,0.001
19898,0.001,0.001
19905,0.001,0.001
19910,0.001,0.001
19916,0.003,0.003
19922,0.001,0.001
19929,0.001,0.001
19935,0.002,0.002
19941,0.001,0.001
19954,-0.003,-0.002
19959,0.001,0.000
19965,0.000,0.000
19972,0.002,0.002
19977,0.002,0.002
19983,0.001,0.001
19989,0.001,0.001
19996,0.002,0.002
20002,0.001,0.002
20009,0.002,0.002
20015,0.002,0.002
20023,0.004,0.004
20030,0.003,0.003
20035,0.000,0.000
20041,0.004,0.004
20047,-0.000,-0.000
20054,0.001,0.001
20059,0.002,0.002
20065,0.000,0.000
20071,0.001,0.001
20078,0.002,0.002
20083,0.000,0.000
20089,0.002,0.002
20095,0.002,0.002
20102,-0.001,-0.001
20107,0.002,0.002
20113,0.000,0.000
20119,0.002,0.002
20126,0.003,0.003
20131,-0.001,-0.001
20137,0.002,0.002
20143,0.001,0.001
20150,0.001,0.001
20155,0.002,0.002
20161,0.001,0.001
20167,0.001,0.001
20174,0.002,0.002
20179,0.003,0.003
20185,0.003,0.003
20191,0.001,0.001
20198,0.001,0.001
20203,0.003,0.003
20209,0.001,0.001
20215,0.001,0.001
20223,-0.002,-0.002
20229,0.002,0.002
20234,0.001,0.001
20241,0.001,0.001
20246,0.001,0.001
20252,0.001,0.001
20258,0.003,0.003
20265,0.002,0.003
20270,0.002,0.002
20276,0.001,0.001
20282,0.002,0.002
20289,0.001,0.001
20295,0.002,0.002
20301,0.005,0.005
20307,-0.001,-0.001
20314,0.001,0.001
20319,0.001,0.001
20325,-0.000,-0.000
20331,0.001,0.001
20338,0.001,0.001
20343,0.000,0.000
20349,0.002,0.002
20356,0.001,0.002
20407,0.001,0.001
20414,0.001,0.001
20419,0.001,0.001
20425,0.002,0.002
20431,0.001,0.001
20438,0.001,0.001
20443,0.004,0.004
20449,0.000,0.000
20455,-0.001,-0.001
20462,0.003,0.003
20467,0.002,0.002
20473,0.000,0.000
20479,0.001,0.001
20486,0.001,0.001
20491,0.000,0.000
20497,0.001,0.000
20503,0.002,0.002
20510,0.001,0.002
20516,0.001,0.001
20526,0.002,0.002
20531,0.002,0.002
20537,0.001,0.001
20544,0.004,0.004
20549,0.001,0.002
20555,0.001,0.002
20561,0.001,0.001
20568,0.004,0.004
20573,0.000,0.000
20579,0.002,0.002
20585,0.002,0.002
20592,0.002,0.002
20597,0.004,0.004
20603,-0.000,0.000
20609,0.001,0.001
20616,0.001,0.001
20622,0.001,0.001
20629,-0.001,-0.001
20635,0.001,0.001
20641,0.001,0.001
20646,0.001,0.001
20652,0.000,0.000
20659,0.002,0.002
20665,0.001,0.001
20670,0.001,0.001
20676,0.004,0.004
20682,0.004,0.004
20689,0.001,0.001
20694,0.003,0.003
20700,0.001,0.001
20706,0.002,0.002
20713,0.002,0.002
20718,0.001,0.001
20724,0.001,0.001
20730,0.002,0.002
20737,-0.000,-0.000
20742,-0.000,-0.000
20751,0.001,0.001
20757,0.002,0.002
20763,0.002,0.002
20770,0.001,0.001
20775,0.002,0.002
20781,0.001,0.001
20787,0.002,0.002
20800,0.002,0.002
20805,0.000,0.000
20811,0.001,0.001
20818,0.001,0.001
20823,0.001,0.001
20829,0.001,0.001
20835,0.001,0.001
20842,-0.000,-0.000
20847,0.003,0.003
20853,0.003,0.003
20859,0.001,0.001
20866,0.001,0.001
20871,0.001,0.001
20877,0.004,0.004
20883,0.000,0.000
20890,0.000,0.000
20896,0.003,0.003
20901,0.002,0.002
20907,0.002,0.002
20914,0.001,0.002
20919,0.000,0.000
20925,0.001,0.001
20931,0.001,0.001
20938,0.001,0.001
20943,0.002,0.002
20949,0.001,0.001
20956,0.000,0.000
20962,-0.001,-0.001
20967,0.002,0.002
20973,0.001,0.001
20979,0.000,0.000
20986,0.001,0.000
20991,0.002,0.002
20997,-0.001,-0.001
21003,0.001,0.001
21010,0.001,0.001
21016,0.001,0.001
21021,0.002,0.002
21027,0.001,0.001
21034,-0.001,-0.001
21039,0.001,0.001
21045,0.003,0.003
21051,0.002,0.003
21058,0.001,0.002
21069,0.001,0.002
21075,0.001,0.001
21082,-0.001,-0.001
21088,0.001,0.001
21093,-0.000,-0.000
21103,0.003,0.003
21109,0.003,0.003
21116,0.000,0.000
21121,0.001,0.001
21127,0.001,0.001
21133,0.001,0.001
21140,0.002,0.002
21145,0.003,0.003
21151,0.001,0.002
21157,0.001,0.001
21164,0.000,0.000
21169,0.002,0.002
21175,0.001,0.002
21181,0.000,0.000
21188,0.001,0.000
21193,0.001,0.001
21199,0.001,0.001
21205,0.001,0.001
21212,0.001,0.001
21217,0.001,0.001
21223,0.003,0.003
21229,0.000,0.000
21236,0.002,0.002
21242,0.004,0.004
21249,0.002,0.002
21254,0.000,0.000
21261,0.002,0.002
21266,0.002,0.002
21272,0.002,0.002
21278,0.002,0.002
21285,0.002,0.002
21290,0.001,0.001
21296,0.002,0.002
21302,0.001,0.001
21309,0.001,0.001
21314,0.001,0.001
21320,0.001,0.001
21326,0.001,0.001
21337,0.002,0.002
21343,0.001,0.002
21349,0.001,0.001
21356,0.003,0.003
21362,0.002,0.002
21369,0.001,0.001
21374,0.000,0.000
21381,0.001,0.000
21386,0.002,0.002
21392,0.002,0.002
21398,0.001,0.002
21405,0.001,0.001
21410,0.001,0.001
21416,0.001,0.001
21422,0.001,0.001
21429,0.004,0.004
21434,0.002,0.002
21440,0.002,0.002
21446,0.001,0.001
21457,0.003,0.003
21463,0.003,0.003
21469,0.002,0.003
21474,-0.001,-0.001
21480,0.002,0.002
21486,0.003,0.003
21492,0.003,0.003
21498,0.002,0.003
21504,0.000,0.000
21510,0.001,0.001
21516,0.001,0.001
21522,0.004,0.004
21529,-0.000,-0.000
21535,-0.000,-0.000
21541,0.000,-0.000
21547,0.002,0.002
21554,0.002,0.002
21559,0.001,0.001
21565,0.001,0.001
21571,0.002,0.002
21578,0.001,0.001
21583,0.000,0.000
21589,0.000,0.000
21595,0.002,0.002
21602,0.001,0.001
21612,0.001,0.001
21618,0.001,0.001
21624,0.000,0.000
21631,-0.000,-0.000
21636,0.001,0.000
21642,0.003,0.003
21649,0.002,0.002
21655,0.003,0.003
21661,-0.000,-0.000
21667,0.000,0.000
21674,0.001,0.001
21679,0.001,0.001
21685,0.001,0.001
21691,0.001,0.001
21698,0.001,0.001
21703,0.004,0.004
21709,-0.000,-0.000
21715,0.003,0.003
21722,0.003,0.003
21727,0.001,0.002
21733,0.002,0.002
21739,-0.000,-0.000
21746,-0.000,-0.000
21751,0.002,0.002
21757,0.001,0.002
21763,0.002,0.002
21770,0.001,0.002
21775,0.001,0.002
21781,0.001,0.001
21787,-0.000,-0.000
21794,0.001,0.001
21847,0.001,0.001
21853,0.001,0.001
21859,-0.000,-0.000
21866,0.001,0.000
21871,0.001,0.001
21877,0.001,0.001
21883,0.001,0.001
21890,0.002,0.002
21895,0.000,0.000
21901,-0.000,-0.000
21907,0.000,-0.000
21920,0.002,0.002
21925,0.002,0.002
21931,0.001,0.001
21938,0.001,0.001
21943,0.002,0.002
21949,0.001,0.001
21955,0.002,0.002
21962,0.001,0.001
21967,0.001,0.001
21973,0.002,0.002
21979,0.002,0.002
21986,0.001,0.001
21991,0.003,0.003
21997,0.003,0.003
22003,0.002,0.002
22010,0.003,0.003
22016,-0.000,-0.000
22021,0.002,0.002
22027,0.001,0.001
22034,0.001,0.001
22039,0.001,0.001
22045,0.001,0.001
22051,0.001,0.001
22058,0.003,0.003
22063,0.002,0.002
22069,-0.001,-0.001
22075,0.003,0.003
22082,0.001,0.002
22087,0.003,0.003
22093,0.002,0.003
22099,0.001,0.002
22106,0.001,0.002
22111,-0.000,-0.000
22117,0.000,0.000
22123,0.001,0.000
22130,0.001,0.001
22136,0.001,0.001
22141,-0.002,-0.002
22147,0.001,0.001
22154,0.001,0.001
22159,0.003,0.003
22165,-0.000,-0.000
22171,0.002,0.002
22178,0.000,0.000
22189,0.001,0.001
22198,0.003,0.003
22204,0.000,0.000
22210,0.002,0.002
22217,0.003,0.003
22222,0.001,0.001
22229,0.001,0.001
22234,0.001,0.001
22241,0.002,0.002
22246,0.001,0.002
22252,0.002,0.002
22258,0.000,0.000
22265,0.002,0.002
22270,0.003,0.003
22276,0.002,0.002
22282,0.001,0.001
22289,0.001,0.001
22295,0.001,0.001
22301,0.002,0.002
22308,0.001,0.002
22313,0.001,0.001
22319,0.001,0.001
22325,0.000,0.000
22332,0.001,0.001
22337,0.001,0.001
22343,0.000,0.000
22349,0.001,0.001
22356,0.002,0.002
22362,0.001,0.001
22369,0.001,0.001
22374,0.000,0.000
22381,0.003,0.003
22386,0.001,0.002
22392,0.001,0.001
22398,0.003,0.003
22405,0.001,0.002
22410,0.003,0.003
22416,0.002,0.003
22422,0.001,0.001
22429,0.001,0.001
22434,0.002,0.002
22440,0.001,0.001
22446,0.000,0.000
22453,0.001,0.001
22462,0.002,0.002
22467,0.003,0.003
22473,-0.000,-0.000
22479,0.003,0.003
22486,0.003,0.003
22491,0.001,0.002
22497,0.001,0.001
22503,-0.000,-0.000
22510,-0.000,-0.000
22515,0.002,0.002
22521,0.002,0.002
22527,0.000,0.000
22534,0.003,0.003
22539,0.001,0.002
22549,0.002,0.002
22556,0.004,0.004
22561,0.001,0.002
22568,0.002,0.002
22573,0.003,0.003
22579,0.001,0.002
22585,0.002,0.002
22592,-0.000,-0.000
22597,-0.001,-0.001
22603,-0.000,-0.000
22609,0.002,0.002
22616,0.001,0.002
22621,0.003,0.003
22627,0.003,0.003
22633,0.001,0.001
22640,0.001,0.001
22645,-0.001,-0.001
22651,0.001,0.000
22657,0.001,0.001
22664,0.003,0.003
22669,0.002,0.002
22675,0.001,0.002
22681,0.001,0.001
22688,0.003,0.003
22693,0.002,0.003
22699,0.003,0.003
22705,0.002,0.002
22712,0.003,0.003
22717,0.001,0.001
22723,0.001,0.001
22732,0.001,0.001
22738,0.001,0.001
22744,0.000,0.000
22751,0.001,0.001
22756,0.001,0.001
22762,0.001,0.001
22769,0.003,0.003
22775,0.001,0.002
22781,0.002,0.002
22787,0.001,0.002
22794,0.000,0.000
22799,0.002,0.002
22805,0.004,0.004
22811,0.002,0.002
22818,0.001,0.001
22823,0.002,0.002
22829,-0.001,-0.001
22835,0.002,0.002
22842,0.001,0.002
22847,-0.002,-0.002
22853,0.002,0.002
22859,-0.000,-0.000
22866,0.001,0.001
22871,0.001,0.001
22877,0.001,0.001
22883,0.001,0.001
22892,0.001,0.001
22898,0.002,0.002
22905,0.001,0.001
22910,0.000,0.000
22916,0.001,0.000
22922,0.001,0.001
22929,-0.001,-0.001
22934,0.003,0.003
22940,0.001,0.001
22946,0.002,0.002
22953,0.002,0.002
22958,0.002,0.002
22964,0.001,0.001
22970,0.002,0.002
22977,0.001,0.002
22982,0.001,0.001
22989,0.002,0.002
22994,0.001,0.001
23002,0.001,0.001
23007,0.002,0.002
23013,0.001,0.001
23020,0.002,0.002
23025,0.001,0.001
23031,-0.001,-0.001
23037,0.003,0.003
23044,0.002,0.002
23049,0.003,0.003
23055,0.001,0.001
23061,0.001,0.001
23068,0.000,0.000
23074,0.000,0.000
23080,0.001,0.001
23087,0.003,0.003
23092,0.001,0.001
23098,0.002,0.002
23104,0.001,0.001
23111,0.000,0.000
23116,0.002,0.002
23122,0.001,0.001
23129,0.003,0.003
23135,0.001,0.002
23140,0.002,0.002
23146,0.001,0.001
23152,0.000,0.000
23159,0.000,0.000
23164,0.001,0.001
23170,0.003,0.003
23176,0.001,0.001
23183,0.001,0.001
23189,0.002,0.002
23194,0.002,0.002
23200,0.002,0.002
23207,0.000,0.000
23212,0.000,0.000
23218,0.002,0.002
23224,0.002,0.002
23280,0.000,0.000
23286,0.001,0.000
23292,0.003,0.003
23299,0.001,0.002
23309,0.002,0.002
23315,0.002,0.002
23322,0.001,0.001
23328,-0.000,-0.000
23333,0.001,0.001
23339,0.001,0.001
23345,0.000,0.000
23352,-0.001,-0.001
23357,0.001,0.000
23363,-0.000,-0.000
23369,-0.000,-0.000
23376,0.001,0.001
23381,0.001,0.001
23387,0.001,0.001
23393,0.002,0.002
23400,0.001,0.002
23405,0.003,0.003
23411,-0.001,-0.001
23417,0.001,0.000
23424,0.002,0.002
23429,0.003,0.003
23435,0.002,0.003
23441,0.004,0.004
23448,0.001,0.001
