t_ms,ax_g,ax_lpf_g
14907,-0.001,-0.000
14913,-0.001,-0.001
14920,-0.001,-0.001
14925,0.001,-0.000
14931,0.001,0.001
14937,-0.000,0.000
14944,-0.001,-0.000
14949,0.001,0.000
14955,0.000,0.000
14961,0.001,0.001
14968,0.001,0.001
14976,-0.001,-0.000
14983,-0.003,-0.001
14988,-0.001,-0.001
14994,-0.000,-0.001
15000,-0.000,-0.000
15011,-0.001,-0.001
15016,-0.000,-0.000
15022,-0.000,-0.000
15028,0.000,-0.000
15035,0.003,0.002
15041,0.001,0.001
15047,-0.001,0.000
15053,-0.000,-0.000
15060,0.000,0.000
15065,0.001,0.000
15071,-0.001,-0.000
15077,0.002,0.001
15084,0.000,0.001
15089,0.001,0.001
15095,0.001,0.001
15101,0.002,0.002
15108,0.000,0.001
15113,0.000,0.001
15119,0.000,0.000
15125,0.002,0.001
15132,0.001,0.001
15137,0.004,0.002
15143,0.003,0.003
15149,0.001,0.002
15156,-0.001,0.000
15161,-0.001,-0.000
15167,-0.001,-0.001
15173,0.000,-0.000
15180,0.002,0.001
15185,-0.001,-0.000
15191,0.000,0.000
15197,-0.003,-0.001
15204,-0.001,-0.001
15209,0.002,0.000
15215,-0.000,0.000
15221,-0.000,-0.000
15228,0.002,0.001
15233,0.002,0.002
15239,-0.001,0.000
15245,-0.001,-0.000
15252,0.001,0.000
15257,0.002,0.001
15263,-0.000,0.000
15269,-0.000,0.000
15277,-0.002,-0.001
15282,0.002,0.000
15288,-0.000,0.000
15295,0.001,0.000
15301,-0.002,-0.001
15311,0.000,-0.000
15317,0.002,0.001
15324,0.001,0.001
15329,-0.002,-0.001
15335,-0.001,-0.001
15341,0.001,-0.000
15348,0.000,0.000
15353,0.000,0.000
15359,-0.000,-0.000
15365,-0.000,-0.000
15372,-0.001,-0.000
15377,0.000,-0.000
15383,0.002,0.001
15389,-0.001,-0.000
15396,-0.002,-0.001
15401,-0.002,-0.001
15407,0.000,-0.001
15413,0.001,0.000
15420,0.002,0.001
15425,0.000,0.001
15431,0.000,0.000
15437,-0.002,-0.001
15444,-0.002,-0.001
15449,-0.003,-0.002
15455,0.001,-0.000
15461,-0.001,-0.001
15468,-0.001,-0.001
15473,0.001,0.000
15479,0.001,0.000
15485,-0.002,-0.001
15492,0.001,0.000
15497,0.002,0.001
15503,-0.002,-0.000
15509,-0.001,-0.001
15516,0.001,0.000
15521,-0.001,-0.001
15527,0.003,0.001
15533,0.001,0.001
15545,-0.000,0.000
15551,-0.001,-0.000
15557,-0.000,-0.000
15564,0.000,0.000
15569,-0.001,-0.000
15575,-0.001,-0.001
15581,0.001,0.000
15588,0.002,0.001
15593,0.002,0.002
15599,-0.000,0.001
15605,0.000,0.000
15612,0.000,0.000
15617,0.001,0.001
15623,0.001,0.001
15629,-0.000,0.000
15636,-0.001,-0.000
15688,-0.002,-0.001
15694,0.001,-0.000
15700,0.001,0.000
15706,0.002,0.001
15713,-0.001,-0.000
15718,0.000,0.000
15724,0.000,0.000
15730,0.001,0.001
15737,-0.000,0.000
15742,0.001,0.000
15748,0.000,0.000
15754,-0.001,-0.000
15761,-0.000,-0.000
15766,-0.000,-0.000
15772,0.000,0.000
15778,0.000,0.000
15785,0.002,0.001
15790,0.000,0.001
15796,-0.000,0.000
15802,-0.001,-0.000
15809,0.001,0.000
15814,-0.000,-0.000
15820,0.001,0.000
15826,-0.000,0.000
15833,0.002,0.001
15838,-0.001,-0.000
15849,0.001,0.001
15854,-0.002,-0.001
15860,-0.000,-0.000
15867,-0.000,-0.000
15872,0.001,0.000
15878,-0.003,-0.001
15884,0.001,-0.000
15891,0.002,0.001
15896,0.002,0.001
15902,0.001,0.001
15908,-0.000,0.000
15915,-0.000,0.000
15920,0.000,0.000
15926,-0.001,-0.001
15932,0.001,0.000
15939,0.001,0.001
15944,0.001,0.001
15950,-0.001,0.000
15956,0.000,0.000
15963,0.001,0.000
15968,0.001,0.001
15974,0.001,0.001
15980,-0.001,-0.000
15987,-0.000,-0.000
15992,-0.001,-0.000
15998,0.002,0.001
16004,-0.002,-0.001
16011,0.000,-0.000
16019,0.000,-0.000
16026,0.001,0.000
16031,0.001,0.001
16037,0.000,0.000
16043,-0.002,-0.001
16050,0.002,0.000
16055,0.001,0.001
16061,0.000,0.001
16067,0.001,0.001
16074,-0.000,0.000
16079,0.000,0.000
16085,-0.001,-0.000
16091,0.000,-0.000
16098,-0.001,-0.000
16103,0.001,0.000
16109,0.000,0.000
16120,0.002,0.001
16126,0.000,0.001
16132,-0.001,-0.000
16137,-0.000,-0.000
16143,-0.001,-0.000
16150,-0.001,-0.001
16156,-0.000,-0.001
16161,-0.000,-0.000
16167,-0.001,-0.001
16173,-0.001,-0.001
16180,0.001,-0.000
16185,0.000,0.000
16191,-0.002,-0.001
16197,0.001,0.000
16204,0.000,0.000
16209,0.001,0.001
16215,0.000,0.000
16221,0.001,0.001
16228,0.001,0.001
16233,0.000,0.001
16239,0.000,0.000
16245,0.000,0.000
16252,-0.000,0.000
16257,0.000,0.000
16263,0.002,0.001
16269,-0.001,0.000
16276,-0.002,-0.001
16281,-0.000,-0.001
16287,-0.001,-0.001
16293,0.000,-0.000
16300,-0.000,-0.000
16305,-0.001,-0.001
16311,-0.001,-0.001
16317,0.001,-0.000
16324,0.000,0.000
16329,-0.000,-0.000
16335,-0.000,-0.000
16341,-0.000,-0.000
16348,-0.001,-0.001
16357,0.001,0.000
16363,-0.002,-0.001
16368,-0.000,-0.001
16374,0.002,0.001
16381,0.000,0.001
16392,0.000,0.000
16397,0.001,0.001
16403,-0.000,0.000
16410,-0.001,-0.000
16415,-0.001,-0.000
16421,0.000,-0.000
16427,0.002,0.001
16434,0.003,0.002
16440,-0.000,0.001
16446,0.001,0.001
16453,-0.001,-0.000
16458,-0.001,-0.001
16464,-0.002,-0.001
16470,0.004,0.001
16477,0.000,0.001
16483,0.001,0.001
16488,0.000,0.000
16494,0.001,0.001
16501,-0.001,0.000
16507,-0.001,-0.000
16512,0.002,0.001
16518,-0.002,-0.001
16525,-0.000,-0.000
16531,0.000,-0.000
16536,0.001,0.001
16542,0.000,0.000
16549,-0.001,-0.000
16555,-0.002,-0.001
16560,-0.000,-0.001
16566,0.001,0.000
16572,0.001,0.000
16579,-0.001,-0.000
16584,0.000,0.000
16590,-0.000,-0.000
16596,-0.000,-0.000
16603,0.000,0.000
16608,0.001,0.000
16614,0.002,0.001
16620,0.000,0.001
16627,0.001,0.001
16632,-0.000,0.000
16638,0.001,0.001
16644,0.001,0.001
16651,-0.001,0.000
16661,-0.001,-0.000
16666,-0.002,-0.001
16672,0.001,-0.000
16679,0.001,0.000
16684,-0.002,-0.001
16694,-0.001,-0.001
16700,0.001,-0.000
16706,0.000,0.000
16713,0.003,0.002
16718,0.002,0.002
16724,-0.000,0.001
16730,-0.000,0.000
16737,0.000,0.000
16742,0.001,0.001
16748,0.000,0.000
16754,0.002,0.001
16761,0.001,0.001
16766,-0.001,0.000
16772,-0.001,-0.000
16778,0.001,0.000
16785,0.001,0.001
16790,0.001,0.001
16796,0.001,0.001
16802,-0.001,-0.000
16809,0.000,0.000
16814,0.000,0.000
16820,0.001,0.000
16826,-0.001,-0.000
16833,0.001,0.000
16838,0.000,0.000
16844,-0.001,-0.000
16850,0.001,0.000
16857,-0.002,-0.001
16862,0.002,0.000
16868,-0.001,-0.000
16874,0.001,0.001
16881,0.000,0.000
16886,0.001,0.001
16892,0.001,0.001
16898,0.000,0.000
16905,0.000,0.000
16910,0.000,0.000
16916,0.001,0.001
16922,0.001,0.001
16930,-0.001,0.000
16936,-0.001,-0.001
16942,0.001,0.000
16949,0.002,0.001
16954,0.001,0.001
16960,-0.001,-0.000
16966,-0.002,-0.001
16973,0.001,-0.000
16978,-0.001,-0.000
16984,-0.001,-0.001
16990,0.002,0.000
16997,0.000,0.000
17002,-0.002,-0.001
17008,-0.001,-0.001
17014,0.000,-0.000
17021,0.001,0.000
17074,0.003,0.002
17079,-0.001,0.000
17085,0.003,0.001
17091,-0.000,0.001
17098,-0.001,-0.000
17103,0.000,-0.000
17109,0.001,0.000
17115,-0.000,0.000
17122,0.000,0.000
17127,0.002,0.001
17133,-0.001,-0.000
17139,-0.000,-0.000
17146,-0.002,-0.001
17151,-0.000,-0.001
17157,-0.001,-0.001
17163,-0.001,-0.001
17170,0.001,0.000
17175,-0.000,-0.000
17181,0.000,0.000
17187,-0.001,-0.001
17194,-0.002,-0.001
17199,-0.000,-0.001
17205,-0.001,-0.001
17211,0.001,0.000
17218,0.000,0.000
17223,0.000,0.000
17233,0.000,0.000
17239,0.003,0.001
17245,0.002,0.002
17252,0.001,0.001
17257,-0.001,0.000
17263,-0.003,-0.002
17270,-0.001,-0.001
17276,-0.000,-0.001
17281,0.001,-0.000
17287,-0.001,-0.001
17293,-0.001,-0.001
17300,0.001,-0.000
17305,0.001,0.000
17311,-0.000,0.000
17317,0.002,0.001
17324,0.001,0.001
17329,-0.000,0.000
17335,-0.001,-0.000
17341,0.000,-0.000
17348,-0.000,-0.000
17353,-0.002,-0.001
17359,-0.000,-0.001
17365,-0.002,-0.001
17372,0.001,0.000
17377,0.001,0.001
17383,0.001,0.001
17389,0.001,0.001
17398,0.001,0.001
17405,-0.000,0.000
17410,0.001,0.001
17416,0.001,0.001
17422,-0.000,0.000
17429,-0.000,-0.000
17434,-0.000,-0.000
17440,0.000,0.000
17446,0.001,0.000
17453,0.001,0.001
17458,0.001,0.001
17464,0.002,0.001
17470,0.000,0.001
17477,-0.000,0.000
17482,-0.002,-0.001
17488,0.001,0.000
17494,-0.001,-0.000
17502,-0.000,-0.000
17508,0.000,-0.000
17514,-0.000,-0.000
17521,0.002,0.001
17526,0.002,0.001
17532,0.000,0.001
17538,0.001,0.001
17545,0.001,0.001
17550,0.001,0.001
17556,0.001,0.001
17562,-0.001,0.000
17569,-0.000,-0.000
17574,0.000,0.000
17580,-0.001,-0.000
17586,-0.001,-0.001
17593,0.001,-0.000
17598,0.002,0.001
17604,0.001,0.001
17610,-0.002,-0.000
17617,-0.000,-0.000
17622,-0.002,-0.001
17628,0.000,-0.001
17634,0.000,-0.000
17641,-0.001,-0.000
17646,0.001,0.000
17652,-0.001,-0.000
17658,0.001,0.000
17665,-0.001,-0.000
17670,0.000,-0.000
17676,-0.001,-0.000
17682,0.002,0.001
17689,0.000,0.000
17694,-0.002,-0.001
17700,0.002,0.000
17706,-0.000,0.000
17713,-0.001,-0.000
17718,0.002,0.001
17728,0.000,0.000
17733,0.001,0.001
17739,-0.000,0.000
17746,-0.002,-0.001
17751,0.001,-0.000
17757,-0.001,-0.000
17763,0.002,0.001
17775,0.000,0.000
17780,0.001,0.001
17786,0.000,0.000
17792,-0.001,-0.000
17799,-0.001,-0.001
17804,-0.002,-0.001
17810,-0.001,-0.001
17816,0.001,-0.000
17823,0.002,0.001
17828,-0.000,0.000
17834,0.000,0.000
17840,0.001,0.001
17847,0.001,0.001
17852,0.000,0.000
17858,0.000,0.000
17864,-0.001,-0.000
17871,-0.001,-0.001
17876,-0.002,-0.001
17882,0.000,-0.000
17888,-0.000,-0.000
17895,-0.000,-0.000
17901,0.000,-0.000
17906,0.000,0.000
17912,0.001,0.000
17919,0.000,0.000
17925,0.001,0.001
17930,0.001,0.001
17936,0.001,0.001
17942,0.001,0.001
17949,0.002,0.001
17954,0.002,0.001
17960,-0.002,-0.000
17967,0.000,-0.000
17973,-0.000,-0.000
17978,0.002,0.001
17984,0.001,0.001
17990,-0.002,-0.000
17997,0.000,-0.000
18002,0.001,0.000
18008,-0.000,0.000
18015,0.002,0.001
18021,0.001,0.001
18026,0.001,0.001
18032,0.000,0.001
18044,0.000,0.000
18050,0.001,0.001
18055,0.000,0.001
18061,-0.000,0.000
18071,0.002,0.001
18078,-0.001,-0.000
18083,-0.001,-0.001
18089,-0.002,-0.001
18095,-0.001,-0.001
18102,0.000,-0.000
18107,-0.001,-0.001
18113,0.001,0.000
18119,-0.001,-0.000
18126,-0.001,-0.000
18131,0.001,0.000
18137,0.003,0.002
18143,-0.001,0.000
18150,-0.002,-0.001
18155,0.003,0.001
18161,0.000,0.001
18167,0.001,0.001
18174,-0.001,-0.000
18180,0.001,0.000
18186,-0.001,-0.000
18193,0.000,0.000
18199,-0.002,-0.001
18204,-0.001,-0.001
18210,0.000,-0.000
18216,-0.001,-0.001
18223,0.001,0.000
18228,0.002,0.001
18234,-0.001,-0.000
18240,-0.000,-0.000
18247,-0.000,-0.000
18252,0.002,0.001
18258,0.000,0.000
18264,0.000,0.000
18271,0.000,0.000
18276,0.000,0.000
18282,0.003,0.001
18288,0.001,0.001
18295,-0.001,0.000
18300,0.001,0.000
18306,-0.000,0.000
18315,0.000,0.000
18320,0.000,0.000
18326,-0.000,-0.000
18333,0.000,0.000
18338,-0.001,-0.000
18344,0.001,0.000
18350,0.002,0.001
18357,0.000,0.001
18362,0.001,0.001
18368,-0.001,-0.000
18374,0.001,0.000
18381,0.001,0.001
18386,0.002,0.001
18392,0.000,0.001
18398,0.002,0.001
18451,-0.000,0.000
18458,0.001,0.001
18463,-0.001,-0.000
18469,0.001,0.000
18475,0.001,0.001
18482,0.002,0.001
18487,0.002,0.001
18493,0.002,0.002
18499,-0.000,0.001
18506,0.003,0.002
18511,-0.001,0.001
18517,0.001,0.001
18523,-0.001,-0.000
18530,-0.001,-0.000
18535,0.000,-0.000
18541,-0.000,-0.000
18547,0.001,0.001
18554,-0.000,0.000
18559,0.000,0.000
18565,-0.001,-0.000
18571,0.001,0.000
18578,-0.001,-0.000
18583,-0.001,-0.001
18589,-0.000,-0.000
18595,-0.001,-0.001
18602,0.003,0.001
18607,0.000,0.001
18618,0.001,0.001
18623,0.000,0.001
18629,-0.001,-0.000
18636,-0.001,-0.000
18641,0.001,0.000
18647,0.001,0.000
18653,0.001,0.001
18660,-0.001,0.000
18665,-0.000,-0.000
18671,-0.002,-0.001
18677,0.002,0.000
18684,0.000,0.000
18689,0.001,0.001
18695,0.001,0.001
18701,-0.000,0.000
18708,0.001,0.001
18713,-0.001,-0.000
18719,0.002,0.001
18725,-0.000,0.000
18732,-0.002,-0.001
18737,-0.002,-0.001
18743,-0.000,-0.001
18749,0.002,0.000
18756,0.001,0.001
18761,-0.001,-0.000
18767,-0.000,-0.000
18773,0.002,0.001
18783,-0.001,-0.000
18790,0.000,0.000
18795,0.001,0.000
18801,0.001,0.001
18807,-0.000,0.000
18814,-0.001,-0.000
18819,0.001,0.000
18825,0.001,0.000
18831,-0.001,-0.000
18838,-0.002,-0.001
18843,0.002,0.001
18849,0.001,0.001
18855,0.000,0.001
18862,-0.003,-0.001
18867,-0.001,-0.001
18873,0.001,0.000
18879,-0.001,-0.000
18887,0.002,0.001
18892,0.001,0.001
18898,0.000,0.001
18905,0.000,0.000
18910,0.000,0.000
18916,0.001,0.001
18922,0.001,0.001
18929,0.002,0.001
18934,0.001,0.001
18940,-0.000,0.000
18946,0.001,0.001
18953,0.002,0.001
18958,0.002,0.001
18964,-0.000,0.001
18970,-0.000,0.000
18977,-0.000,-0.000
18982,-0.001,-0.000
18988,0.002,0.001
18994,0.002,0.001
19001,0.002,0.002
19006,0.001,0.001
19012,-0.001,0.000
19018,-0.001,-0.000
19025,0.001,0.000
19030,0.002,0.001
19036,0.002,0.002
19042,-0.000,0.001
19049,-0.001,-0.000
19054,-0.000,-0.000
19060,0.000,-0.000
19066,0.001,0.000
19073,0.001,0.001
19078,0.001,0.001
19084,-0.001,-0.000
19090,0.001,0.001
19097,0.002,0.001
19102,0.001,0.001
19108,0.002,0.001
19118,-0.001,0.000
19124,-0.001,-0.000
19131,-0.000,-0.000
19136,0.001,0.001
19142,-0.001,-0.000
19148,0.002,0.001
19161,0.000,0.000
19166,0.001,0.001
19172,-0.001,0.000
19179,0.001,0.000
19184,0.001,0.001
19190,-0.003,-0.001
19196,-0.001,-0.001
19203,0.000,-0.000
19208,0.000,-0.000
19214,0.000,0.000
19220,-0.001,-0.001
19227,0.002,0.001
19232,-0.001,-0.000
19238,0.000,0.000
19244,0.000,0.000
19251,-0.001,-0.000
19256,-0.001,-0.001
19262,-0.003,-0.002
19268,0.001,-0.000
19275,-0.000,-0.000
19280,0.002,0.001
19286,0.003,0.002
19292,-0.000,0.001
19299,0.002,0.001
19304,0.001,0.001
19310,0.001,0.001
19316,0.000,0.001
19323,0.000,0.000
19328,0.001,0.001
19334,0.001,0.001
19340,0.000,0.000
19347,-0.001,-0.000
19352,-0.004,-0.002
19358,0.002,0.000
19364,-0.000,-0.000
19371,-0.000,-0.000
19376,-0.002,-0.001
19382,0.001,0.000
19388,0.003,0.001
19395,0.002,0.002
19400,0.001,0.001
19406,-0.001,0.000
19412,0.001,0.001
19419,0.002,0.001
19430,0.001,0.001
19435,-0.001,0.000
19441,0.000,0.000
19448,0.001,0.000
19456,-0.001,-0.000
19463,-0.000,-0.000
19468,-0.002,-0.001
19474,0.001,-0.000
19480,-0.000,-0.000
19487,0.003,0.001
19492,-0.000,0.000
19498,-0.001,-0.000
19504,0.001,0.000
19511,-0.002,-0.001
19516,0.001,0.000
19522,0.002,0.001
19528,0.003,0.002
19535,0.000,0.001
19540,0.000,0.001
19546,-0.001,-0.000
19552,-0.001,-0.001
19559,0.001,-0.000
19564,0.001,0.001
19570,0.000,0.000
19576,-0.002,-0.001
19583,0.000,-0.000
19588,0.001,0.000
19594,0.002,0.001
19600,-0.001,-0.000
19607,0.002,0.001
19612,0.001,0.001
19618,-0.001,0.000
19624,-0.001,-0.001
19631,0.001,0.000
19636,0.001,0.000
19642,-0.002,-0.001
19648,0.000,-0.000
19655,0.001,0.000
19660,0.003,0.001
19666,0.003,0.002
19672,-0.001,0.001
19679,-0.002,-0.001
19684,0.001,0.000
19690,-0.002,-0.001
19699,0.000,-0.000
19705,0.001,0.000
19712,-0.000,-0.000
19718,-0.004,-0.002
19723,-0.000,-0.001
19729,0.000,-0.000
19735,0.002,0.001
19742,-0.000,0.000
19747,0.001,0.000
19753,0.000,0.000
19759,-0.001,-0.000
19766,0.000,0.000
19771,0.001,0.001
19777,0.001,0.001
19783,-0.000,0.000
19839,0.001,0.001
19845,0.002,0.001
19852,0.001,0.001
19857,-0.001,0.000
19863,0.000,0.000
19869,0.001,0.000
19876,0.002,0.001
19881,0.000,0.001
19887,0.002,0.001
19893,-0.000,0.001
19900,-0.001,-0.000
19905,0.002,0.001
19911,0.002,0.001
19917,-0.000,0.001
19924,0.001,0.001
19929,-0.001,0.000
19935,-0.001,-0.000
19941,-0.002,-0.001
19948,-0.000,-0.001
19953,0.001,0.000
19959,-0.003,-0.001
19965,-0.002,-0.002
19972,-0.002,-0.002
19977,-0.001,-0.001
19983,0.001,-0.000
19989,0.001,0.000
19996,-0.000,0.000
20007,-0.001,-0.001
20012,0.000,-0.000
20018,0.001,0.001
20025,-0.000,0.000
20030,-0.000,-0.000
20036,-0.001,-0.000
20042,-0.001,-0.001
20049,0.001,-0.000
20054,-0.000,-0.000
20060,0.000,0.000
20066,0.003,0.001
20073,0.001,0.001
20078,-0.002,-0.000
20084,0.000,0.000
20090,0.001,0.001
20097,0.000,0.000
20102,0.000,0.000
20108,0.001,0.001
20114,0.002,0.001
20121,-0.000,0.000
20126,-0.001,-0.000
20132,0.002,0.001
20138,-0.001,-0.000
20145,-0.001,-0.000
20150,-0.000,-0.000
20156,0.001,0.000
20162,0.001,0.001
20172,-0.003,-0.001
20179,0.000,-0.000
20184,-0.000,-0.000
20190,0.002,0.001
20196,0.001,0.001
20203,-0.001,-0.000
20208,-0.002,-0.001
20214,-0.001,-0.001
20220,0.002,0.000
20227,-0.000,0.000
20232,0.000,0.000
20238,0.000,0.000
20244,-0.001,-0.000
20251,-0.000,-0.000
20256,0.000,-0.000
20262,-0.002,-0.001
20268,0.001,-0.000
20276,0.000,0.000
20281,-0.001,-0.000
20287,0.001,0.000
20294,-0.001,-0.000
20299,0.002,0.001
20305,0.000,0.001
20311,0.001,0.001
20318,-0.001,-0.000
20323,0.001,0.000
20329,0.002,0.001
20335,0.002,0.002
20342,0.001,0.001
20347,0.000,0.001
20353,-0.001,0.000
20359,-0.002,-0.001
20366,-0.001,-0.001
20371,0.001,-0.000
20377,0.001,0.001
20383,0.001,0.001
20390,-0.001,0.000
20395,-0.001,-0.000
20401,0.001,0.000
20407,0.002,0.001
20414,0.000,0.001
20420,-0.001,-0.000
20426,-0.002,-0.001
20432,0.001,-0.000
20439,0.001,0.000
20444,0.001,0.001
20450,0.000,0.001
20456,-0.000,0.000
20463,0.001,0.000
20468,0.001,0.001
20474,0.001,0.001
20480,-0.001,0.000
20487,0.001,0.000
20492,-0.000,0.000
20502,0.003,0.001
20508,0.001,0.001
20515,-0.001,0.000
20521,-0.002,-0.001
20527,-0.001,-0.001
20533,-0.002,-0.001
20544,0.001,-0.000
20549,-0.002,-0.001
20555,-0.002,-0.001
20561,-0.001,-0.001
20568,-0.002,-0.001
20573,0.002,0.000
20579,0.000,0.000
20585,0.000,0.000
20592,0.002,0.001
20597,-0.001,-0.000
20603,-0.002,-0.001
20609,0.002,0.001
20616,-0.000,0.000
20621,0.003,0.002
20627,0.001,0.001
20633,0.002,0.002
20640,0.000,0.001
20645,0.001,0.001
20651,-0.000,0.000
20657,-0.002,-0.001
20664,-0.003,-0.002
20669,-0.001,-0.002
20675,-0.001,-0.001
20681,-0.001,-0.001
20688,-0.001,-0.001
20693,-0.001,-0.001
20699,-0.001,-0.001
20705,0.001,-0.000
20712,0.001,0.001
20717,-0.001,-0.000
20723,0.000,0.000
20729,-0.000,-0.000
20736,0.002,0.001
20742,-0.001,-0.000
20747,-0.002,-0.001
20753,-0.000,-0.001
20760,0.002,0.001
20765,-0.000,0.000
20771,-0.002,-0.001
20777,-0.001,-0.001
20784,-0.002,-0.001
20790,0.001,-0.000
20795,0.002,0.001
20801,0.001,0.001
20807,0.001,0.001
20819,-0.001,-0.000
20824,-0.001,-0.000
20830,-0.002,-0.001
20840,-0.001,-0.001
20847,-0.001,-0.001
20852,-0.001,-0.001
20858,0.001,0.000
20864,0.001,0.000
20871,-0.001,-0.000
20876,0.001,0.000
20882,-0.002,-0.001
20888,0.002,0.001
20895,-0.001,-0.000
20900,-0.001,-0.000
20906,-0.004,-0.002
20912,0.001,-0.001
20919,0.001,0.000
20924,0.002,0.001
20930,0.002,0.002
20936,0.002,0.002
20943,0.000,0.001
20948,0.001,0.001
20954,0.000,0.001
20960,-0.000,0.000
20967,-0.001,-0.001
20972,0.003,0.001
20978,0.001,0.001
20984,-0.001,0.000
20991,0.001,0.001
20996,-0.001,-0.000
21002,0.001,0.000
21008,0.001,0.001
21015,0.002,0.001
21020,-0.000,0.001
21026,0.003,0.002
21032,-0.000,0.001
21039,0.003,0.002
21044,-0.000,0.001
21050,-0.004,-0.001
21056,0.002,0.000
21063,0.001,0.001
21068,-0.001,-0.000
21074,-0.002,-0.001
21080,-0.001,-0.001
21088,0.001,0.000
21094,0.001,0.000
21100,-0.000,0.000
21107,0.000,0.000
21112,0.000,0.000
21118,-0.001,-0.001
21124,-0.001,-0.001
21131,0.001,0.000
21136,-0.003,-0.001
21142,-0.000,-0.001
21148,0.001,0.000
21155,-0.001,-0.000
21160,-0.001,-0.001
21214,0.001,0.000
21219,0.001,0.001
21225,-0.001,-0.000
21232,0.001,0.001
21237,0.001,0.001
21243,-0.000,0.000
21249,0.001,0.001
21256,-0.000,0.000
21261,-0.002,-0.001
21267,0.000,-0.000
21273,0.000,-0.000
21280,0.001,0.000
21285,-0.001,-0.000
21291,-0.002,-0.001
21297,0.001,0.000
21304,0.000,0.000
21309,-0.001,-0.001
21315,-0.002,-0.001
21321,-0.003,-0.002
21328,-0.002,-0.002
21333,-0.001,-0.002
21339,0.003,0.001
21345,-0.000,0.000
21352,0.002,0.001
21357,-0.000,0.000
21363,0.001,0.001
21369,0.000,0.001
21376,-0.001,-0.000
21381,0.001,0.000
21391,-0.000,-0.000
21397,0.000,0.000
21403,0.001,0.001
21410,-0.001,-0.000
21415,-0.000,-0.000
21421,0.002,0.001
21427,-0.002,-0.000
21434,0.001,0.000
21439,-0.000,-0.000
21445,-0.000,-0.000
21451,0.001,0.000
21458,0.001,0.001
21463,0.002,0.001
21469,0.000,0.001
21475,0.002,0.002
21482,0.000,0.001
21487,0.001,0.001
21493,0.001,0.001
21499,0.002,0.001
21506,-0.000,0.001
21511,0.003,0.002
21517,0.000,0.001
21523,-0.002,-0.000
21530,0.000,-0.000
21535,-0.002,-0.001
21544,-0.001,-0.001
21550,0.001,-0.000
21556,0.000,0.000
21563,-0.000,-0.000
21568,0.000,0.000
21574,0.000,0.000
21580,0.002,0.001
21587,0.000,0.001
21592,0.002,0.001
21598,0.002,0.001
21604,-0.001,0.000
21611,-0.001,-0.000
21616,0.001,0.000
21622,-0.002,-0.001
21628,-0.000,-0.000
21635,-0.001,-0.001
21641,-0.003,-0.002
21647,-0.002,-0.002
21653,-0.000,-0.001
21661,-0.000,-0.001
21666,-0.001,-0.001
21672,0.002,0.000
21679,-0.001,-0.000
21684,-0.001,-0.001
21690,-0.000,-0.000
21696,0.000,-0.000
21703,0.001,0.000
21708,0.001,0.001
21714,0.003,0.002
21720,-0.001,0.000
21727,0.001,0.001
21732,0.002,0.001
21738,-0.000,0.000
21744,0.001,0.001
21751,0.002,0.002
21756,-0.001,0.000
21762,-0.002,-0.001
21768,0.000,-0.000
21775,0.000,-0.000
21780,0.001,0.001
21786,-0.002,-0.001
21792,-0.001,-0.001
21799,0.000,-0.000
21804,0.001,0.000
21810,0.002,0.001
21816,0.000,0.001
21823,-0.003,-0.001
21828,-0.000,-0.001
21834,-0.001,-0.001
21840,0.000,-0.000
21847,0.001,0.000
21852,0.000,0.000
21858,0.000,0.000
21864,-0.001,-0.000
21875,0.001,0.000
21881,-0.000,-0.000
21887,0.001,0.000
21893,-0.001,-0.000
21900,-0.003,-0.002
21905,0.000,-0.001
21911,0.000,-0.000
21917,0.001,0.000
21929,-0.001,-0.000
21935,-0.001,-0.000
21941,0.002,0.001
21948,-0.001,-0.000
21953,0.001,0.000
21959,0.002,0.001
21965,0.000,0.001
21972,0.000,0.000
21977,0.000,0.000
21983,0.001,0.001
21989,0.001,0.001
21996,-0.001,-0.000
22001,0.000,0.000
22007,-0.001,-0.001
22013,-0.000,-0.000
22020,0.004,0.002
22025,0.000,0.001
22031,-0.001,-0.000
22037,0.001,0.001
22044,-0.000,0.000
22049,-0.002,-0.001
22055,0.001,-0.000
22061,0.000,0.000
22068,-0.001,-0.001
22073,0.001,0.000
22079,-0.000,-0.000
22085,0.000,0.000
22092,0.001,0.001
22097,-0.000,0.000
22103,0.001,0.001
22109,-0.001,-0.000
22116,-0.000,-0.000
22121,-0.001,-0.000
22127,0.001,0.000
22133,0.001,0.001
22140,-0.001,-0.000
22145,-0.001,-0.000
22151,0.001,0.000
22157,0.001,0.000
22164,0.001,0.001
22169,0.002,0.001
22175,0.001,0.001
22181,0.002,0.001
22188,-0.001,0.000
22198,0.002,0.001
22203,-0.002,-0.001
22213,-0.000,-0.000
22219,0.002,0.001
22225,0.002,0.002
22232,0.001,0.001
22237,0.002,0.001
22243,0.001,0.001
22250,0.001,0.001
22256,-0.000,0.000
22261,0.002,0.001
22267,0.003,0.002
22273,-0.001,0.001
22280,-0.001,-0.000
22285,-0.001,-0.001
22291,-0.000,-0.000
22297,0.001,0.000
22304,-0.000,-0.000
22309,-0.001,-0.000
22315,-0.001,-0.001
22321,-0.001,-0.001
22328,0.001,-0.000
22333,-0.000,-0.000
22339,-0.000,-0.000
22345,0.000,0.000
22352,-0.000,-0.000
22357,0.001,0.000
22363,-0.001,-0.000
22369,0.000,-0.000
22376,0.001,0.001
22381,0.001,0.001
22387,-0.004,-0.002
