t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
10420,0.105,0.018,-0.025,-0.000
10426,-0.007,0.015,0.059,0.006
10433,0.021,0.016,0.031,0.008
10439,0.077,0.022,0.003,0.008
10445,-0.007,0.019,-0.053,0.002
10452,0.104,0.027,-0.137,-0.012
10458,0.021,0.026,-0.081,-0.019
10464,0.076,0.031,-0.025,-0.020
10471,0.105,0.039,-0.025,-0.020
10477,0.049,0.040,-0.081,-0.026
10483,-0.035,0.032,-0.053,-0.029
10490,-0.119,0.017,0.003,-0.026
10496,0.049,0.020,-0.025,-0.025
10502,0.077,0.026,0.059,-0.017
10515,-0.007,0.023,-0.109,-0.027
10521,-0.007,0.019,-0.081,-0.032
10527,0.021,0.020,-0.053,-0.034
10534,0.049,0.022,0.003,-0.030
10540,-0.035,0.017,0.031,-0.024
10547,0.049,0.020,-0.053,-0.027
10553,-0.091,0.009,0.003,-0.024
10559,-0.091,-0.001,-0.109,-0.032
10566,0.021,0.001,0.031,-0.026
10572,0.077,0.009,0.031,-0.020
10578,-0.147,-0.007,0.059,-0.012
10584,-0.035,-0.010,-0.025,-0.014
10590,-0.035,-0.012,0.003,-0.012
10597,-0.035,-0.015,0.143,0.003
10603,0.104,-0.003,-0.025,0.001
10610,-0.091,-0.012,0.143,0.015
10616,-0.035,-0.014,-0.053,0.008
10622,-0.091,-0.022,0.087,0.016
10629,-0.007,-0.020,0.003,0.014
10635,0.076,-0.011,0.031,0.016
10641,0.049,-0.005,0.003,0.015
10647,-0.063,-0.011,-0.137,-0.000
10654,0.049,-0.005,-0.025,-0.003
10660,0.049,0.000,0.087,0.006
10666,0.049,0.005,0.059,0.011
10673,0.104,0.015,0.087,0.019
10679,0.105,0.024,-0.025,0.015
10685,0.105,0.032,-0.053,0.008
10697,-0.063,0.023,-0.081,-0.001
10703,0.049,0.025,0.003,-0.000
10709,-0.007,0.022,-0.053,-0.006
10715,-0.091,0.011,0.087,0.003
10722,-0.091,0.000,-0.109,-0.008
10732,0.049,0.005,-0.081,-0.015
10738,-0.035,0.001,-0.109,-0.024
10745,-0.035,-0.003,-0.109,-0.033
10751,-0.063,-0.009,0.059,-0.024
10757,0.105,0.003,-0.025,-0.024
10763,-0.035,-0.001,-0.109,-0.032
10770,0.021,0.001,-0.081,-0.037
10776,0.021,0.003,-0.081,-0.041
10783,0.077,0.010,-0.109,-0.048
10789,-0.035,0.006,-0.025,-0.045
10795,0.049,0.010,0.059,-0.035
10802,-0.175,-0.008,0.142,-0.017
10808,0.048,-0.003,0.003,-0.015
10814,0.049,0.002,-0.025,-0.016
10820,0.049,0.007,-0.053,-0.020
10827,-0.091,-0.003,-0.081,-0.026
10833,-0.007,-0.004,-0.165,-0.040
10839,0.076,0.005,-0.025,-0.039
10846,-0.063,-0.002,0.003,-0.035
10852,0.077,0.006,0.003,-0.031
10858,-0.035,0.002,-0.081,-0.036
10864,0.049,0.006,0.031,-0.029
10871,-0.007,0.005,0.031,-0.023
10880,-0.147,-0.010,-0.109,-0.032
10886,-0.063,-0.016,0.003,-0.028
10893,0.021,-0.012,-0.109,-0.036
10899,0.049,-0.006,-0.081,-0.041
10905,-0.007,-0.006,-0.025,-0.040
10912,0.076,0.002,-0.025,-0.038
10918,0.105,0.012,0.003,-0.034
10924,-0.007,0.010,0.142,-0.016
10980,0.076,0.017,-0.025,-0.017
10986,-0.035,0.011,-0.053,-0.021
10992,-0.035,0.006,-0.053,-0.024
10998,-0.147,-0.009,0.114,-0.010
11005,-0.119,-0.020,0.003,-0.009
11011,-0.035,-0.022,0.031,-0.005
11017,0.077,-0.011,0.031,-0.001
11024,0.021,-0.008,0.031,0.002
11030,-0.063,-0.013,-0.025,-0.001
11036,-0.007,-0.013,-0.081,-0.009
11043,0.049,-0.007,-0.081,-0.017
11049,-0.091,-0.016,0.059,-0.009
11055,-0.063,-0.021,-0.025,-0.011
11062,0.049,-0.014,0.087,-0.001
11068,-0.147,-0.027,0.003,-0.000
11074,0.049,-0.020,0.003,-0.000
11080,-0.035,-0.021,0.059,0.006
11087,-0.007,-0.020,0.115,0.017
11093,0.049,-0.013,0.142,0.029
11101,0.021,-0.009,-0.137,0.012
11107,-0.035,-0.012,-0.025,0.009
11114,-0.063,-0.017,0.031,0.011
11120,-0.063,-0.022,0.059,0.016
11126,0.021,-0.018,0.114,0.026
11133,-0.007,-0.017,0.059,0.029
11139,-0.035,-0.019,-0.025,0.023
11145,-0.035,-0.020,-0.137,0.007
11151,-0.035,-0.022,0.031,0.010
11157,-0.007,-0.020,-0.053,0.003
11164,0.077,-0.011,0.087,0.012
11170,0.021,-0.007,0.031,0.014
11180,0.021,-0.005,-0.081,0.004
11186,-0.091,-0.014,-0.053,-0.001
11193,-0.035,-0.016,-0.193,-0.021
11199,0.076,-0.007,-0.137,-0.032
11206,-0.035,-0.010,-0.053,-0.035
11212,-0.091,-0.018,-0.137,-0.045
11218,-0.063,-0.022,0.115,-0.029
11224,-0.007,-0.021,0.114,-0.015
11231,-0.035,-0.022,0.059,-0.007
11237,-0.063,-0.026,0.059,-0.001
11244,-0.063,-0.030,0.059,0.005
11250,-0.035,-0.031,-0.109,-0.007
11256,0.021,-0.025,0.115,0.006
11263,0.021,-0.021,0.086,0.014
11269,0.049,-0.014,0.003,0.012
11275,0.132,0.001,0.003,0.012
11284,0.021,0.003,0.003,0.011
11290,-0.147,-0.012,0.003,0.010
11296,-0.063,-0.017,-0.081,0.001
11303,-0.007,-0.016,-0.053,-0.005
11309,-0.007,-0.015,0.059,0.002
11315,-0.147,-0.029,0.031,0.004
11322,-0.007,-0.026,0.086,0.012
11329,-0.007,-0.025,-0.025,0.009
11335,0.048,-0.017,-0.025,0.005
11342,0.076,-0.008,0.058,0.011
11348,0.021,-0.005,-0.109,-0.002
11354,0.049,0.000,-0.053,-0.007
11361,0.021,0.002,0.059,-0.000
11367,0.049,0.007,0.003,0.000
11373,-0.063,-0.000,0.031,0.003
11380,0.021,0.002,0.170,0.020
11389,-0.092,-0.008,-0.081,0.010
11395,0.077,0.001,-0.025,0.006
11401,0.021,0.003,0.031,0.009
11408,-0.147,-0.012,0.003,0.008
11414,-0.035,-0.014,-0.053,0.002
11420,0.021,-0.011,0.003,0.002
11426,0.077,-0.002,-0.081,-0.006
11433,0.049,0.003,0.059,0.001
11439,0.105,0.013,0.003,0.001
11445,-0.035,0.008,-0.025,-0.002
11452,0.132,0.020,0.003,-0.002
11458,0.105,0.029,-0.165,-0.018
11466,0.049,0.031,0.003,-0.016
11473,-0.035,0.024,0.115,-0.003
11479,-0.063,0.015,0.031,0.001
11486,-0.119,0.002,0.031,0.004
11492,-0.063,-0.005,-0.053,-0.002
11498,-0.007,-0.005,0.059,0.004
11505,-0.007,-0.005,-0.081,-0.004
11511,-0.091,-0.014,0.003,-0.003
11517,-0.091,-0.022,0.031,0.000
11524,0.021,-0.017,-0.109,-0.010
11530,0.021,-0.014,-0.025,-0.012
11536,-0.147,-0.027,-0.081,-0.019
11543,0.049,-0.019,0.198,0.003
11549,0.021,-0.015,0.059,0.009
11555,0.076,-0.006,0.031,0.011
11562,0.049,-0.001,-0.053,0.005
11568,-0.007,-0.001,-0.053,-0.001
11574,-0.007,-0.002,-0.025,-0.003
11580,0.049,0.003,0.059,0.003
11587,-0.091,-0.007,0.170,0.020
11597,0.049,-0.001,0.031,0.021
11603,-0.035,-0.005,-0.137,0.005
11610,-0.007,-0.005,0.031,0.008
11616,0.077,0.003,0.031,0.010
11622,0.021,0.005,-0.025,0.006
11629,-0.063,-0.002,0.143,0.020
11635,-0.063,-0.008,0.114,0.029
11641,0.049,-0.003,0.087,0.035
11649,0.076,0.005,0.059,0.037
11656,-0.035,0.001,0.115,0.045
11663,0.049,0.006,0.059,0.046
11669,-0.063,-0.001,-0.025,0.039
11675,-0.007,-0.002,0.115,0.046
11682,-0.035,-0.005,0.059,0.048
11688,-0.007,-0.005,0.003,0.043
11694,0.076,0.003,-0.053,0.034
11700,0.049,0.008,-0.081,0.022
11707,-0.035,0.004,-0.053,0.015
11713,-0.007,0.003,0.031,0.016
11719,0.105,0.013,-0.053,0.009
11726,-0.035,0.008,-0.025,0.006
11732,-0.147,-0.007,0.115,0.017
11738,0.021,-0.005,0.003,0.016
11745,-0.091,-0.014,-0.025,0.012
11751,-0.063,-0.019,-0.109,-0.000
11757,-0.120,-0.028,-0.025,-0.003
11763,0.105,-0.015,0.115,0.009
11770,0.132,-0.000,0.059,0.014
11776,0.049,0.004,0.003,0.013
11783,0.077,0.012,0.003,0.012
11789,0.021,0.013,-0.081,0.002
11795,-0.119,-0.001,0.087,0.010
11850,0.021,0.001,-0.053,0.004
11856,0.021,0.003,-0.053,-0.002
11862,0.048,0.008,-0.109,-0.013
11870,0.021,0.009,-0.025,-0.014
11877,-0.007,0.007,-0.081,-0.021
11883,-0.007,0.006,0.115,-0.007
11890,0.021,0.007,0.003,-0.006
11896,0.021,0.009,0.031,-0.002
11903,-0.035,0.004,0.003,-0.002
11909,-0.007,0.003,0.087,0.007
11915,-0.007,0.002,-0.053,0.002
11922,-0.035,-0.002,-0.053,-0.004
11928,-0.063,-0.008,0.170,0.013
11934,-0.091,-0.016,0.059,0.018
11940,0.021,-0.013,-0.081,0.007
11947,-0.007,-0.012,0.031,0.010
11953,0.160,0.005,-0.109,-0.002
11959,-0.007,0.004,-0.165,-0.018
11966,0.076,0.011,0.087,-0.008
11972,0.021,0.011,0.059,-0.001
11978,-0.063,0.004,-0.053,-0.006
11984,-0.147,-0.011,0.003,-0.005
11991,0.104,0.001,0.059,0.001
11997,0.076,0.008,-0.025,-0.002
12003,0.049,0.012,-0.081,-0.010
12010,-0.035,0.007,-0.081,-0.017
12016,-0.091,-0.002,0.031,-0.012
12023,0.049,0.003,0.087,-0.002
12029,0.077,0.010,0.087,0.007
12035,0.049,0.014,0.031,0.009
12042,-0.007,0.012,-0.109,-0.003
12053,0.049,0.015,-0.053,-0.008
12063,-0.007,0.013,0.059,-0.001
12069,0.049,0.017,-0.053,-0.006
12075,-0.035,0.012,0.059,0.001
12082,-0.007,0.010,0.059,0.006
12090,0.021,0.011,-0.053,0.001
12096,-0.091,0.001,0.087,0.009
12102,0.049,0.006,-0.025,0.005
12110,0.049,0.010,0.170,0.022
12116,0.133,0.022,0.087,0.029
12122,-0.007,0.019,-0.025,0.023
12129,0.132,0.030,-0.025,0.018
12135,-0.007,0.027,-0.053,0.011
12141,-0.035,0.020,-0.025,0.007
12147,0.077,0.026,-0.053,0.001
12154,0.021,0.025,0.003,0.002
12160,0.049,0.028,0.031,0.004
12166,0.021,0.027,0.087,0.013
12173,0.049,0.029,-0.053,0.006
12179,0.021,0.028,-0.025,0.003
12185,-0.119,0.014,0.087,0.012
12192,0.077,0.020,0.003,0.011
12198,-0.091,0.009,-0.025,0.007
12204,-0.007,0.007,0.031,0.009
12210,-0.007,0.006,0.087,0.017
12217,0.021,0.007,0.003,0.016
12223,-0.091,-0.003,0.115,0.026
12234,-0.063,-0.009,0.059,0.030
12240,-0.091,-0.017,0.059,0.033
12246,-0.091,-0.025,-0.137,0.016
12253,-0.175,-0.040,-0.053,0.009
12259,-0.063,-0.042,-0.053,0.003
12265,0.049,-0.033,-0.025,-0.000
12271,-0.035,-0.033,0.059,0.005
12281,0.049,-0.025,0.031,0.008
12287,-0.091,-0.032,0.199,0.027
12294,-0.007,-0.029,0.115,0.036
12300,0.076,-0.019,-0.025,0.030
12306,0.021,-0.015,-0.053,0.021
12313,-0.063,-0.020,0.059,0.025
12319,0.049,-0.013,-0.053,0.017
12325,-0.147,-0.026,0.143,0.029
12332,-0.119,-0.036,-0.025,0.024
12338,-0.119,-0.044,0.059,0.027
12344,-0.063,-0.046,-0.025,0.022
12351,-0.007,-0.042,0.003,0.020
12357,0.049,-0.033,0.003,0.018
12364,-0.007,-0.030,-0.053,0.011
12370,-0.007,-0.028,0.087,0.019
12376,-0.007,-0.026,0.059,0.023
12383,-0.035,-0.027,-0.053,0.015
12389,-0.007,-0.025,-0.025,0.011
12395,-0.007,-0.023,0.031,0.013
12401,0.049,-0.016,0.115,0.023
12408,0.049,-0.010,-0.109,0.010
12418,-0.007,-0.009,-0.053,0.004
12425,-0.035,-0.012,-0.109,-0.008
12431,-0.007,-0.012,-0.025,-0.009
12438,0.021,-0.008,0.003,-0.008
12444,0.021,-0.006,0.143,0.007
12450,0.076,0.003,-0.025,0.004
12457,-0.035,-0.001,-0.165,-0.013
12463,0.049,0.004,-0.137,-0.025
12470,-0.119,-0.008,-0.053,-0.028
12476,-0.091,-0.016,0.143,-0.011
12482,0.049,-0.010,0.031,-0.007
12492,0.021,-0.007,0.059,-0.000
12498,0.049,-0.001,-0.166,-0.017
12505,-0.091,-0.010,0.003,-0.015
12511,0.104,0.001,-0.053,-0.018
12517,0.021,0.003,-0.137,-0.030
12524,-0.007,0.002,-0.081,-0.035
12530,-0.035,-0.002,0.059,-0.026
12536,0.189,0.017,0.059,-0.017
12543,0.077,0.023,-0.053,-0.021
12549,-0.035,0.018,0.087,-0.010
12555,-0.091,0.007,0.114,0.003
12562,0.021,0.008,-0.025,-0.000
12568,0.049,0.012,-0.109,-0.011
12574,-0.147,-0.004,-0.165,-0.026
12580,-0.063,-0.010,0.031,-0.021
12587,-0.035,-0.012,-0.081,-0.026
12593,-0.035,-0.015,-0.137,-0.037
12604,0.049,-0.008,0.031,-0.031
12611,-0.035,-0.011,0.143,-0.013
12617,0.133,0.004,0.003,-0.012
12623,-0.091,-0.006,-0.025,-0.013
12630,0.021,-0.003,0.031,-0.009
12636,-0.063,-0.009,-0.025,-0.010
12643,-0.007,-0.009,0.031,-0.006
12649,-0.175,-0.026,-0.081,-0.014
12655,-0.147,-0.038,0.003,-0.012
12662,-0.035,-0.038,-0.137,-0.025
12668,0.077,-0.026,0.003,-0.022
12674,0.077,-0.016,0.059,-0.014
12680,0.049,-0.010,-0.053,-0.018
12687,-0.091,-0.018,-0.053,-0.022
12742,-0.147,-0.031,0.031,-0.017
12749,-0.063,-0.034,-0.109,-0.026
12755,-0.063,-0.037,-0.025,-0.026
12761,-0.119,-0.045,0.087,-0.014
12767,0.021,-0.039,-0.025,-0.015
12774,-0.147,-0.050,0.031,-0.011
12780,-0.091,-0.054,-0.053,-0.015
12786,-0.091,-0.058,0.003,-0.013
12793,-0.063,-0.058,-0.053,-0.017
12799,-0.091,-0.061,0.031,-0.013
12805,0.021,-0.053,-0.081,-0.020
12812,0.105,-0.038,0.059,-0.012
12818,-0.007,-0.035,0.087,-0.002
12828,0.132,-0.018,-0.053,-0.007
12835,0.132,-0.003,0.003,-0.006
12842,0.021,-0.001,0.031,-0.003
12848,-0.035,-0.004,0.003,-0.002
12854,-0.091,-0.013,0.059,0.004
12861,-0.035,-0.015,-0.025,0.001
12867,-0.035,-0.017,-0.025,-0.001
12873,0.021,-0.014,-0.053,-0.007
12880,-0.063,-0.019,0.031,-0.003
12886,-0.035,-0.020,0.031,0.001
12893,0.021,-0.016,0.059,0.006
12899,0.021,-0.012,-0.025,0.003
12905,-0.035,-0.015,0.087,0.012
12911,0.049,-0.008,0.087,0.019
12918,0.021,-0.005,0.115,0.028
12924,-0.119,-0.017,-0.053,0.020
12930,0.021,-0.013,0.003,0.018
12937,-0.007,-0.013,0.003,0.017
12947,-0.119,-0.023,0.031,0.018
12953,-0.063,-0.027,0.114,0.028
12959,0.021,-0.023,-0.025,0.022
12966,-0.147,-0.035,0.059,0.026
12972,-0.091,-0.041,0.003,0.024
12978,-0.175,-0.054,0.087,0.030
12984,0.021,-0.047,-0.025,0.025
12991,-0.119,-0.054,-0.053,0.017
12997,-0.063,-0.055,-0.137,0.001
13008,0.161,-0.034,-0.053,-0.004
13014,-0.063,-0.036,0.059,0.002
13020,-0.007,-0.033,-0.081,-0.006
13026,-0.035,-0.033,0.003,-0.005
13033,-0.119,-0.042,0.003,-0.004
13039,-0.119,-0.050,0.031,-0.001
13045,-0.119,-0.057,0.114,0.011
13051,-0.091,-0.060,0.087,0.018
13058,0.021,-0.052,0.142,0.030
13064,-0.175,-0.064,0.059,0.033
13070,-0.007,-0.058,0.003,0.030
13077,-0.119,-0.064,0.114,0.039
13083,-0.007,-0.058,0.058,0.041
13090,0.021,-0.051,0.003,0.037
13096,0.021,-0.043,0.031,0.036
13102,-0.007,-0.040,0.087,0.041
13109,0.021,-0.034,0.087,0.046
13115,0.132,-0.017,-0.137,0.028
13121,0.049,-0.011,-0.025,0.023
13127,-0.119,-0.022,-0.025,0.017
13133,-0.035,-0.023,0.115,0.027
13140,0.077,-0.013,0.031,0.028
13146,-0.091,-0.021,0.003,0.025
13157,-0.035,-0.022,0.003,0.023
13163,-0.007,-0.021,-0.081,0.013
13169,-0.063,-0.025,0.003,0.012
13175,-0.035,-0.026,0.031,0.014
13182,-0.035,-0.027,-0.025,0.010
13188,-0.007,-0.025,-0.081,0.001
13199,0.132,-0.009,0.003,0.001
13206,-0.091,-0.018,0.086,0.009
13212,0.049,-0.011,0.031,0.011
13218,0.049,-0.005,0.003,0.011
13225,0.021,-0.002,0.087,0.018
13231,-0.007,-0.003,0.003,0.016
13237,-0.007,-0.003,0.059,0.021
13243,-0.063,-0.009,0.031,0.022
13250,-0.091,-0.017,-0.081,0.012
13256,0.077,-0.008,0.087,0.020
13263,-0.007,-0.008,0.087,0.026
13269,-0.175,-0.025,0.087,0.032
13275,-0.063,-0.029,-0.053,0.024
13282,0.133,-0.012,-0.025,0.018
13288,-0.007,-0.012,-0.025,0.014
13294,-0.035,-0.014,0.003,0.013
13300,0.077,-0.005,0.003,0.012
13306,0.188,0.014,-0.025,0.008
13313,-0.147,-0.002,-0.025,0.004
13319,0.077,0.006,0.087,0.012
13325,-0.007,0.005,-0.025,0.009
13332,-0.119,-0.007,0.003,0.008
13338,0.021,-0.005,-0.137,-0.006
13344,-0.063,-0.010,0.003,-0.005
13351,0.049,-0.004,0.115,0.006
13357,-0.147,-0.018,0.003,0.006
13367,-0.119,-0.028,0.031,0.008
13378,-0.007,-0.026,-0.109,-0.003
13384,-0.119,-0.036,-0.137,-0.017
13390,0.105,-0.022,0.059,-0.009
13396,-0.035,-0.023,0.003,-0.008
13403,0.049,-0.016,-0.081,-0.015
13409,-0.035,-0.018,0.003,-0.014
13415,-0.035,-0.019,0.003,-0.012
13422,-0.119,-0.029,0.087,-0.002
13428,-0.091,-0.036,0.003,-0.002
13434,0.049,-0.027,0.031,0.002
13440,-0.035,-0.028,0.059,0.007
13447,0.049,-0.020,-0.025,0.004
13453,0.021,-0.016,-0.025,0.001
13459,-0.119,-0.027,0.087,0.010
13466,0.049,-0.019,0.059,0.015
13472,-0.007,-0.018,0.087,0.022
13478,0.105,-0.006,0.143,0.034
13485,-0.007,-0.006,-0.025,0.028
13491,0.021,-0.003,-0.053,0.020
13497,-0.063,-0.009,0.143,0.032
13503,-0.007,-0.009,-0.025,0.027
13510,0.021,-0.006,-0.025,0.022
13516,-0.091,-0.014,-0.109,0.009
13523,-0.063,-0.020,0.031,0.011
13529,-0.119,-0.030,0.031,0.013
13535,-0.063,-0.033,-0.025,0.009
13542,-0.063,-0.036,0.031,0.011
13548,-0.007,-0.033,0.142,0.025
13554,-0.007,-0.031,0.059,0.028
13562,-0.035,-0.031,0.087,0.034
13569,0.104,-0.017,-0.025,0.028
13624,-0.035,-0.019,0.171,0.043
13631,-0.119,-0.029,0.003,0.039
13637,-0.119,-0.038,0.003,0.035
13644,-0.148,-0.049,0.003,0.032
13650,0.021,-0.042,0.031,0.032
13656,-0.007,-0.039,-0.053,0.023
13663,0.049,-0.030,-0.081,0.013
13669,-0.007,-0.029,0.003,0.012
13675,0.021,-0.024,-0.053,0.005
13682,-0.007,-0.022,0.170,0.022
13688,-0.007,-0.021,-0.109,0.009
13694,0.021,-0.016,-0.025,0.005
13700,-0.007,-0.016,0.003,0.005
13707,0.049,-0.009,0.031,0.008
13713,0.049,-0.003,0.003,0.007
13719,-0.035,-0.006,0.114,0.018
13726,0.049,-0.001,0.059,0.022
13732,0.105,0.010,-0.025,0.017
13738,0.049,0.014,0.003,0.015
13745,0.076,0.019,0.059,0.020
13751,-0.035,0.014,0.059,0.024
13757,-0.035,0.009,-0.025,0.019
13764,-0.092,-0.001,0.059,0.023
13770,0.021,0.001,0.059,0.026
13781,0.021,0.003,-0.109,0.013
13787,-0.063,-0.004,0.003,0.012
13794,-0.035,-0.007,0.003,0.011
13801,-0.007,-0.007,0.003,0.010
13807,-0.007,-0.007,-0.081,0.001
13813,0.049,-0.001,-0.053,-0.004
13819,-0.035,-0.005,-0.053,-0.009
13825,-0.091,-0.014,-0.193,-0.028
13836,-0.063,-0.019,-0.053,-0.030
13842,0.076,-0.009,0.003,-0.027
13850,-0.035,-0.012,-0.081,-0.033
13856,0.076,-0.003,0.003,-0.029
13862,-0.035,-0.006,0.003,-0.026
13869,-0.007,-0.007,0.031,-0.021
13875,0.021,-0.004,0.003,-0.019
13881,-0.035,-0.007,0.031,-0.014
13887,-0.063,-0.013,0.003,-0.012
13894,0.049,-0.007,0.031,-0.008
13900,0.133,0.007,-0.025,-0.010
13906,0.049,0.011,0.003,-0.009
13913,-0.007,0.009,-0.025,-0.010
13919,-0.035,0.005,0.059,-0.003
13925,0.161,0.021,0.031,-0.000
13932,-0.007,0.018,-0.025,-0.003
13938,-0.119,0.004,-0.053,-0.007
13944,-0.091,-0.006,0.087,0.002
13950,0.021,-0.003,-0.025,-0.001
13957,-0.035,-0.006,-0.137,-0.014
13967,-0.091,-0.015,0.087,-0.004
13974,-0.147,-0.028,-0.025,-0.007
13981,0.049,-0.020,0.031,-0.003
13987,-0.119,-0.030,0.003,-0.002
13993,0.077,-0.019,-0.025,-0.004
14000,0.104,-0.007,0.059,0.002
14006,0.077,0.002,0.087,0.011
14013,0.049,0.006,0.115,0.021
14019,-0.035,0.002,0.031,0.022
14025,-0.119,-0.010,0.003,0.020
14031,-0.119,-0.021,0.114,0.029
14042,-0.035,-0.022,0.059,0.032
14048,0.049,-0.015,0.059,0.035
14054,-0.035,-0.017,0.031,0.034
14060,0.105,-0.005,0.171,0.048
14067,-0.063,-0.011,-0.025,0.040
14073,-0.063,-0.016,0.031,0.039
14079,0.188,0.005,-0.081,0.027
14086,-0.091,-0.005,-0.081,0.016
14092,0.049,0.000,0.143,0.029
14098,0.021,0.002,0.031,0.029
14104,0.021,0.004,0.059,0.032
14111,0.077,0.011,-0.025,0.027
14117,0.077,0.018,-0.025,0.021
14123,0.049,0.021,-0.109,0.008
14130,0.049,0.024,-0.025,0.005
14136,-0.119,0.009,-0.053,-0.001
14143,0.077,0.016,0.031,0.002
14154,0.021,0.016,-0.137,-0.012
14162,0.021,0.017,-0.109,-0.021
14168,0.077,0.023,0.003,-0.019
14174,0.049,0.025,-0.053,-0.023
14180,-0.147,0.008,0.059,-0.015
14187,-0.007,0.006,-0.053,-0.019
14193,0.132,0.019,0.031,-0.014
14199,-0.007,0.017,0.115,-0.000
14205,0.021,0.017,0.059,0.005
14212,0.049,0.020,-0.109,-0.006
14218,-0.035,0.015,0.003,-0.005
14224,-0.147,-0.002,0.031,-0.002
14231,-0.007,-0.002,0.031,0.002
14237,-0.007,-0.003,0.087,0.010
14243,0.076,0.005,-0.025,0.006
14250,-0.063,-0.002,0.059,0.012
14260,-0.007,-0.003,0.003,0.011
14266,0.077,0.005,0.087,0.018
14273,-0.035,0.001,-0.053,0.011
14279,0.104,0.011,0.003,0.010
14285,0.077,0.018,0.059,0.015
14291,-0.007,0.015,-0.081,0.006
14298,-0.035,0.010,0.031,0.008
14304,-0.035,0.005,-0.025,0.005
14310,-0.091,-0.004,0.031,0.007
14317,0.076,0.004,-0.053,0.001
14323,-0.148,-0.011,0.031,0.004
14330,0.161,0.006,-0.025,0.001
14341,-0.035,0.002,-0.053,-0.004
14347,-0.091,-0.007,0.003,-0.003
14353,-0.091,-0.016,-0.081,-0.011
14360,-0.035,-0.018,0.031,-0.007
14366,-0.063,-0.022,-0.025,-0.009
14373,-0.007,-0.021,0.059,-0.002
14379,-0.035,-0.022,-0.025,-0.004
14385,-0.091,-0.029,-0.053,-0.009
14391,0.105,-0.016,0.115,0.003
14397,-0.063,-0.020,-0.025,0.000
14404,0.049,-0.014,0.059,0.006
14410,-0.147,-0.027,-0.109,-0.005
14416,-0.063,-0.031,-0.053,-0.010
14423,-0.035,-0.031,-0.053,-0.014
14429,-0.007,-0.028,-0.109,-0.024
14435,0.105,-0.015,0.115,-0.010
14442,-0.007,-0.014,0.031,-0.006
14448,-0.147,-0.027,0.170,0.012
14454,0.021,-0.023,0.058,0.017
14461,0.077,-0.013,0.003,0.015
14515,-0.063,-0.018,0.114,0.026
14521,-0.007,-0.017,0.003,0.023
14527,0.021,-0.013,0.087,0.030
14534,0.077,-0.005,-0.109,0.016
14540,0.105,0.006,-0.025,0.012
14546,-0.035,0.002,0.003,0.011
14553,-0.147,-0.013,0.114,0.021
14562,-0.007,-0.012,-0.081,0.011
14569,-0.091,-0.020,-0.081,0.002
14575,0.133,-0.005,-0.025,-0.000
14582,-0.007,-0.005,0.059,0.006
14588,0.049,-0.000,0.087,0.014
14594,0.021,0.002,0.031,0.015
14601,-0.147,-0.013,0.087,0.023
14607,-0.007,-0.012,0.003,0.021
14613,-0.063,-0.018,-0.025,0.016
14620,0.076,-0.008,0.114,0.026
14626,-0.007,-0.008,0.003,0.024
14633,-0.035,-0.011,0.003,0.021
14639,0.077,-0.002,-0.025,0.017
14645,0.021,0.000,-0.081,0.007
14652,0.021,0.002,0.003,0.006
14658,-0.007,0.001,-0.053,0.000
14664,-0.063,-0.005,-0.137,-0.014
14670,0.048,-0.000,-0.109,-0.023
14676,0.021,0.002,0.059,-0.015
14683,-0.007,0.001,0.031,-0.010
14689,0.077,0.009,0.115,0.002
14696,-0.035,0.004,-0.165,-0.015
14702,-0.035,0.000,-0.137,-0.027
14708,0.133,0.014,-0.081,-0.032
14718,-0.007,0.012,-0.053,-0.034
14724,-0.007,0.010,-0.137,-0.045
14731,0.076,0.017,0.031,-0.037
14737,0.049,0.020,-0.053,-0.039
14745,0.077,0.026,0.115,-0.023
14751,-0.063,0.017,-0.025,-0.023
14757,-0.007,0.015,0.031,-0.018
14764,0.077,0.021,0.003,-0.016
14770,0.049,0.024,0.059,-0.008
14776,-0.035,0.018,-0.053,-0.013
14783,0.077,0.024,0.115,-0.000
14789,-0.035,0.018,0.059,0.006
14795,-0.007,0.016,0.059,0.011
14802,0.077,0.022,-0.025,0.008
14808,-0.007,0.019,0.031,0.010
14814,-0.007,0.016,0.059,0.015
14820,-0.007,0.014,0.003,0.014
14827,-0.035,0.009,-0.109,0.002
14833,-0.035,0.004,0.031,0.005
14839,0.049,0.009,-0.025,0.001
14846,0.077,0.016,-0.081,-0.007
14852,-0.091,0.005,-0.109,-0.017
14858,0.049,0.009,-0.053,-0.020
14865,0.049,0.013,0.059,-0.012
14871,0.021,0.014,-0.109,-0.022
14877,0.077,0.020,0.171,-0.003
14884,0.021,0.021,-0.081,-0.011
14890,0.077,0.026,0.114,0.002
14896,0.133,0.037,-0.053,-0.004
14903,-0.035,0.029,0.087,0.006
14909,0.077,0.034,0.171,0.022
14915,0.049,0.036,-0.081,0.012
14927,0.021,0.034,-0.053,0.005
14938,-0.007,0.030,0.031,0.008
14944,-0.063,0.021,-0.109,-0.004
14950,0.049,0.024,-0.193,-0.023
14957,0.021,0.023,-0.109,-0.031
14963,0.076,0.029,0.031,-0.025
14970,-0.035,0.022,0.059,-0.017
14976,-0.007,0.019,0.003,-0.015
14982,-0.119,0.006,0.003,-0.013
14989,-0.091,-0.004,0.031,-0.008
14995,0.021,-0.001,-0.081,-0.015
15001,0.132,0.012,-0.137,-0.027
