t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
21310,-5,0,998,0.044,0.311,-0.006,0.004
21315,-4,2,1000,0.127,0.282,-0.006,0.004
21321,0,1,996,0.100,0.031,-0.006,0.004
21328,0,0,1000,0.016,0.031,-0.006,0.004
21339,-2,0,998,0.016,0.143,-0.006,0.004
21344,-2,2,998,0.128,0.171,-0.006,0.004
21350,0,0,999,0.044,0.003,-0.006,0.004
21357,-1,1,999,0.100,0.087,-0.006,0.004
21362,-2,0,1000,0.016,0.142,-0.006,0.004
21368,1,1,1000,0.100,-0.081,-0.006,0.004
21375,2,1,997,0.100,-0.137,-0.006,0.004
21381,2,2,999,0.156,-0.137,-0.006,0.004
21386,0,0,999,-0.012,0.003,-0.006,0.004
21443,-1,1,999,0.072,0.087,-0.006,0.004
21450,-1,0,999,0.016,0.059,-0.006,0.004
21455,-1,1,999,0.100,0.115,-0.006,0.004
21462,-1,0,1001,-0.012,0.059,-0.006,0.004
21468,-1,0,999,0.044,0.115,-0.006,0.004
21475,0,1,998,0.100,-0.025,-0.006,0.004
21480,-1,1,999,0.072,0.087,-0.006,0.004
21487,1,0,999,-0.012,-0.081,-0.006,0.004
21492,0,1,1000,0.072,0.003,-0.006,0.004
21498,-1,0,999,-0.012,0.087,-0.006,0.004
21504,-1,0,1001,-0.040,0.114,-0.006,0.004
21511,-1,0,1000,0.044,0.087,-0.006,0.004
21516,-3,0,1000,0.044,0.198,-0.006,0.004
21522,-1,2,999,0.128,0.087,-0.006,0.004
21528,-3,-2,1000,-0.152,0.226,-0.006,0.004
21535,-2,0,999,0.044,0.143,-0.006,0.004
21540,-1,0,999,-0.012,0.115,-0.006,0.004
21546,-2,0,1000,0.016,0.142,-0.006,0.004
21552,-1,-1,997,-0.096,0.059,-0.006,0.004
21559,-1,0,997,-0.040,0.059,-0.006,0.004
21564,-1,1,1001,0.099,0.086,-0.006,0.004
21570,-2,0,999,0.016,0.143,-0.006,0.004
21576,0,2,997,0.156,-0.053,-0.006,0.004
21583,2,1,999,0.072,-0.165,-0.006,0.004
21593,1,-1,998,-0.096,-0.081,-0.006,0.004
21603,0,1,1000,0.100,-0.025,-0.006,0.004
21610,3,0,998,0.016,-0.193,-0.006,0.004
21616,0,1,997,0.100,-0.025,-0.006,0.004
21622,0,0,1000,0.044,-0.053,-0.006,0.004
21628,1,2,997,0.128,-0.081,-0.006,0.004
21635,-2,0,999,0.044,0.171,-0.006,0.004
21641,-1,0,997,-0.012,0.115,-0.006,0.004
21647,0,2,999,0.156,-0.025,-0.006,0.004
21653,-1,1,999,0.072,0.059,-0.006,0.004
21660,0,0,999,0.044,0.031,-0.006,0.004
21666,-1,-1,999,-0.068,0.059,-0.006,0.004
21671,-3,-1,1001,-0.068,0.198,-0.006,0.004
21678,-1,1,1000,0.072,0.087,-0.006,0.004
21684,0,-2,999,-0.152,-0.025,-0.006,0.004
21690,-1,-1,997,-0.068,0.059,-0.006,0.004
21696,-1,1,998,0.072,0.115,-0.006,0.004
21703,0,0,999,-0.040,0.003,-0.006,0.004
21708,0,3,1000,0.183,0.003,-0.006,0.004
21715,1,-2,998,-0.152,-0.081,-0.006,0.004
21720,0,1,999,0.072,0.031,-0.006,0.004
21727,-1,2,1000,0.155,0.114,-0.006,0.004
21732,-3,0,998,-0.012,0.199,-0.006,0.004
21738,-4,0,999,0.016,0.255,-0.006,0.004
21744,-2,0,998,0.016,0.143,-0.006,0.004
21751,-5,1,1000,0.072,0.310,-0.006,0.004
21756,-1,0,999,0.016,0.059,-0.006,0.004
21766,-1,0,1000,0.016,0.087,-0.006,0.004
21772,-1,0,1000,-0.040,0.114,-0.006,0.004
21778,-1,0,999,-0.040,0.059,-0.006,0.004
21785,0,0,997,-0.040,0.003,-0.006,0.004
21790,0,-1,1000,-0.096,-0.053,-0.006,0.004
21796,0,-1,996,-0.068,-0.025,-0.006,0.004
21802,2,0,997,-0.040,-0.165,-0.006,0.004
21814,2,-1,998,-0.068,-0.165,-0.006,0.004
21820,3,0,998,0.044,-0.221,-0.006,0.004
21826,2,-1,997,-0.096,-0.137,-0.006,0.004
21833,2,0,998,0.044,-0.137,-0.006,0.004
21838,0,0,999,0.044,-0.053,-0.006,0.004
21844,-1,0,999,0.044,0.059,-0.006,0.004
21850,2,0,999,-0.012,-0.137,-0.006,0.004
21857,0,2,999,0.156,0.003,-0.006,0.004
21862,-1,1,999,0.072,0.087,-0.006,0.004
21868,1,-1,999,-0.096,-0.081,-0.006,0.004
21875,-1,1,1000,0.072,0.114,-0.006,0.004
21881,-1,-1,999,-0.068,0.087,-0.006,0.004
21886,0,-1,998,-0.068,-0.025,-0.006,0.004
21892,0,-1,999,-0.068,0.003,-0.006,0.004
21898,0,0,996,-0.012,0.003,-0.006,0.004
21905,-1,0,998,0.044,0.115,-0.006,0.004
21910,0,1,997,0.072,0.031,-0.006,0.004
21916,0,0,999,0.016,-0.053,-0.006,0.004
21926,0,1,998,0.072,-0.025,-0.006,0.004
21933,0,0,1001,-0.012,-0.053,-0.006,0.004
21939,1,0,997,0.016,-0.081,-0.006,0.004
21946,-1,0,1000,-0.012,0.087,-0.006,0.004
21951,0,1,1002,0.099,0.031,-0.006,0.004
21958,-4,-2,1001,-0.152,0.254,-0.006,0.004
21963,-5,0,996,0.016,0.311,-0.006,0.004
21970,-4,0,999,0.044,0.255,-0.006,0.004
21975,-1,-2,999,-0.152,0.087,-0.006,0.004
21982,-4,0,999,0.016,0.254,-0.006,0.004
21987,0,1,997,0.100,0.031,-0.006,0.004
21993,-1,0,997,-0.012,0.059,-0.006,0.004
21999,-1,-2,998,-0.124,0.059,-0.006,0.004
22006,0,1,998,0.072,0.031,-0.006,0.004
22011,3,-2,998,-0.124,-0.193,-0.006,0.004
22018,0,-1,997,-0.068,-0.025,-0.006,0.004
22028,4,-1,997,-0.068,-0.278,-0.006,0.004
22034,4,0,996,0.044,-0.250,-0.006,0.004
22040,4,1,1001,0.072,-0.249,-0.006,0.004
22046,2,2,997,0.156,-0.165,-0.006,0.004
22052,0,0,999,0.016,-0.053,-0.006,0.004
22059,1,1,998,0.072,-0.109,-0.006,0.004
22064,1,0,999,-0.040,-0.109,-0.006,0.004
22070,0,1,998,0.072,0.003,-0.006,0.004
22076,0,0,998,0.044,-0.053,-0.006,0.004
22132,-1,2,998,0.128,0.059,-0.006,0.004
22138,0,1,1000,0.099,-0.025,-0.006,0.004
22145,0,1,997,0.072,-0.025,-0.006,0.004
22151,0,1,999,0.072,0.003,-0.006,0.004
22158,0,0,998,0.044,-0.053,-0.006,0.004
22164,0,0,1000,-0.012,0.031,-0.006,0.004
22170,-1,0,1001,0.044,0.059,-0.006,0.004
22175,0,1,1001,0.072,0.031,-0.006,0.004
22181,-2,0,997,0.016,0.143,-0.006,0.004
22188,-3,0,1000,0.016,0.198,-0.006,0.004
22195,-1,0,1000,0.016,0.114,-0.006,0.004
22200,-2,0,1000,-0.040,0.142,-0.006,0.004
22207,-1,0,1001,-0.040,0.086,-0.006,0.004
22213,-1,0,999,-0.012,0.059,-0.006,0.004
22219,0,0,998,-0.040,-0.025,-0.006,0.004
22226,1,-1,998,-0.096,-0.081,-0.006,0.004
22232,2,0,997,-0.040,-0.137,-0.006,0.004
22238,0,0,998,0.044,0.003,-0.006,0.004
22244,0,1,997,0.100,-0.053,-0.006,0.004
22251,2,0,997,0.044,-0.137,-0.006,0.004
22256,2,1,997,0.072,-0.137,-0.006,0.004
22262,3,0,998,0.044,-0.193,-0.006,0.004
22268,0,-1,998,-0.068,-0.025,-0.006,0.004
22275,2,2,1000,0.155,-0.165,-0.006,0.004
22290,1,0,997,-0.012,-0.081,-0.006,0.004
22296,-1,0,998,0.016,0.087,-0.006,0.004
22302,0,0,998,0.044,0.003,-0.006,0.004
22309,0,-1,999,-0.096,0.003,-0.006,0.004
22315,0,-2,999,-0.124,-0.025,-0.006,0.004
22320,-1,-1,999,-0.068,0.059,-0.006,0.004
22326,-1,-2,998,-0.124,0.059,-0.006,0.004
22333,0,0,1001,0.044,0.003,-0.006,0.004
22338,-1,1,999,0.100,0.115,-0.006,0.004
22344,0,2,1000,0.155,0.031,-0.006,0.004
22350,0,3,998,0.212,0.031,-0.006,0.004
22357,-1,3,998,0.184,0.087,-0.006,0.004
22362,-3,3,998,0.212,0.199,-0.006,0.004
22368,0,1,1000,0.100,0.003,-0.006,0.004
22375,0,1,997,0.072,-0.053,-0.006,0.004
22381,0,0,1000,0.044,-0.025,-0.006,0.004
22386,-1,1,999,0.072,0.115,-0.006,0.004
22392,0,-1,998,-0.068,0.031,-0.006,0.004
22398,-1,-1,998,-0.096,0.087,-0.006,0.004
22405,-1,0,998,0.044,0.115,-0.006,0.004
22410,-4,0,999,-0.012,0.282,-0.006,0.004
22416,-1,-4,1001,-0.236,0.059,-0.006,0.004
22422,-1,-3,999,-0.180,0.115,-0.006,0.004
22429,0,-1,998,-0.096,0.031,-0.006,0.004
22435,0,2,998,0.128,0.003,-0.006,0.004
22440,0,-1,998,-0.068,-0.025,-0.006,0.004
22450,3,-2,999,-0.124,-0.193,-0.006,0.004
22457,1,0,1000,-0.012,-0.081,-0.006,0.004
22463,1,0,998,0.016,-0.081,-0.006,0.004
22470,4,0,998,-0.040,-0.277,-0.006,0.004
22475,2,0,998,0.016,-0.165,-0.006,0.004
22482,1,-1,997,-0.068,-0.081,-0.006,0.004
22487,0,0,997,-0.040,0.003,-0.006,0.004
22493,0,0,999,-0.040,-0.025,-0.006,0.004
22505,2,0,999,-0.040,-0.137,-0.006,0.004
22511,0,0,999,0.016,0.031,-0.006,0.004
22516,-1,-1,999,-0.068,0.059,-0.006,0.004
22522,-1,-2,997,-0.124,0.087,-0.006,0.004
22529,0,-1,1000,-0.096,0.031,-0.006,0.004
22535,0,0,1000,0.016,-0.053,-0.006,0.004
22541,0,0,999,-0.040,0.031,-0.006,0.004
22547,-3,-1,999,-0.096,0.199,-0.006,0.004
22554,0,2,998,0.128,0.031,-0.006,0.004
22559,0,0,996,0.016,0.003,-0.006,0.004
22566,0,0,1000,-0.012,0.003,-0.006,0.004
22571,0,0,999,0.016,0.031,-0.006,0.004
22578,0,0,1000,0.044,-0.025,-0.006,0.004
22583,0,2,1000,0.155,-0.053,-0.006,0.004
22590,0,0,1000,0.044,-0.053,-0.006,0.004
22595,-1,0,999,-0.012,0.087,-0.006,0.004
22602,1,0,1001,-0.040,-0.081,-0.006,0.004
22611,-2,0,998,0.016,0.143,-0.006,0.004
22618,0,0,1001,-0.040,0.031,-0.006,0.004
22623,-3,0,999,-0.040,0.227,-0.006,0.004
22630,-2,1,1001,0.071,0.170,-0.006,0.004
22636,-1,1,996,0.100,0.115,-0.006,0.004
22642,-2,0,1000,0.044,0.170,-0.006,0.004
22648,-1,-2,998,-0.152,0.059,-0.006,0.004
22655,0,1,998,0.100,-0.025,-0.006,0.004
22660,0,0,999,-0.040,-0.053,-0.006,0.004
22666,0,-2,996,-0.125,0.031,-0.006,0.004
22672,3,0,997,0.044,-0.221,-0.006,0.004
22679,2,-1,998,-0.068,-0.165,-0.006,0.004
22684,1,0,998,0.016,-0.109,-0.006,0.004
22690,1,0,997,-0.040,-0.081,-0.006,0.004
22696,2,0,1000,-0.012,-0.137,-0.006,0.004
22703,1,0,999,0.044,-0.109,-0.006,0.004
22708,1,0,996,0.044,-0.110,-0.006,0.004
22715,0,-1,997,-0.068,0.031,-0.006,0.004
22724,0,0,999,-0.040,0.031,-0.006,0.004
22731,0,0,999,0.016,0.003,-0.006,0.004
22737,-1,0,999,0.044,0.059,-0.006,0.004
22742,0,-1,998,-0.068,0.003,-0.006,0.004
22748,0,0,998,-0.040,-0.025,-0.006,0.004
22755,-1,0,1000,0.044,0.087,-0.006,0.004
22761,0,0,997,0.044,0.003,-0.006,0.004
22815,-1,0,999,0.044,0.059,-0.006,0.004
22820,0,2,1000,0.155,0.003,-0.006,0.004
22826,-3,1,1001,0.071,0.198,-0.006,0.004
22833,-2,0,999,-0.012,0.170,-0.006,0.004
22838,-1,2,1001,0.127,0.086,-0.006,0.004
22844,-1,0,1001,-0.012,0.086,-0.006,0.004
22850,0,0,1000,-0.040,0.003,-0.006,0.004
22857,1,-1,1001,-0.068,-0.109,-0.006,0.004
22862,-1,0,998,-0.012,0.087,-0.006,0.004
22868,-1,0,999,-0.040,0.059,-0.006,0.004
22875,-1,0,997,-0.012,0.115,-0.006,0.004
22881,2,0,999,0.044,-0.165,-0.006,0.004
22887,0,0,999,0.016,-0.025,-0.006,0.004
22893,2,0,998,0.044,-0.137,-0.006,0.004
22900,1,0,1000,0.016,-0.081,-0.006,0.004
22906,1,0,998,-0.012,-0.081,-0.006,0.004
22911,1,-1,998,-0.096,-0.081,-0.006,0.004
22918,2,0,998,-0.012,-0.137,-0.006,0.004
22924,0,0,998,-0.012,0.003,-0.006,0.004
22930,3,-1,998,-0.068,-0.193,-0.006,0.004
22935,0,0,999,-0.040,0.003,-0.006,0.004
22941,0,0,995,0.016,0.003,-0.006,0.004
22948,0,1,999,0.100,0.003,-0.006,0.004
22953,0,0,999,-0.012,0.031,-0.006,0.004
22959,-1,0,998,0.016,0.059,-0.006,0.004
22975,-2,1,1000,0.072,0.170,-0.006,0.004
22981,0,0,1001,-0.012,0.003,-0.006,0.004
22987,-1,0,999,-0.040,0.059,-0.006,0.004
22993,-2,0,1000,0.016,0.142,-0.006,0.004
22999,0,1,997,0.100,0.031,-0.006,0.004
23006,-1,0,997,-0.012,0.087,-0.006,0.004
23011,1,1,1000,0.100,-0.109,-0.006,0.004
23018,0,0,999,-0.012,-0.025,-0.006,0.004
23023,0,0,997,-0.040,0.031,-0.006,0.004
23030,0,0,999,0.044,-0.025,-0.006,0.004
23035,-1,2,999,0.128,0.059,-0.006,0.004
23041,0,-1,999,-0.068,0.003,-0.006,0.004
23047,2,0,1000,-0.012,-0.137,-0.006,0.004
23054,0,0,998,0.044,0.003,-0.006,0.004
23059,-2,-2,998,-0.124,0.143,-0.006,0.004
23066,-3,0,999,0.016,0.198,-0.006,0.004
23071,-1,-2,1000,-0.124,0.114,-0.006,0.004
23078,-1,0,998,-0.040,0.059,-0.006,0.004
23083,-1,0,998,-0.012,0.059,-0.006,0.004
23090,-1,-2,1001,-0.124,0.059,-0.006,0.004
23095,-1,-2,1000,-0.152,0.059,-0.006,0.004
23102,-1,1,996,0.072,0.087,-0.006,0.004
23107,-1,-2,1001,-0.152,0.114,-0.006,0.004
23113,0,0,996,-0.012,0.031,-0.006,0.004
23119,0,0,999,0.044,0.003,-0.006,0.004
23130,0,1,996,0.072,-0.053,-0.006,0.004
23136,1,0,1001,-0.012,-0.081,-0.006,0.004
23142,4,0,1000,0.016,-0.249,-0.006,0.004
23148,3,-2,999,-0.124,-0.221,-0.006,0.004
23155,0,0,999,-0.012,-0.053,-0.006,0.004
23160,0,0,999,0.044,-0.053,-0.006,0.004
23166,0,-1,997,-0.096,0.003,-0.006,0.004
23172,2,0,998,0.044,-0.165,-0.006,0.004
23179,0,-1,999,-0.068,0.031,-0.006,0.004
23189,-1,0,999,0.044,0.115,-0.006,0.004
23195,-1,0,998,0.016,0.059,-0.006,0.004
23200,0,2,999,0.128,-0.053,-0.006,0.004
23207,-1,-1,999,-0.096,0.059,-0.006,0.004
23213,0,1,1002,0.099,0.003,-0.006,0.004
23219,0,2,999,0.128,-0.025,-0.006,0.004
23226,-1,0,998,0.016,0.059,-0.006,0.004
23232,0,0,999,-0.040,-0.025,-0.006,0.004
23238,0,0,998,0.044,-0.053,-0.006,0.004
23244,0,1,999,0.072,-0.053,-0.006,0.004
23251,0,0,998,0.044,-0.025,-0.006,0.004
23256,-2,0,999,0.016,0.143,-0.006,0.004
23262,-2,0,1000,-0.040,0.142,-0.006,0.004
23268,0,-1,998,-0.068,0.031,-0.006,0.004
23275,0,0,998,-0.040,0.003,-0.006,0.004
23280,-1,0,1000,0.016,0.059,-0.006,0.004
23290,-1,0,1000,-0.012,0.087,-0.006,0.004
23296,-1,0,997,-0.012,0.115,-0.006,0.004
23303,-1,0,999,0.016,0.115,-0.006,0.004
23310,-1,-1,999,-0.068,0.115,-0.006,0.004
23315,0,2,999,0.128,-0.053,-0.006,0.005
23321,-1,0,1000,-0.012,0.059,-0.006,0.005
23328,1,-1,997,-0.068,-0.109,-0.006,0.005
23333,2,1,1000,0.072,-0.137,-0.006,0.005
23339,0,0,999,-0.012,-0.053,-0.006,0.005
23346,0,-1,998,-0.068,0.031,-0.006,0.005
23352,2,0,998,0.016,-0.137,-0.006,0.005
23358,2,1,998,0.100,-0.165,-0.006,0.005
23363,0,0,997,0.016,-0.025,-0.006,0.005
23370,3,0,998,-0.040,-0.193,-0.006,0.005
23376,-1,0,997,-0.012,0.115,-0.006,0.005
23381,0,0,1000,-0.012,-0.053,-0.006,0.005
23387,0,-1,998,-0.096,-0.053,-0.006,0.005
23393,-1,-1,998,-0.096,0.059,-0.006,0.005
23400,-1,0,998,-0.012,0.115,-0.006,0.005
23410,-1,-1,1000,-0.096,0.087,-0.006,0.005
23416,-1,0,1000,-0.040,0.087,-0.006,0.005
23422,0,0,998,0.044,0.003,-0.006,0.005
23429,1,1,1000,0.072,-0.081,-0.006,0.005
23435,-1,0,999,0.044,0.087,-0.006,0.005
23440,-1,0,1001,0.044,0.059,-0.006,0.005
23495,-3,1,998,0.072,0.199,-0.006,0.005
23501,-4,2,997,0.156,0.283,-0.006,0.005
23506,-1,0,999,0.016,0.087,-0.006,0.005
23512,-2,0,998,0.044,0.143,-0.006,0.005
23518,-2,0,1000,0.016,0.170,-0.006,0.005
23525,0,0,1000,0.044,0.031,-0.006,0.005
23530,-1,0,998,0.016,0.087,-0.006,0.005
23536,0,-1,999,-0.068,0.031,-0.006,0.005
23542,0,0,999,-0.040,-0.025,-0.006,0.005
23549,0,0,996,0.016,-0.053,-0.006,0.005
23555,2,0,998,0.044,-0.165,-0.006,0.005
23560,2,1,997,0.100,-0.165,-0.006,0.005
23566,2,0,997,0.016,-0.165,-0.006,0.005
23573,3,1,997,0.100,-0.221,-0.006,0.005
23578,1,0,1000,-0.012,-0.109,-0.006,0.005
23584,1,0,998,-0.012,-0.081,-0.006,0.005
23590,0,0,999,-0.040,-0.053,-0.006,0.005
23597,0,0,999,-0.012,-0.053,-0.006,0.005
23602,-1,0,998,-0.040,0.087,-0.006,0.005
23608,0,2,999,0.156,-0.025,-0.006,0.005
23615,-2,0,998,-0.040,0.143,-0.006,0.005
23621,0,-2,1002,-0.124,0.031,-0.006,0.005
23626,0,1,1000,0.072,0.031,-0.006,0.005
23632,-1,1,1001,0.071,0.059,-0.006,0.005
23638,-1,0,1000,-0.012,0.059,-0.006,0.005
23648,-1,0,1001,-0.040,0.114,-0.006,0.005
23659,-4,1,999,0.072,0.255,-0.006,0.005
23666,-1,2,998,0.128,0.087,-0.006,0.005
23671,-1,-1,1000,-0.096,0.059,-0.006,0.005
23678,0,2,1001,0.127,0.031,-0.006,0.005
23684,1,0,1002,0.016,-0.081,-0.006,0.005
23690,0,0,1000,0.016,-0.053,-0.006,0.005
23696,-1,0,998,-0.012,0.059,-0.006,0.005
23703,-1,-1,999,-0.068,0.059,-0.006,0.005
23708,0,-2,999,-0.152,-0.025,-0.006,0.005
23715,0,0,1000,-0.040,0.031,-0.006,0.005
23720,0,0,1000,0.044,-0.053,-0.006,0.005
23727,-1,0,999,-0.040,0.087,-0.006,0.005
23732,1,0,1000,-0.040,-0.109,-0.006,0.005
23738,1,-1,998,-0.068,-0.081,-0.006,0.005
23744,-1,-1,1000,-0.068,0.059,-0.006,0.005
23751,0,0,997,-0.012,0.003,-0.006,0.005
23756,-1,0,999,-0.040,0.087,-0.006,0.005
23762,0,-1,1001,-0.068,0.031,-0.006,0.005
23768,0,-1,1001,-0.068,0.003,-0.006,0.005
23775,0,0,999,-0.012,-0.025,-0.006,0.005
23780,1,1,1000,0.100,-0.081,-0.006,0.005
23786,0,0,1000,-0.012,-0.025,-0.006,0.005
23792,-1,0,998,-0.040,0.059,-0.006,0.005
23799,1,1,997,0.100,-0.109,-0.006,0.005
23808,0,1,998,0.100,0.003,-0.006,0.005
23815,0,1,999,0.100,-0.025,-0.006,0.005
23820,-1,1,999,0.100,0.059,-0.006,0.005
23827,0,0,998,-0.012,-0.053,-0.006,0.005
23833,-1,1,1000,0.072,0.114,-0.006,0.005
23839,-3,1,998,0.100,0.199,-0.006,0.005
23846,-1,0,999,0.044,0.087,-0.006,0.005
23852,-2,0,997,-0.040,0.171,-0.006,0.005
23858,-2,0,998,0.016,0.171,-0.006,0.005
23864,-1,2,1000,0.127,0.114,-0.006,0.005
23871,-1,0,998,0.044,0.115,-0.006,0.005
23881,-1,-1,998,-0.068,0.059,-0.006,0.005
23887,-1,0,999,-0.012,0.059,-0.006,0.005
23893,-1,1,999,0.100,0.115,-0.006,0.005
23900,-1,2,999,0.156,0.059,-0.006,0.005
23906,0,0,999,0.016,0.003,-0.006,0.005
23911,0,0,998,0.016,0.003,-0.006,0.005
23918,-1,0,1001,0.044,0.086,-0.006,0.005
23924,0,1,999,0.072,-0.053,-0.006,0.005
23930,-1,0,999,0.016,0.115,-0.006,0.005
23935,-1,0,1000,-0.012,0.087,-0.006,0.005
23941,-1,0,999,-0.012,0.115,-0.006,0.005
23948,0,1,1001,0.072,0.031,-0.006,0.005
23953,-1,0,999,0.044,0.087,-0.006,0.005
23959,0,-1,996,-0.068,0.003,-0.006,0.005
23970,0,0,999,0.016,0.003,-0.006,0.005
23976,0,0,1000,-0.012,0.031,-0.006,0.005
23982,1,0,998,0.044,-0.109,-0.006,0.005
23988,2,1,997,0.072,-0.166,-0.006,0.005
23995,2,-1,1000,-0.096,-0.165,-0.006,0.005
24001,0,0,1000,0.016,-0.025,-0.006,0.005
24007,1,0,1000,0.016,-0.109,-0.006,0.005
24013,1,-4,999,-0.236,-0.081,-0.006,0.005
24020,0,-4,995,-0.237,-0.025,-0.006,0.005
24026,0,0,997,0.016,-0.025,-0.006,0.005
24031,0,0,1000,-0.012,0.031,-0.006,0.005
24038,0,0,1000,0.016,0.031,-0.006,0.005
24044,0,0,999,0.016,0.003,-0.006,0.005
24050,-2,1,998,0.100,0.171,-0.006,0.005
24055,-1,-1,999,-0.068,0.059,-0.006,0.005
24061,-1,0,999,0.016,0.059,-0.006,0.005
24068,-1,2,1000,0.127,0.059,-0.006,0.005
24073,0,0,998,0.044,0.003,-0.006,0.005
24079,-1,-1,1000,-0.068,0.087,-0.006,0.005
24086,-2,0,1000,0.016,0.142,-0.006,0.005
24098,0,1,997,0.072,0.003,-0.006,0.005
24103,-1,1,1000,0.099,0.059,-0.006,0.005
24110,-2,0,999,-0.040,0.143,-0.006,0.005
24116,-2,0,1000,0.016,0.142,-0.006,0.005
24121,0,0,1000,-0.012,0.003,-0.006,0.005
24176,1,0,998,0.044,-0.109,-0.006,0.005
24181,0,0,998,0.044,0.031,-0.006,0.005
24188,0,-1,1000,-0.068,-0.025,-0.006,0.005
24195,0,1,997,0.072,-0.053,-0.006,0.005
24200,2,0,997,0.044,-0.137,-0.006,0.005
24207,0,-1,999,-0.096,-0.025,-0.006,0.005
24213,0,0,999,-0.012,0.003,-0.006,0.005
24219,0,-2,999,-0.124,-0.053,-0.006,0.005
24226,-1,0,997,-0.012,0.087,-0.006,0.005
24232,1,0,999,0.016,-0.109,-0.006,0.005
24238,0,0,998,0.044,-0.053,-0.006,0.005
24244,-1,0,998,0.044,0.059,-0.006,0.005
24251,0,0,999,-0.012,-0.025,-0.006,0.005
24256,-2,-1,998,-0.068,0.143,-0.006,0.005
24262,0,0,997,0.016,-0.025,-0.006,0.005
24268,0,0,1001,0.044,0.031,-0.006,0.005
24275,-1,0,998,-0.040,0.059,-0.006,0.005
24280,-1,-2,997,-0.152,0.059,-0.006,0.005
24286,-1,1,999,0.100,0.087,-0.006,0.005
24292,-2,0,1000,0.016,0.142,-0.006,0.005
24299,-1,0,1000,0.044,0.059,-0.006,0.005
24304,-1,0,998,0.016,0.087,-0.006,0.005
24310,-1,0,999,-0.012,0.087,-0.006,0.005
24316,-1,2,999,0.156,0.087,-0.006,0.005
24323,-1,3,998,0.184,0.087,-0.006,0.005
24328,-1,0,999,-0.040,0.115,-0.006,0.005
24338,0,3,1001,0.183,0.031,-0.006,0.005
24344,1,0,997,0.044,-0.109,-0.006,0.005
24355,0,1,999,0.100,-0.025,-0.006,0.005
24361,-1,0,998,-0.040,0.059,-0.006,0.005
24367,0,0,998,-0.012,-0.053,-0.006,0.005
24373,1,0,1001,0.016,-0.109,-0.006,0.005
24380,0,0,998,-0.012,-0.025,-0.006,0.005
24386,0,0,998,-0.012,0.031,-0.006,0.005
24392,0,-2,1000,-0.152,-0.053,-0.006,0.005
24399,-1,0,998,-0.040,0.087,-0.006,0.005
24406,0,0,998,0.016,-0.053,-0.006,0.005
24411,1,1,999,0.100,-0.081,-0.006,0.005
24418,2,0,999,0.016,-0.165,-0.006,0.005
24424,1,0,998,0.016,-0.081,-0.006,0.005
24430,0,-2,1000,-0.124,-0.025,-0.006,0.005
24436,-1,1,998,0.072,0.059,-0.006,0.005
24443,1,0,1000,0.044,-0.081,-0.006,0.005
24448,-1,1,999,0.072,0.087,-0.006,0.005
24455,0,0,1001,0.044,-0.025,-0.006,0.005
24460,0,0,998,-0.012,0.031,-0.006,0.005
24467,-2,0,998,-0.040,0.171,-0.007,0.005
24472,-1,1,998,0.072,0.115,-0.007,0.005
24478,-1,-1,1000,-0.068,0.114,-0.007,0.005
24484,1,1,997,0.072,-0.109,-0.007,0.005
24491,-1,0,1000,0.016,0.087,-0.007,0.005
24501,-3,3,1000,0.183,0.226,-0.007,0.005
24507,-1,0,1000,-0.040,0.087,-0.007,0.005
24513,0,2,999,0.156,0.031,-0.007,0.005
24520,2,1,998,0.072,-0.137,-0.007,0.005
24526,0,0,998,-0.040,-0.025,-0.007,0.005
24531,-1,0,999,0.016,0.059,-0.007,0.005
24538,0,-2,998,-0.124,-0.025,-0.007,0.005
24544,1,1,998,0.072,-0.081,-0.007,0.005
24550,0,1,999,0.100,-0.025,-0.007,0.005
24555,0,1,998,0.072,0.031,-0.007,0.005
24561,0,0,999,0.044,0.003,-0.007,0.005
24569,0,-2,999,-0.124,-0.053,-0.007,0.005
24575,0,0,999,-0.012,0.003,-0.007,0.005
24582,0,0,997,0.044,-0.053,-0.007,0.005
24588,0,1,999,0.100,-0.025,-0.007,0.005
24595,2,-1,997,-0.068,-0.137,-0.007,0.005
24601,1,0,999,-0.012,-0.081,-0.007,0.005
24607,1,0,999,-0.012,-0.081,-0.007,0.005
24613,1,0,999,-0.012,-0.081,-0.007,0.005
24619,2,0,998,0.044,-0.137,-0.007,0.005
24626,0,0,998,-0.012,-0.025,-0.007,0.005
24631,-1,1,998,0.072,0.115,-0.007,0.005
24638,-1,0,999,-0.040,0.087,-0.007,0.005
24643,0,0,999,-0.012,0.003,-0.007,0.005
24650,0,0,999,-0.040,0.003,-0.007,0.005
24659,0,0,997,0.016,0.031,-0.007,0.005
24666,0,0,1001,0.016,0.003,-0.007,0.005
24671,-1,2,997,0.156,0.087,-0.007,0.005
24678,-1,0,999,-0.040,0.087,-0.007,0.005
24684,0,0,998,0.016,0.003,-0.007,0.005
24690,0,0,1000,-0.040,-0.053,-0.007,0.005
24697,-1,0,999,0.016,0.087,-0.007,0.005
24703,-1,0,998,0.044,0.087,-0.007,0.005
24710,0,0,1000,-0.012,-0.053,-0.007,0.005
24715,0,0,997,0.016,0.031,-0.007,0.005
24722,0,2,999,0.128,0.003,-0.007,0.005
24727,0,1,998,0.072,0.031,-0.007,0.005
24733,1,-2,998,-0.124,-0.081,-0.007,0.005
