t_ms,ax_g,ax_lpf_g
15391,0.001,0.000
15396,0.000,0.000
15402,0.001,0.000
15408,0.002,0.000
15415,0.000,0.000
15420,-0.001,0.000
15426,0.000,0.000
15432,0.000,0.000
15439,0.000,0.000
15444,0.000,0.000
15450,-0.002,-0.000
15456,0.000,-0.000
15463,0.003,0.000
15468,0.003,0.001
15474,0.001,0.001
15480,0.002,0.001
15487,0.000,0.001
15492,0.003,0.001
15498,0.001,0.001
15504,0.002,0.001
15511,0.001,0.001
15516,-0.000,0.001
15522,0.002,0.001
15528,0.001,0.001
15535,0.001,0.001
15540,0.002,0.001
15551,-0.001,0.001
15556,0.002,0.001
15562,0.001,0.001
15569,0.002,0.001
15574,0.001,0.001
15580,-0.002,0.001
15586,-0.002,0.000
15593,-0.001,0.000
15598,0.000,0.000
15604,-0.002,0.000
15610,-0.001,-0.000
15619,0.001,0.000
15625,0.001,0.000
15632,0.002,0.000
15637,-0.002,0.000
15643,0.001,0.000
15649,-0.001,0.000
15656,0.002,0.000
15661,-0.001,0.000
15667,0.002,0.000
15673,-0.002,0.000
15680,-0.000,-0.000
15685,0.000,-0.000
15691,-0.000,-0.000
15697,-0.000,-0.000
15704,-0.002,-0.000
15709,-0.000,-0.000
15715,0.001,-0.000
15721,-0.001,-0.000
15728,-0.003,-0.000
15733,0.000,-0.000
15739,0.002,-0.000
15745,-0.000,-0.000
15752,0.001,-0.000
15757,0.001,-0.000
15763,-0.001,-0.000
15769,0.001,-0.000
15776,0.001,0.000
15781,0.001,0.000
15787,-0.000,0.000
15793,0.001,0.000
15800,-0.002,-0.000
15805,0.002,0.000
15811,0.001,0.000
15820,-0.002,-0.000
15825,-0.001,-0.000
15831,-0.001,-0.000
15838,0.000,-0.000
15843,0.001,-0.000
15849,0.000,-0.000
15855,0.002,0.000
15862,0.000,0.000
15867,-0.001,0.000
15873,0.001,0.000
15879,0.002,0.000
15886,0.002,0.000
15891,-0.001,0.000
15897,-0.000,0.000
15903,-0.000,0.000
15910,0.001,0.000
15915,0.001,0.000
15921,0.002,0.000
15927,0.001,0.000
15934,-0.000,0.000
15939,0.000,0.000
15945,0.006,0.001
16000,0.001,0.001
16006,0.002,0.001
16011,-0.001,0.001
16017,-0.001,0.001
16023,0.001,0.001
16030,0.000,0.001
16036,0.002,0.001
16041,-0.003,0.000
16047,-0.001,0.000
16054,0.002,0.000
16060,0.002,0.001
16065,-0.001,0.000
16071,-0.001,0.000
16078,-0.001,0.000
16083,-0.001,0.000
16089,0.001,0.000
16095,-0.001,0.000
16102,-0.001,-0.000
16108,-0.001,-0.000
16113,-0.002,-0.000
16123,0.002,-0.000
16128,0.002,0.000
16134,-0.000,0.000
16141,-0.000,0.000
16146,0.000,0.000
16152,-0.001,-0.000
16158,0.002,0.000
16165,-0.000,0.000
16170,0.001,0.000
16176,0.001,0.000
16182,0.003,0.000
16189,0.002,0.001
16194,0.002,0.001
16200,-0.000,0.001
16206,-0.001,0.000
16213,-0.001,0.000
16218,-0.001,0.000
16224,0.002,0.000
16230,-0.000,0.000
16237,-0.000,0.000
16242,0.001,0.000
16248,-0.001,0.000
16254,-0.000,0.000
16261,-0.001,-0.000
16266,0.001,-0.000
16272,-0.002,-0.000
16278,0.001,-0.000
16285,0.002,0.000
16290,0.001,0.000
16296,0.000,0.000
16302,0.003,0.000
16309,0.002,0.001
16314,-0.000,0.001
16320,-0.002,0.000
16330,-0.001,0.000
16336,0.001,0.000
16343,0.002,0.000
16348,0.002,0.001
16354,0.000,0.000
16360,0.001,0.001
16367,0.002,0.001
16372,0.001,0.001
16378,0.000,0.001
16384,0.001,0.001
16392,-0.001,0.000
16397,0.001,0.001
16403,0.001,0.001
16410,0.003,0.001
16415,0.000,0.001
16421,0.000,0.001
16427,-0.000,0.001
16434,-0.002,0.000
16439,0.003,0.001
16445,0.001,0.001
16451,0.002,0.001
16458,0.001,0.001
16463,0.002,0.001
16469,0.001,0.001
16475,0.001,0.001
16482,0.001,0.001
16487,0.000,0.001
16493,-0.001,0.001
16499,-0.002,0.000
16506,-0.002,0.000
16511,0.002,0.000
16517,0.001,0.000
16523,0.001,0.000
16530,-0.000,0.000
16535,-0.000,0.000
16541,0.000,0.000
16547,-0.000,0.000
16554,-0.000,0.000
16559,-0.002,-0.000
16565,-0.002,-0.000
16571,0.001,-0.000
16578,0.002,-0.000
16583,0.002,0.000
16589,0.002,0.000
16595,0.002,0.000
16602,-0.002,0.000
16608,-0.000,0.000
16613,0.002,0.000
16619,0.000,0.000
16626,0.000,0.000
16631,-0.000,0.000
16637,0.002,0.000
16643,0.000,0.000
16650,0.003,0.001
16661,0.002,0.001
16667,0.001,0.001
16677,0.002,0.001
16684,0.001,0.001
16689,0.001,0.001
16695,0.000,0.001
16701,0.001,0.001
16708,0.001,0.001
16713,-0.000,0.001
16719,0.001,0.001
16725,0.002,0.001
16732,-0.002,0.001
16737,0.001,0.001
16743,0.002,0.001
16749,0.001,0.001
16756,0.003,0.001
16761,0.001,0.001
16767,0.001,0.001
16773,-0.001,0.001
16780,0.000,0.001
16785,0.001,0.001
16791,0.003,0.001
16797,-0.002,0.001
16804,0.001,0.001
16809,-0.001,0.001
16815,-0.001,0.000
16821,-0.001,0.000
16828,0.000,0.000
16834,0.003,0.000
16840,0.001,0.000
16846,-0.001,0.000
16853,0.000,0.000
16858,-0.000,0.000
16864,-0.001,0.000
16870,-0.001,-0.000
16877,0.001,0.000
16882,0.001,0.000
16888,-0.001,-0.000
16894,-0.000,-0.000
16901,0.000,-0.000
16906,0.001,0.000
16912,0.001,0.000
16918,0.001,0.000
16925,0.004,0.001
16934,0.001,0.001
16939,-0.000,0.001
16945,0.001,0.001
16951,-0.001,0.000
16958,0.001,0.000
16963,0.001,0.000
16969,0.000,0.000
16975,0.001,0.000
16982,0.002,0.001
16987,0.001,0.001
16993,0.000,0.001
16999,0.000,0.001
17006,0.002,0.001
17011,0.001,0.001
17020,-0.002,0.000
17026,-0.000,0.000
17032,-0.001,0.000
17038,0.002,0.000
17045,0.000,0.000
17050,-0.000,0.000
17056,0.001,0.000
17062,-0.001,0.000
17069,-0.001,0.000
17074,0.001,0.000
17080,0.000,0.000
17086,-0.001,-0.000
17093,-0.001,-0.000
17098,-0.000,-0.000
17104,0.001,-0.000
17110,0.003,0.000
17117,0.001,0.000
17122,-0.001,0.000
17128,0.002,0.000
17134,-0.000,0.000
17141,0.000,0.000
17146,0.002,0.000
17152,-0.001,0.000
17158,0.001,0.000
17165,-0.000,0.000
17170,0.001,0.000
17176,0.003,0.001
17182,0.003,0.001
17189,0.000,0.001
17194,-0.001,0.000
17204,0.000,0.000
17210,0.002,0.001
17216,-0.000,0.001
17223,0.001,0.001
17228,-0.000,0.000
17234,-0.001,0.000
17240,0.000,0.000
17247,0.002,0.000
17252,0.000,0.000
17258,0.003,0.001
17264,0.001,0.001
17271,0.001,0.001
17276,0.002,0.001
17282,0.001,0.001
17288,-0.001,0.001
17295,-0.001,0.000
17300,-0.000,0.000
17306,-0.000,0.000
17312,0.001,0.000
17319,-0.001,0.000
17324,-0.000,0.000
17330,-0.001,0.000
17336,0.003,0.000
17343,-0.001,0.000
17348,0.002,0.000
17403,0.000,0.000
17410,-0.002,0.000
17415,0.000,0.000
17421,0.001,0.000
17427,0.000,0.000
17434,-0.002,-0.000
17439,0.002,0.000
17445,-0.002,-0.000
17451,0.002,0.000
17458,0.000,0.000
17463,0.002,0.000
17469,0.001,0.000
17475,-0.002,0.000
17482,0.000,0.000
17487,-0.001,-0.000
17493,-0.000,-0.000
17499,0.001,0.000
17507,0.001,0.000
17513,0.002,0.000
17520,-0.000,0.000
17526,0.001,0.000
17531,0.001,0.000
17537,0.000,0.000
17543,0.001,0.000
17550,0.001,0.000
17555,0.000,0.000
17561,-0.002,0.000
17568,0.003,0.000
17574,-0.000,0.000
17580,0.000,0.000
17586,0.000,0.000
17593,0.002,0.000
17598,0.000,0.000
17604,0.000,0.000
17610,0.001,0.000
17617,-0.002,0.000
17622,-0.001,0.000
17628,-0.001,-0.000
17634,0.000,-0.000
17641,0.000,0.000
17646,0.001,0.000
17652,0.000,0.000
17658,0.000,0.000
17665,0.002,0.000
17670,0.001,0.000
17676,0.001,0.000
17682,0.002,0.000
17689,0.000,0.000
17694,0.000,0.000
17700,0.003,0.001
17706,0.002,0.001
17713,0.002,0.001
17718,0.002,0.001
17724,-0.001,0.001
17730,0.000,0.001
17739,0.001,0.001
17746,-0.003,0.000
17751,0.003,0.001
17757,-0.001,0.000
17763,-0.001,0.000
17775,0.001,0.000
17780,0.001,0.000
17786,0.001,0.000
17792,0.001,0.001
17799,-0.001,0.000
17805,-0.002,0.000
17810,0.002,0.000
17816,0.001,0.000
17823,0.001,0.000
17829,0.000,0.000
17834,-0.002,0.000
17840,-0.001,0.000
17847,0.001,0.000
17852,-0.000,0.000
17858,0.002,0.000
17864,0.003,0.000
17871,-0.001,0.000
17877,0.001,0.000
17882,0.002,0.001
17888,0.000,0.001
17895,-0.003,0.000
17900,0.001,0.000
17906,-0.001,0.000
17912,0.002,0.000
17919,-0.000,0.000
17925,0.001,0.000
17930,0.002,0.000
17936,0.000,0.000
17942,-0.000,0.000
17949,-0.000,0.000
17954,0.001,0.000
17960,0.000,0.000
17966,-0.003,-0.000
17973,0.002,0.000
17978,0.001,0.000
17984,0.001,0.000
17990,0.002,0.000
17997,0.001,0.000
18002,0.000,0.000
18008,0.000,0.000
18014,0.001,0.000
18021,0.003,0.001
18026,-0.002,0.000
18032,0.000,0.000
18038,-0.004,-0.000
18050,0.001,0.000
18056,0.001,0.000
18062,-0.000,0.000
18069,-0.001,-0.000
18074,-0.001,-0.000
18080,0.001,-0.000
18090,0.000,0.000
18097,0.001,0.000
18102,0.000,0.000
18108,0.000,0.000
18114,0.001,0.000
18121,-0.000,0.000
18126,0.002,0.000
18132,0.001,0.000
18138,0.001,0.000
18145,0.001,0.000
18150,-0.001,0.000
18156,0.001,0.000
18162,0.001,0.000
18169,0.002,0.000
18175,-0.000,0.000
18180,-0.002,0.000
18186,0.001,0.000
18192,0.001,0.000
18198,-0.000,0.000
18204,0.002,0.000
18210,0.000,0.000
18216,-0.000,0.000
18222,-0.000,0.000
18228,0.000,0.000
18234,-0.002,-0.000
18240,-0.000,-0.000
18247,0.002,0.000
18252,-0.001,0.000
18258,-0.001,-0.000
18265,0.000,-0.000
18271,-0.001,-0.000
18276,0.002,0.000
18282,-0.002,-0.000
18288,0.002,0.000
18295,-0.003,-0.000
18300,0.001,-0.000
18306,0.001,-0.000
18312,-0.001,-0.000
18320,-0.000,-0.000
18325,0.001,0.000
18331,-0.000,-0.000
18338,0.000,-0.000
18343,-0.000,-0.000
18349,0.001,0.000
18355,-0.001,-0.000
18362,-0.003,-0.000
18367,0.001,-0.000
18373,-0.000,-0.000
18379,0.004,0.000
18386,0.003,0.000
18391,0.001,0.000
18397,0.002,0.001
18403,-0.000,0.000
18410,0.000,0.000
18419,0.001,0.000
18425,0.000,0.000
18431,0.001,0.000
18437,0.001,0.000
18444,0.001,0.000
18449,-0.001,0.000
18455,0.002,0.000
18461,-0.001,0.000
18468,0.002,0.000
18473,0.001,0.000
18479,-0.001,0.000
18485,0.001,0.000
18492,0.000,0.000
18497,-0.000,0.000
18503,-0.002,0.000
18509,0.001,0.000
18516,-0.000,0.000
18521,0.001,0.000
18527,0.001,0.000
18533,0.001,0.000
18540,0.001,0.000
18545,0.001,0.000
18551,0.000,0.000
18557,0.002,0.001
18564,0.002,0.001
18569,0.002,0.001
18575,0.001,0.001
18581,0.001,0.001
18589,0.001,0.001
18594,-0.001,0.001
18600,0.001,0.001
18607,-0.001,0.000
18612,-0.002,0.000
18618,0.002,0.000
18624,0.001,0.000
18631,0.000,0.000
18636,0.001,0.000
18642,0.001,0.000
18648,0.000,0.000
18655,-0.001,0.000
18660,-0.001,0.000
18666,-0.002,-0.000
18672,0.002,0.000
18679,-0.002,-0.000
18684,0.001,-0.000
18690,-0.000,-0.000
18696,-0.001,-0.000
18703,-0.000,-0.000
18708,0.001,-0.000
18714,-0.001,-0.000
18720,0.000,-0.000
18727,0.002,-0.000
18732,0.002,0.000
18738,0.001,0.000
18744,-0.001,0.000
18751,-0.000,-0.000
18804,0.001,0.000
18810,-0.000,0.000
18816,0.001,0.000
18823,0.001,0.000
18828,-0.000,0.000
18834,0.003,0.000
18840,0.001,0.000
18847,-0.001,0.000
18852,0.000,0.000
18858,0.000,0.000
18864,0.000,0.000
18871,-0.001,0.000
18877,0.001,0.000
18882,0.001,0.000
18894,0.002,0.000
18900,0.002,0.001
18905,-0.001,0.000
18911,0.000,0.000
18917,-0.002,0.000
18924,0.001,0.000
18929,0.001,0.000
18935,0.002,0.000
18941,-0.000,0.000
18948,0.001,0.000
18953,-0.000,0.000
18959,0.000,0.000
18965,0.001,0.000
18972,0.000,0.000
18977,-0.001,0.000
18983,0.000,0.000
18989,-0.002,-0.000
18996,0.002,0.000
19001,0.002,0.000
19007,-0.001,0.000
19013,0.001,0.000
19020,0.001,0.000
19025,-0.001,0.000
19031,0.000,0.000
19037,0.001,0.000
19044,-0.000,0.000
19049,-0.001,0.000
19055,0.001,0.000
19061,0.002,0.000
19068,0.000,0.000
19074,0.003,0.000
19080,0.000,0.000
19086,-0.001,0.000
19093,0.001,0.000
19098,-0.001,0.000
19104,0.001,0.000
19110,0.001,0.000
19117,0.000,0.000
19122,0.001,0.000
19128,-0.000,0.000
19134,0.000,0.000
19145,0.002,0.000
19151,0.001,0.000
19157,-0.001,0.000
19166,-0.000,0.000
19171,0.001,0.000
19177,0.001,0.000
19184,-0.000,0.000
19189,-0.000,0.000
19195,0.001,0.000
19201,-0.002,0.000
19208,0.002,0.000
19214,0.002,0.000
19220,0.001,0.001
19227,0.000,0.000
19232,0.000,0.000
19238,0.002,0.001
19244,0.002,0.001
19251,0.001,0.001
19256,0.002,0.001
19262,0.001,0.001
19268,0.000,0.001
19275,-0.001,0.001
19280,0.002,0.001
19286,-0.001,0.001
19292,0.001,0.001
19299,-0.002,0.000
19304,-0.001,0.000
19310,0.002,0.000
19316,0.001,0.000
19323,0.001,0.000
19328,0.002,0.001
19334,0.002,0.001
19340,0.000,0.001
19347,0.000,0.001
19352,-0.000,0.001
19358,0.001,0.001
19364,0.000,0.000
19371,-0.001,0.000
19376,-0.000,0.000
19382,0.000,0.000
19388,-0.001,0.000
19395,0.002,0.000
19400,-0.001,0.000
19406,0.000,0.000
19412,0.002,0.000
19419,0.001,0.000
19425,0.001,0.000
19434,0.001,0.000
19440,-0.001,0.000
19446,-0.000,0.000
19453,0.002,0.000
19458,-0.001,0.000
19464,-0.001,0.000
19470,0.000,0.000
19477,-0.001,0.000
19482,-0.000,-0.000
19492,0.002,0.000
19498,-0.001,0.000
19504,0.000,0.000
19511,-0.000,0.000
19516,0.002,0.000
19522,-0.001,0.000
19528,0.003,0.000
19535,0.002,0.000
19540,-0.000,0.000
19546,-0.001,0.000
19552,-0.000,0.000
19559,0.002,0.000
19564,0.002,0.001
19570,-0.001,0.000
19576,-0.000,0.000
19583,0.001,0.000
19588,0.002,0.000
19594,0.001,0.000
19600,-0.001,0.000
19607,0.003,0.001
19612,0.002,0.001
19618,-0.001,0.000
19624,-0.001,0.000
19631,0.002,0.000
19636,0.002,0.001
19642,0.000,0.001
19648,-0.001,0.000
19655,0.000,0.000
19660,0.001,0.000
19666,-0.001,0.000
19672,0.001,0.000
19679,0.002,0.000
19684,-0.001,0.000
19690,-0.000,0.000
19696,0.001,0.000
19709,-0.004,-0.000
19714,-0.000,-0.000
19720,0.000,-0.000
19727,0.001,-0.000
19732,0.001,-0.000
19738,-0.001,-0.000
19744,0.000,-0.000
19751,0.002,0.000
19756,0.001,0.000
19762,0.000,0.000
19768,-0.001,0.000
19775,0.001,0.000
19780,0.000,0.000
19786,0.003,0.000
19792,-0.000,0.000
19799,-0.000,0.000
19804,0.001,0.000
19810,0.001,0.000
19816,0.002,0.001
19823,0.000,0.001
19831,0.001,0.001
19838,0.000,0.001
19843,0.000,0.000
19849,-0.001,0.000
19855,-0.000,0.000
19862,0.000,0.000
19867,0.002,0.000
19873,-0.000,0.000
19879,0.000,0.000
19886,-0.000,0.000
19891,0.002,0.000
19897,-0.000,0.000
19903,-0.001,0.000
19910,-0.000,0.000
19915,0.002,0.000
19921,-0.001,0.000
19927,-0.001,0.000
19934,0.001,0.000
19939,0.002,0.000
19945,0.000,0.000
19951,0.002,0.000
19958,0.000,0.000
19963,-0.001,0.000
19969,0.000,0.000
19978,0.000,0.000
19983,-0.000,0.000
19989,0.001,0.000
19996,0.001,0.000
20001,0.001,0.000
20007,-0.002,0.000
20013,-0.000,0.000
20020,0.002,0.000
20025,0.000,0.000
20031,0.002,0.000
20037,-0.000,0.000
20044,0.001,0.000
20049,0.000,0.000
20055,0.001,0.000
20061,0.001,0.000
20068,-0.001,0.000
20074,0.000,0.000
20080,-0.000,0.000
20087,0.001,0.000
20092,0.001,0.000
20098,0.002,0.001
20104,-0.001,0.000
20111,0.002,0.001
20117,0.001,0.001
20122,0.002,0.001
20128,0.000,0.001
20134,0.004,0.001
20140,-0.003,0.000
20146,-0.001,0.000
20152,-0.000,0.000
20158,0.001,0.000
20165,0.001,0.000
20220,0.001,0.000
20227,-0.000,0.000
20232,0.001,0.000
20238,0.001,0.001
20244,0.000,0.000
20251,0.000,0.000
20256,-0.001,0.000
20262,0.001,0.000
20268,0.001,0.000
20280,-0.000,0.000
20286,-0.000,0.000
20292,-0.000,0.000
20299,0.001,0.000
20304,0.003,0.001
20310,0.003,0.001
20316,0.001,0.001
20323,0.001,0.001
20328,0.001,0.001
20334,0.001,0.001
20340,0.001,0.001
20347,0.000,0.001
20352,-0.000,0.001
20358,0.000,0.001
20364,0.000,0.001
20371,0.002,0.001
20376,0.003,0.001
20382,-0.000,0.001
20388,0.001,0.001
20395,-0.000,0.001
20400,-0.002,0.000
20406,0.000,0.000
20412,0.001,0.000
20419,0.000,0.000
20424,-0.000,0.000
20430,0.000,0.000
20436,0.002,0.000
20443,-0.000,0.000
20448,0.001,0.000
20454,0.002,0.001
20460,0.000,0.000
20467,-0.002,0.000
20472,-0.001,0.000
20478,0.001,0.000
20484,0.003,0.000
20491,0.002,0.001
20496,0.000,0.001
20502,-0.000,0.000
20508,0.000,0.000
20515,0.001,0.000
20520,0.001,0.000
20526,-0.002,0.000
20532,0.002,0.000
20539,0.002,0.001
20545,0.004,0.001
20554,0.001,0.001
20560,0.002,0.001
20570,-0.002,0.001
20576,-0.002,0.000
20583,-0.001,0.000
20588,-0.000,0.000
20594,0.003,0.000
20600,-0.002,0.000
20607,-0.004,-0.000
20612,0.001,-0.000
20618,0.001,-0.000
20624,0.000,-0.000
20631,-0.002,-0.000
20636,-0.001,-0.000
20642,-0.000,-0.000
20648,0.000,-0.000
20655,0.003,0.000
20660,0.002,0.000
20666,0.002,0.000
20672,0.000,0.000
20679,0.001,0.000
20684,-0.001,0.000
20690,0.001,0.000
20696,-0.001,0.000
20703,0.000,0.000
20708,0.001,0.000
20714,0.002,0.000
20720,0.001,0.000
20727,-0.001,0.000
20732,0.000,0.000
20738,0.000,0.000
20744,-0.001,0.000
20751,-0.001,-0.000
20756,0.001,-0.000
20762,-0.001,-0.000
20768,0.002,0.000
20775,-0.000,0.000
20780,0.001,0.000
20786,0.002,0.000
20792,0.002,0.000
20799,0.001,0.000
20804,0.002,0.001
20810,-0.001,0.000
20816,-0.002,0.000
20824,-0.001,0.000
20829,-0.001,-0.000
20835,-0.002,-0.000
20842,0.001,-0.000
20847,0.003,0.000
20853,0.002,0.000
20859,-0.001,0.000
20866,0.002,0.000
20871,0.000,0.000
20877,-0.000,0.000
20883,-0.002,0.000
20890,-0.003,-0.000
20898,-0.000,-0.000
20905,0.000,-0.000
20910,0.001,-0.000
20916,0.001,0.000
20922,0.000,0.000
20929,0.003,0.000
20934,0.000,0.000
20940,-0.004,-0.000
20946,0.001,-0.000
20953,-0.001,-0.000
20958,0.002,0.000
20964,0.002,0.000
20970,-0.002,-0.000
20977,-0.000,-0.000
20982,-0.000,-0.000
20988,-0.000,-0.000
20994,0.001,-0.000
21001,0.003,0.000
21006,0.002,0.000
21012,0.001,0.000
21018,0.001,0.000
21025,-0.000,0.000
21030,0.002,0.001
21036,-0.002,0.000
21042,0.001,0.000
21049,0.000,0.000
21054,0.003,0.001
21060,0.000,0.001
21066,0.000,0.000
21073,0.002,0.001
21078,0.000,0.001
21084,0.001,0.001
21093,0.001,0.001
21098,-0.000,0.001
21104,0.002,0.001
21111,0.004,0.001
21117,-0.001,0.001
21122,0.001,0.001
21128,-0.001,0.001
21135,-0.001,0.000
21140,0.001,0.001
21146,0.001,0.001
21152,-0.000,0.000
21159,0.002,0.001
21165,0.001,0.001
21170,-0.002,0.000
21176,-0.001,0.000
21183,0.002,0.000
21189,-0.000,0.000
21194,-0.001,0.000
21200,0.001,0.000
21207,-0.001,0.000
21213,0.001,0.000
21218,0.004,0.001
21224,0.003,0.001
21231,0.001,0.001
21239,-0.002,0.001
21246,0.001,0.001
21251,-0.001,0.000
21257,0.002,0.001
21263,-0.001,0.000
21270,0.000,0.000
21275,-0.000,0.000
21281,0.001,0.000
21287,-0.000,0.000
21294,0.000,0.000
21299,0.002,0.000
21305,0.002,0.001
21311,0.002,0.001
21318,0.001,0.001
21323,0.002,0.001
21329,0.001,0.001
21335,0.001,0.001
21342,0.001,0.001
21347,-0.000,0.001
21353,-0.000,0.001
21362,-0.001,0.000
21368,-0.000,0.000
21374,0.002,0.001
21381,0.002,0.001
21386,0.001,0.001
21392,-0.001,0.001
21398,-0.002,0.000
21405,-0.002,0.000
21410,-0.001,-0.000
21416,-0.001,-0.000
21422,-0.001,-0.000
21429,0.002,0.000
21434,0.003,0.000
21440,0.002,0.000
21446,0.000,0.000
21453,-0.002,0.000
21458,0.001,0.000
21464,-0.001,0.000
21470,-0.002,-0.000
21477,-0.001,-0.000
21482,0.002,-0.000
21488,-0.001,-0.000
21494,0.001,-0.000
21501,0.002,0.000
21506,0.002,0.000
21512,0.000,0.000
21518,0.002,0.000
21525,-0.001,0.000
21530,0.003,0.001
21536,0.000,0.001
21542,0.004,0.001
21549,0.001,0.001
21554,-0.001,0.001
21560,0.002,0.001
21566,-0.001,0.001
21619,-0.000,0.000
21624,0.001,0.000
21631,-0.001,0.000
21636,0.001,0.000
21642,0.003,0.001
21648,-0.000,0.001
21655,0.001,0.001
21665,-0.001,0.000
21671,-0.001,0.000
21677,0.001,0.000
21684,-0.001,0.000
21689,-0.000,0.000
21695,0.001,0.000
21701,-0.001,0.000
21708,0.003,0.000
21713,-0.002,0.000
21719,0.002,0.000
21725,0.001,0.000
21732,0.000,0.000
21737,-0.001,0.000
21743,0.001,0.000
21749,0.000,0.000
21756,0.001,0.000
21761,-0.002,0.000
21767,0.001,0.000
21773,-0.001,0.000
21780,0.001,0.000
21785,0.002,0.000
21791,-0.000,0.000
21797,0.001,0.000
21804,-0.001,0.000
21809,0.001,0.000
21815,0.000,0.000
21821,0.001,0.000
21828,0.001,0.000
21833,0.000,0.000
21839,0.001,0.000
21845,-0.001,0.000
21852,0.001,0.000
21857,-0.000,0.000
21863,0.001,0.000
21869,0.001,0.000
21876,0.001,0.000
21881,0.002,0.001
21887,0.001,0.001
21893,0.002,0.001
21900,0.001,0.001
21905,0.001,0.001
21911,0.001,0.001
21917,0.002,0.001
21924,0.002,0.001
21934,-0.001,0.001
21939,0.001,0.001
21945,0.001,0.001
21951,0.003,0.001
21958,0.000,0.001
21967,0.001,0.001
21972,-0.001,0.001
21978,0.001,0.001
21984,-0.002,0.000
21991,-0.001,0.000
21996,0.001,0.000
22002,-0.000,0.000
22008,-0.001,0.000
22015,0.002,0.000
22020,0.001,0.000
22026,0.000,0.000
22032,0.001,0.000
22039,-0.000,0.000
22044,0.001,0.000
22050,0.000,0.000
22056,0.001,0.000
22063,0.001,0.000
22068,-0.001,0.000
22074,-0.001,0.000
22080,-0.000,0.000
22087,0.001,0.000
22092,0.002,0.000
22098,-0.000,0.000
22104,-0.000,0.000
22111,0.001,0.000
22116,-0.000,0.000
22122,0.001,0.000
22128,-0.000,0.000
22135,0.002,0.000
22140,0.001,0.000
22146,0.001,0.000
22152,-0.000,0.000
22159,-0.000,0.000
22165,-0.001,0.000
22170,-0.001,0.000
22176,0.001,0.000
22183,0.000,0.000
22189,0.002,0.000
22194,-0.003,-0.000
22203,0.001,0.000
22209,0.001,0.000
22215,-0.001,0.000
22222,0.001,0.000
22227,0.001,0.000
22233,0.000,0.000
22239,-0.000,0.000
22246,0.003,0.000
22251,0.002,0.001
22257,0.002,0.001
22263,0.001,0.001
22270,0.001,0.001
22275,0.002,0.001
22281,0.003,0.001
22288,-0.001,0.001
22294,0.001,0.001
22303,0.003,0.001
22309,-0.001,0.001
22314,-0.002,0.000
22320,0.002,0.001
22327,-0.000,0.001
22333,-0.001,0.000
22338,0.002,0.000
22344,-0.001,0.000
22350,0.000,0.000
22357,-0.001,0.000
22362,0.002,0.000
22368,0.003,0.001
22374,0.002,0.001
22381,-0.000,0.001
22386,-0.002,0.000
22392,-0.000,0.000
22398,0.001,0.000
22405,0.000,0.000
22410,0.001,0.000
22416,0.000,0.000
22422,0.001,0.000
22429,0.001,0.000
22434,0.001,0.000
22440,-0.002,0.000
22446,0.003,0.001
22453,0.001,0.001
22458,-0.001,0.000
22464,0.000,0.000
22476,-0.001,0.000
22482,0.001,0.000
22488,0.003,0.001
22494,-0.001,0.000
22501,-0.002,0.000
22506,0.000,0.000
22512,0.000,0.000
22518,0.002,0.000
22525,0.003,0.001
22530,0.001,0.001
22536,-0.003,0.000
22542,-0.001,0.000
22549,-0.000,0.000
22554,-0.001,0.000
22560,0.002,0.000
22566,-0.002,0.000
22573,0.001,0.000
22578,0.001,0.000
22584,-0.002,-0.000
22590,-0.001,-0.000
22597,-0.000,-0.000
22602,-0.002,-0.000
22608,-0.001,-0.000
22614,0.002,-0.000
22621,0.000,-0.000
22626,-0.000,-0.000
22632,0.001,-0.000
22642,-0.004,-0.000
22648,-0.000,-0.000
22655,0.001,-0.000
22660,0.001,-0.000
22666,0.000,-0.000
22672,-0.000,-0.000
22679,0.000,-0.000
22684,-0.001,-0.000
22690,0.003,0.000
22696,0.001,0.000
22703,0.001,0.000
22708,-0.001,0.000
22714,-0.000,0.000
22720,0.001,0.000
22727,-0.001,-0.000
22732,-0.001,-0.000
22738,0.002,0.000
22747,-0.000,-0.000
22752,-0.001,-0.000
22758,0.000,-0.000
22765,-0.001,-0.000
22770,0.000,-0.000
22776,0.001,0.000
22782,-0.004,-0.000
22789,0.001,-0.000
22794,0.001,-0.000
22800,-0.001,-0.000
22806,-0.000,-0.000
22813,0.002,-0.000
22818,-0.001,-0.000
22824,0.002,0.000
22830,0.002,0.000
22837,0.003,0.000
22842,0.003,0.001
22848,-0.000,0.001
22854,0.000,0.001
22861,-0.001,0.000
22866,0.002,0.000
22872,0.001,0.000
22878,0.001,0.001
22885,-0.001,0.000
22890,0.001,0.000
22896,-0.001,0.000
22902,-0.000,0.000
22909,0.002,0.000
22914,0.000,0.000
22920,-0.001,0.000
22926,-0.001,0.000
22933,0.001,0.000
22938,0.001,0.000
22944,0.001,0.000
22950,0.001,0.000
22957,0.003,0.001
22962,-0.000,0.000
22968,0.001,0.001
23022,0.000,0.000
23029,0.001,0.000
23034,0.001,0.001
23040,0.001,0.001
23050,0.002,0.001
23055,-0.000,0.001
23061,-0.002,0.000
23068,0.001,0.000
23074,-0.001,0.000
23080,0.002,0.000
23087,0.002,0.000
23092,-0.001,0.000
23098,0.000,0.000
23104,0.000,0.000
23111,-0.000,0.000
23116,0.000,0.000
23122,0.002,0.000
23128,-0.001,0.000
