t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
20917,0.034,0.010,-0.120,-0.005
20923,-0.050,0.010,-0.092,-0.006
20930,0.089,0.010,0.019,-0.006
20936,-0.050,0.009,0.019,-0.005
20942,0.034,0.009,-0.037,-0.006
20948,0.034,0.009,-0.037,-0.005
20955,0.034,0.009,-0.093,-0.006
20961,-0.022,0.009,-0.037,-0.006
20969,0.062,0.009,-0.037,-0.006
20975,0.090,0.010,-0.065,-0.007
20981,-0.078,0.009,-0.037,-0.007
20988,0.202,0.010,0.047,-0.006
20994,-0.050,0.010,0.103,-0.005
21001,0.118,0.011,-0.037,-0.005
21052,-0.078,0.010,-0.009,-0.005
21058,0.034,0.010,0.019,-0.005
21065,0.034,0.010,-0.093,-0.005
21071,0.034,0.011,-0.064,-0.006
21077,-0.022,0.010,-0.065,-0.006
21084,-0.050,0.010,0.019,-0.006
21090,-0.078,0.009,-0.037,-0.006
21096,0.174,0.010,-0.009,-0.006
21102,-0.022,0.010,0.019,-0.006
21109,0.006,0.010,-0.037,-0.006
21115,0.006,0.010,-0.009,-0.006
21121,0.090,0.010,0.019,-0.006
21128,-0.050,0.010,-0.065,-0.006
21134,-0.050,0.010,0.019,-0.006
21141,0.061,0.010,0.019,-0.006
21147,0.006,0.010,-0.093,-0.006
21153,0.062,0.010,-0.037,-0.006
21160,0.117,0.011,0.019,-0.006
21166,-0.022,0.011,0.103,-0.005
21172,-0.050,0.010,-0.065,-0.006
21178,0.034,0.011,0.103,-0.005
21190,-0.022,0.010,-0.037,-0.005
21196,-0.050,0.010,0.019,-0.005
21203,-0.078,0.010,-0.121,-0.005
21209,0.034,0.010,-0.149,-0.006
21215,0.006,0.010,-0.148,-0.006
21221,-0.022,0.010,-0.121,-0.007
21227,-0.106,0.009,-0.037,-0.007
21234,0.006,0.009,-0.065,-0.007
21240,-0.022,0.009,0.019,-0.007
21247,0.062,0.009,-0.009,-0.007
21253,-0.050,0.009,0.019,-0.007
21263,-0.106,0.008,-0.009,-0.007
21269,0.006,0.008,-0.093,-0.008
21275,0.034,0.008,0.047,-0.007
21282,0.006,0.008,-0.065,-0.008
21288,-0.022,0.008,-0.037,-0.007
21294,-0.022,0.008,-0.037,-0.007
21301,-0.078,0.008,-0.037,-0.008
21307,0.034,0.008,0.019,-0.007
21314,-0.050,0.007,0.075,-0.007
21320,0.090,0.007,-0.093,-0.007
21326,0.062,0.008,-0.009,-0.007
21333,0.118,0.008,-0.093,-0.007
21339,-0.022,0.008,0.047,-0.007
21345,-0.162,0.008,0.047,-0.007
21351,-0.050,0.007,0.047,-0.007
21358,0.090,0.007,-0.065,-0.007
21364,0.118,0.008,0.159,-0.006
21373,0.034,0.008,0.159,-0.006
21379,-0.050,0.008,0.047,-0.006
21385,-0.050,0.007,0.075,-0.005
21392,0.034,0.008,-0.065,-0.006
21398,0.034,0.007,-0.148,-0.006
21404,-0.022,0.007,-0.120,-0.007
21411,0.089,0.008,0.047,-0.006
21417,0.006,0.008,0.019,-0.007
21424,-0.022,0.008,-0.065,-0.007
21430,-0.050,0.008,0.131,-0.006
21436,0.145,0.008,0.019,-0.006
21442,-0.050,0.008,-0.065,-0.007
21448,0.034,0.008,-0.009,-0.006
21455,0.089,0.009,-0.009,-0.006
21461,0.062,0.009,0.103,-0.005
21472,0.118,0.010,0.047,-0.005
21478,0.090,0.011,-0.037,-0.005
21484,0.034,0.010,-0.065,-0.006
21490,0.006,0.010,0.131,-0.005
21496,-0.134,0.010,0.019,-0.005
21503,0.034,0.010,0.075,-0.004
21509,0.006,0.010,-0.149,-0.005
21515,0.146,0.011,0.103,-0.005
21522,0.090,0.011,-0.009,-0.005
21528,-0.050,0.011,-0.092,-0.005
21534,-0.050,0.010,-0.065,-0.005
21541,-0.022,0.010,-0.093,-0.006
21547,0.034,0.010,-0.093,-0.006
21555,-0.078,0.010,0.103,-0.005
21561,0.118,0.011,-0.009,-0.006
21567,0.062,0.011,0.075,-0.005
21574,0.034,0.011,-0.009,-0.005
21580,-0.022,0.011,0.047,-0.005
21586,0.145,0.012,-0.065,-0.005
21593,0.061,0.012,0.075,-0.005
21599,0.089,0.013,-0.065,-0.005
21605,0.062,0.013,0.075,-0.005
21611,-0.022,0.013,0.047,-0.004
21618,-0.022,0.012,-0.009,-0.004
21624,-0.050,0.012,-0.120,-0.005
21631,0.034,0.012,0.131,-0.004
21637,0.062,0.012,0.047,-0.004
21643,0.090,0.013,0.075,-0.004
21649,0.006,0.013,0.103,-0.003
21656,0.034,0.012,-0.093,-0.004
21662,-0.022,0.012,0.047,-0.003
21668,0.090,0.013,-0.121,-0.004
21679,0.006,0.012,-0.093,-0.005
21685,0.006,0.012,-0.065,-0.005
21691,0.062,0.013,-0.121,-0.006
21697,0.006,0.013,-0.065,-0.006
21704,0.034,0.013,-0.093,-0.007
21710,0.062,0.013,0.019,-0.006
21716,-0.078,0.013,-0.037,-0.006
21722,0.006,0.013,0.019,-0.006
21729,0.062,0.013,-0.009,-0.006
21741,0.145,0.014,-0.148,-0.007
21747,0.090,0.014,-0.093,-0.007
21753,-0.106,0.013,-0.065,-0.007
21759,-0.134,0.013,0.075,-0.007
21765,0.006,0.013,-0.009,-0.007
21772,-0.022,0.012,0.019,-0.007
21778,0.090,0.013,0.019,-0.006
21784,-0.078,0.012,-0.093,-0.007
21791,-0.106,0.011,0.075,-0.006
21797,-0.022,0.011,0.047,-0.006
21804,-0.022,0.011,-0.065,-0.006
21810,-0.078,0.010,-0.037,-0.007
21816,-0.022,0.010,-0.121,-0.007
21823,0.062,0.011,0.019,-0.007
21829,-0.078,0.010,-0.065,-0.007
21835,0.061,0.011,-0.009,-0.007
21841,0.062,0.011,0.019,-0.007
21847,-0.050,0.011,0.019,-0.007
21854,0.062,0.011,0.075,-0.007
21860,0.061,0.011,0.131,-0.006
21867,-0.078,0.011,-0.009,-0.006
21873,-0.022,0.011,-0.009,-0.006
21879,-0.078,0.010,0.131,-0.006
21934,0.006,0.010,0.019,-0.005
21941,-0.078,0.010,-0.065,-0.006
21947,-0.022,0.010,-0.037,-0.006
21959,-0.022,0.010,-0.065,-0.006
21967,0.062,0.010,0.075,-0.006
21973,0.117,0.010,0.019,-0.006
21979,0.061,0.010,0.047,-0.006
21985,0.034,0.010,0.047,-0.006
21991,0.090,0.011,-0.177,-0.006
21998,0.146,0.012,-0.065,-0.007
22004,0.006,0.012,-0.037,-0.007
22010,-0.022,0.012,0.103,-0.007
22017,0.062,0.012,0.047,-0.006
22023,-0.078,0.012,-0.009,-0.006
22029,0.034,0.012,-0.065,-0.006
22036,-0.022,0.012,-0.037,-0.006
22042,-0.134,0.011,0.103,-0.006
22048,0.034,0.012,-0.009,-0.006
22055,-0.022,0.011,-0.009,-0.006
22061,0.090,0.012,0.019,-0.005
22067,-0.022,0.012,-0.037,-0.006
22074,0.062,0.012,-0.009,-0.006
22080,-0.134,0.012,-0.009,-0.006
22086,-0.050,0.011,-0.037,-0.006
22093,0.061,0.012,-0.009,-0.006
22099,0.117,0.012,-0.065,-0.006
22105,0.062,0.012,0.019,-0.006
22111,-0.050,0.012,0.019,-0.006
22118,-0.050,0.012,0.103,-0.006
22124,-0.134,0.011,-0.009,-0.006
22131,0.173,0.012,-0.037,-0.006
22146,0.145,0.012,0.019,-0.006
22153,-0.022,0.012,-0.093,-0.006
22160,-0.106,0.012,-0.065,-0.006
22166,0.006,0.012,-0.009,-0.006
22172,-0.022,0.012,-0.065,-0.006
22178,-0.106,0.011,-0.093,-0.007
22185,-0.078,0.011,0.019,-0.006
22191,0.145,0.012,-0.037,-0.006
22197,0.062,0.012,-0.009,-0.007
22204,-0.050,0.012,0.019,-0.006
22210,0.034,0.012,-0.065,-0.006
22216,0.146,0.013,-0.093,-0.007
22222,0.117,0.013,-0.065,-0.007
22229,-0.050,0.013,-0.093,-0.007
22235,0.034,0.013,0.019,-0.007
22241,-0.134,0.012,-0.009,-0.007
22248,-0.162,0.011,-0.009,-0.007
22254,0.062,0.012,0.047,-0.007
22261,0.118,0.012,-0.121,-0.008
22267,-0.022,0.012,-0.009,-0.008
22273,-0.022,0.012,-0.009,-0.008
22280,-0.050,0.012,0.019,-0.007
22286,0.034,0.012,-0.037,-0.008
22292,0.034,0.012,-0.009,-0.008
22298,0.062,0.012,-0.037,-0.008
22305,-0.050,0.012,-0.009,-0.008
22311,0.006,0.012,-0.037,-0.008
22317,0.117,0.013,-0.037,-0.008
22329,-0.022,0.012,0.047,-0.008
22335,0.006,0.012,-0.037,-0.007
22341,0.090,0.013,-0.065,-0.008
22348,-0.050,0.013,-0.037,-0.008
22358,-0.022,0.012,0.047,-0.007
22364,-0.134,0.012,-0.037,-0.007
22371,-0.078,0.011,0.019,-0.007
22377,0.230,0.012,0.103,-0.007
22383,0.006,0.012,0.075,-0.007
22389,0.062,0.013,-0.009,-0.007
22395,-0.022,0.013,-0.037,-0.007
22402,0.034,0.013,-0.093,-0.008
22408,-0.050,0.013,-0.037,-0.008
22414,0.034,0.013,-0.093,-0.008
22421,-0.050,0.012,-0.009,-0.008
22427,0.006,0.012,-0.037,-0.008
22434,-0.246,0.011,0.019,-0.008
22440,-0.022,0.011,-0.037,-0.008
22446,0.006,0.011,0.019,-0.008
22453,0.034,0.011,0.103,-0.007
22459,-0.106,0.010,0.019,-0.007
22465,-0.022,0.010,0.047,-0.007
22471,-0.078,0.010,0.019,-0.007
22478,-0.022,0.010,0.019,-0.006
22484,0.006,0.010,-0.065,-0.007
22490,0.006,0.010,0.019,-0.007
22496,0.062,0.010,-0.009,-0.007
22503,0.062,0.011,0.075,-0.006
22512,0.006,0.010,-0.177,-0.007
22520,0.118,0.011,-0.037,-0.007
22526,0.034,0.011,-0.121,-0.008
22532,0.146,0.012,-0.009,-0.008
22538,-0.022,0.012,0.047,-0.008
22544,-0.050,0.011,-0.037,-0.008
22551,-0.106,0.011,-0.093,-0.008
22557,-0.050,0.011,-0.065,-0.008
22568,0.062,0.011,-0.009,-0.008
22574,-0.134,0.010,0.075,-0.007
22580,-0.078,0.010,0.047,-0.007
22587,-0.022,0.009,-0.065,-0.007
22593,-0.078,0.009,0.075,-0.007
22599,-0.050,0.009,0.047,-0.007
22605,-0.022,0.009,0.075,-0.006
22611,-0.106,0.008,-0.093,-0.007
22618,-0.022,0.008,-0.009,-0.007
22624,0.034,0.008,-0.009,-0.007
22630,0.173,0.009,0.019,-0.006
22637,-0.050,0.009,0.075,-0.006
22643,0.006,0.009,-0.009,-0.006
22649,-0.078,0.009,-0.092,-0.006
22656,-0.050,0.009,-0.093,-0.007
22662,-0.078,0.008,-0.149,-0.007
22668,0.034,0.008,-0.037,-0.007
22675,-0.022,0.008,0.047,-0.007
22681,-0.050,0.008,0.047,-0.007
22687,0.062,0.008,0.019,-0.007
22699,0.034,0.008,0.075,-0.006
22706,-0.106,0.008,-0.093,-0.007
22713,0.006,0.008,0.075,-0.006
22719,-0.106,0.007,-0.037,-0.006
22725,-0.022,0.007,-0.009,-0.007
22731,0.006,0.007,-0.037,-0.007
22738,0.006,0.007,0.019,-0.006
22744,-0.022,0.007,-0.009,-0.007
22750,-0.022,0.007,0.103,-0.006
22757,-0.022,0.007,0.047,-0.006
22763,-0.022,0.006,-0.065,-0.006
22770,0.173,0.007,-0.065,-0.007
22821,0.006,0.007,-0.009,-0.007
22828,0.006,0.007,0.075,-0.007
22835,-0.078,0.007,-0.065,-0.007
22841,-0.134,0.006,0.047,-0.006
22848,0.062,0.006,-0.121,-0.007
22854,0.090,0.007,-0.177,-0.008
22861,-0.050,0.007,-0.009,-0.008
22867,0.034,0.007,-0.065,-0.008
22873,0.034,0.007,0.019,-0.009
22879,-0.106,0.006,-0.093,-0.009
22885,0.062,0.007,0.103,-0.008
22892,0.117,0.007,0.075,-0.008
22898,0.062,0.008,0.075,-0.007
22904,0.061,0.008,-0.065,-0.007
22915,0.145,0.009,-0.149,-0.007
22922,-0.190,0.008,-0.092,-0.008
22928,-0.022,0.008,0.047,-0.007
22935,0.062,0.008,-0.121,-0.008
22941,0.006,0.008,-0.009,-0.008
22947,0.090,0.009,-0.065,-0.008
22954,0.006,0.009,0.019,-0.007
22960,0.006,0.009,-0.037,-0.007
22967,0.034,0.009,-0.037,-0.007
22973,-0.022,0.009,-0.037,-0.008
22979,-0.050,0.008,-0.009,-0.008
22985,-0.050,0.008,-0.037,-0.008
22991,0.062,0.008,-0.065,-0.008
22998,0.090,0.008,-0.037,-0.008
23004,-0.022,0.008,-0.037,-0.008
23010,-0.050,0.008,-0.149,-0.008
23017,-0.106,0.007,-0.093,-0.009
23027,-0.022,0.007,-0.065,-0.009
23033,0.034,0.007,-0.121,-0.009
23040,-0.162,0.007,-0.009,-0.009
23046,-0.050,0.006,0.019,-0.009
23052,0.062,0.007,-0.009,-0.009
23058,0.117,0.007,0.047,-0.009
23065,0.117,0.008,-0.009,-0.008
23071,0.062,0.008,-0.037,-0.009
23077,0.090,0.009,-0.037,-0.009
23084,0.006,0.009,-0.037,-0.009
23090,0.090,0.009,-0.037,-0.009
23101,-0.162,0.008,-0.037,-0.009
23108,0.034,0.008,-0.065,-0.010
23114,0.145,0.009,-0.121,-0.010
23121,-0.106,0.009,-0.093,-0.010
23127,-0.050,0.009,0.047,-0.010
23133,-0.022,0.009,0.019,-0.010
23139,0.089,0.009,0.047,-0.009
23145,0.034,0.009,-0.037,-0.009
23152,-0.050,0.009,-0.009,-0.009
23158,-0.050,0.008,-0.009,-0.009
23164,0.034,0.008,0.075,-0.009
23171,0.062,0.009,0.047,-0.008
23177,0.034,0.009,-0.009,-0.008
23183,-0.078,0.009,-0.065,-0.008
23190,0.062,0.009,-0.065,-0.009
23196,0.062,0.009,0.019,-0.009
23202,-0.022,0.009,-0.009,-0.008
23209,0.006,0.009,0.019,-0.008
23215,-0.050,0.009,0.019,-0.008
23221,0.090,0.010,-0.009,-0.008
23228,0.034,0.010,-0.093,-0.008
23238,-0.050,0.010,-0.009,-0.008
23244,-0.022,0.010,0.075,-0.008
23251,0.117,0.010,0.047,-0.008
23257,-0.022,0.010,0.047,-0.007
23263,-0.162,0.009,-0.065,-0.008
23269,0.118,0.009,-0.037,-0.008
23276,-0.134,0.009,-0.121,-0.008
23287,-0.022,0.008,-0.037,-0.008
23294,0.089,0.009,-0.065,-0.008
23301,-0.078,0.008,-0.009,-0.008
23307,0.006,0.008,-0.065,-0.009
23314,0.034,0.009,-0.065,-0.009
23320,0.006,0.009,0.019,-0.009
23326,0.006,0.008,0.019,-0.008
23333,-0.022,0.008,0.075,-0.008
23339,0.006,0.008,-0.009,-0.008
23345,-0.022,0.008,-0.065,-0.009
23351,0.006,0.008,-0.037,-0.009
23358,-0.022,0.008,-0.009,-0.009
23364,0.034,0.008,-0.093,-0.009
23370,0.062,0.008,0.019,-0.009
23377,0.062,0.009,-0.009,-0.009
23383,0.062,0.009,-0.065,-0.009
23390,-0.078,0.009,-0.037,-0.009
23396,0.006,0.009,-0.009,-0.009
23402,-0.106,0.008,0.047,-0.009
23408,0.006,0.008,-0.121,-0.010
23414,0.034,0.008,-0.093,-0.010
23421,0.006,0.008,0.075,-0.010
23427,0.146,0.009,-0.037,-0.010
23434,0.034,0.009,0.047,-0.010
23440,0.062,0.010,0.047,-0.009
23450,-0.050,0.009,-0.093,-0.010
23456,0.146,0.010,0.047,-0.009
23462,0.034,0.010,0.075,-0.009
23473,0.006,0.010,-0.009,-0.009
23480,-0.050,0.010,-0.009,-0.009
23487,-0.022,0.010,0.019,-0.009
23493,0.089,0.010,0.131,-0.008
23499,0.090,0.011,0.019,-0.008
23505,-0.078,0.010,-0.037,-0.008
23512,0.062,0.011,-0.065,-0.008
23518,-0.134,0.010,-0.009,-0.008
23524,0.062,0.010,-0.009,-0.008
23531,0.006,0.010,0.047,-0.008
23537,0.034,0.010,-0.037,-0.008
23543,-0.050,0.010,-0.009,-0.009
23550,0.062,0.010,-0.037,-0.009
23556,-0.050,0.010,0.019,-0.009
23562,0.034,0.010,-0.121,-0.009
23568,-0.134,0.009,0.075,-0.009
23575,-0.078,0.009,-0.009,-0.009
23581,0.034,0.009,0.019,-0.009
23587,0.117,0.010,-0.065,-0.009
23594,0.089,0.010,-0.009,-0.009
23600,0.146,0.011,-0.037,-0.009
23607,0.062,0.011,-0.009,-0.010
23613,0.089,0.012,-0.148,-0.010
23619,0.034,0.012,-0.009,-0.011
23625,0.117,0.012,0.047,-0.010
23632,0.034,0.013,-0.009,-0.010
23638,-0.022,0.012,-0.149,-0.011
23644,-0.106,0.012,-0.037,-0.011
23656,0.006,0.012,0.159,-0.011
23709,-0.022,0.012,-0.065,-0.011
23716,-0.050,0.012,-0.037,-0.011
23723,0.006,0.012,-0.009,-0.011
23729,0.034,0.012,-0.009,-0.011
23735,-0.022,0.012,-0.149,-0.012
23741,0.034,0.012,-0.121,-0.013
23748,0.090,0.013,-0.065,-0.013
23754,-0.022,0.013,0.075,-0.012
23761,0.034,0.013,-0.037,-0.012
23767,0.006,0.013,-0.065,-0.013
23773,0.062,0.013,-0.149,-0.013
23780,-0.050,0.013,-0.093,-0.014
23786,0.034,0.013,0.019,-0.014
23792,0.090,0.013,-0.093,-0.014
23798,0.006,0.013,-0.065,-0.014
23805,0.006,0.013,-0.065,-0.015
23811,0.034,0.013,0.047,-0.014
23817,-0.022,0.013,-0.037,-0.014
23824,0.006,0.013,-0.065,-0.015
23830,-0.050,0.013,-0.009,-0.015
23836,0.090,0.013,-0.009,-0.015
23842,0.034,0.013,0.047,-0.015
23849,-0.050,0.013,-0.037,-0.015
23855,0.034,0.013,-0.009,-0.015
23861,-0.106,0.012,-0.149,-0.015
23872,0.090,0.013,-0.009,-0.015
23879,-0.050,0.012,0.047,-0.015
23885,0.006,0.012,0.075,-0.014
23892,-0.022,0.012,0.019,-0.014
23898,0.034,0.012,-0.037,-0.014
23904,0.006,0.012,-0.009,-0.014
23911,0.034,0.012,-0.037,-0.015
23921,0.062,0.012,-0.120,-0.015
23927,0.034,0.013,-0.009,-0.015
23934,-0.022,0.012,0.075,-0.014
23940,-0.022,0.012,-0.065,-0.015
23946,0.006,0.012,0.019,-0.015
23953,-0.022,0.012,0.075,-0.014
23959,-0.106,0.012,-0.065,-0.015
23965,-0.022,0.012,-0.121,-0.015
23971,0.061,0.012,0.103,-0.014
23978,-0.022,0.012,-0.037,-0.014
23984,0.062,0.012,-0.121,-0.015
23991,0.117,0.013,0.103,-0.014
23997,-0.050,0.012,0.047,-0.014
24003,0.006,0.013,-0.009,-0.014
24009,0.034,0.013,-0.065,-0.014
24015,-0.050,0.012,0.019,-0.014
24022,-0.106,0.012,-0.037,-0.014
24028,0.034,0.012,0.019,-0.014
24034,-0.022,0.012,0.019,-0.014
24041,0.034,0.012,-0.037,-0.014
24047,0.062,0.012,0.019,-0.014
24059,0.089,0.013,-0.176,-0.015
24066,-0.078,0.012,0.075,-0.015
24073,-0.078,0.012,0.047,-0.014
24079,0.034,0.012,0.075,-0.014
24085,0.034,0.012,-0.121,-0.014
24091,0.006,0.012,-0.093,-0.015
24098,0.062,0.012,-0.037,-0.015
24104,-0.134,0.012,0.047,-0.014
24110,-0.050,0.012,-0.037,-0.014
24116,0.090,0.012,-0.065,-0.014
24123,0.034,0.012,-0.065,-0.015
24133,0.062,0.012,-0.009,-0.014
24139,0.034,0.013,0.075,-0.014
24146,0.117,0.013,-0.176,-0.014
24152,0.034,0.013,-0.121,-0.015
24158,0.090,0.014,-0.037,-0.015
24164,-0.022,0.014,-0.009,-0.015
24171,-0.022,0.014,0.019,-0.014
24177,-0.050,0.014,0.019,-0.015
24183,0.034,0.014,0.019,-0.014
24190,0.118,0.015,0.019,-0.014
24196,0.061,0.015,0.075,-0.014
24202,0.034,0.015,-0.009,-0.014
24209,0.006,0.015,0.047,-0.014
24215,-0.050,0.015,0.047,-0.014
24221,-0.050,0.014,0.047,-0.013
24228,-0.051,0.014,-0.065,-0.013
24234,-0.050,0.014,0.103,-0.013
24246,-0.050,0.014,-0.037,-0.013
24253,-0.106,0.013,0.131,-0.013
24259,-0.078,0.013,-0.121,-0.013
24265,-0.078,0.012,0.103,-0.013
24272,0.062,0.013,-0.009,-0.013
24278,0.034,0.013,-0.037,-0.012
24284,-0.022,0.012,-0.037,-0.013
24291,-0.050,0.012,-0.065,-0.013
24297,0.062,0.013,-0.037,-0.013
24303,0.062,0.013,0.019,-0.013
24310,0.062,0.013,-0.009,-0.013
24316,0.034,0.013,0.131,-0.012
24322,-0.022,0.013,0.103,-0.011
24329,-0.022,0.013,0.019,-0.011
24335,-0.050,0.012,-0.093,-0.012
24345,-0.022,0.012,0.019,-0.012
24351,0.006,0.012,0.019,-0.012
24358,-0.078,0.012,-0.009,-0.011
24364,0.089,0.012,-0.093,-0.012
24371,0.090,0.013,0.019,-0.012
24377,-0.022,0.013,-0.093,-0.013
24383,-0.134,0.012,-0.037,-0.013
24389,-0.050,0.012,-0.121,-0.014
24396,0.034,0.012,-0.037,-0.014
24402,0.062,0.012,-0.037,-0.014
24408,-0.078,0.011,0.019,-0.014
24414,-0.022,0.011,-0.009,-0.014
24421,0.006,0.011,-0.037,-0.014
24430,0.034,0.011,0.019,-0.013
24436,-0.050,0.011,0.019,-0.013
24442,-0.050,0.011,-0.065,-0.013
24449,0.006,0.011,0.075,-0.013
24455,-0.078,0.010,0.075,-0.012
24462,0.006,0.010,-0.037,-0.013
24468,-0.022,0.010,-0.148,-0.013
24474,0.117,0.011,-0.009,-0.013
24481,-0.022,0.010,-0.037,-0.013
24487,0.062,0.011,-0.121,-0.013
24493,0.118,0.011,-0.009,-0.013
24499,0.006,0.011,-0.037,-0.013
24505,-0.050,0.011,-0.065,-0.013
24512,0.090,0.012,-0.009,-0.013
24518,-0.134,0.011,-0.009,-0.012
24524,0.062,0.011,0.047,-0.012
24531,-0.022,0.011,0.103,-0.012
24537,-0.022,0.011,0.131,-0.011
24543,-0.050,0.011,-0.037,-0.011
24597,-0.190,0.010,-0.149,-0.012
24603,0.034,0.010,-0.148,-0.012
24609,0.146,0.011,-0.065,-0.012
24615,-0.050,0.011,-0.093,-0.013
24622,-0.050,0.010,-0.009,-0.013
24628,-0.022,0.010,-0.093,-0.013
24634,-0.022,0.010,-0.009,-0.013
24641,0.034,0.010,-0.093,-0.013
24652,0.118,0.011,0.075,-0.013
24658,0.034,0.011,-0.009,-0.013
24664,0.006,0.011,0.047,-0.013
24671,0.006,0.011,-0.009,-0.013
24677,0.062,0.012,0.131,-0.012
24683,0.145,0.012,-0.177,-0.013
24690,0.062,0.012,0.019,-0.013
24696,-0.050,0.012,-0.121,-0.013
24702,0.089,0.013,0.047,-0.013
24709,0.034,0.013,0.075,-0.012
24715,-0.022,0.013,0.075,-0.012
24721,-0.078,0.012,-0.065,-0.012
24728,-0.050,0.012,-0.037,-0.012
24734,0.090,0.012,-0.037,-0.012
24741,-0.022,0.012,-0.037,-0.012
24747,0.034,0.012,-0.065,-0.013
24753,-0.050,0.012,0.019,-0.012
24759,0.062,0.012,0.047,-0.012
24765,-0.078,0.012,-0.037,-0.012
24772,0.034,0.012,-0.037,-0.012
24778,0.034,0.012,0.019,-0.012
24784,-0.162,0.011,-0.065,-0.012
24791,-0.050,0.011,-0.093,-0.013
24797,-0.022,0.011,0.047,-0.013
24807,-0.050,0.011,-0.009,-0.013
24814,-0.022,0.010,-0.065,-0.013
24820,0.090,0.011,-0.037,-0.013
24831,-0.190,0.010,-0.121,-0.013
24838,0.117,0.010,0.019,-0.013
24844,0.006,0.010,-0.037,-0.013
24850,0.034,0.011,-0.065,-0.013
24856,-0.022,0.010,-0.065,-0.013
24863,0.034,0.010,-0.121,-0.014
24869,0.062,0.011,0.047,-0.014
24875,-0.050,0.010,0.075,-0.014
24882,-0.106,0.010,-0.093,-0.014
24888,0.090,0.010,-0.065,-0.014
24894,-0.050,0.010,-0.037,-0.014
24901,-0.050,0.010,0.019,-0.014
24907,-0.134,0.009,-0.037,-0.014
24914,0.034,0.009,0.019,-0.014
24920,-0.022,0.009,0.187,-0.013
24926,-0.106,0.008,0.075,-0.012
24932,-0.050,0.008,0.075,-0.012
24938,-0.050,0.008,0.103,-0.011
24945,0.034,0.008,0.019,-0.011
24951,0.034,0.008,-0.037,-0.011
24957,-0.050,0.008,0.187,-0.010
24964,0.089,0.008,-0.037,-0.010
24970,-0.078,0.008,-0.065,-0.010
24976,0.090,0.008,-0.093,-0.010
24983,0.006,0.008,0.019,-0.011
24989,0.090,0.009,-0.037,-0.011
24995,0.062,0.010,0.047,-0.011
25002,-0.022,0.009,-0.065,-0.011
25017,-0.050,0.009,0.019,-0.011
25023,0.034,0.009,0.047,-0.010
25029,-0.022,0.009,0.131,-0.009
25036,-0.190,0.008,0.047,-0.009
25042,0.034,0.008,0.047,-0.009
25048,0.034,0.008,-0.037,-0.010
25055,0.090,0.009,-0.009,-0.010
25061,-0.078,0.009,0.131,-0.009
25067,0.006,0.009,-0.037,-0.009
25074,0.006,0.009,0.019,-0.009
25080,0.033,0.009,-0.064,-0.009
25087,-0.022,0.008,-0.009,-0.009
25093,-0.022,0.009,0.019,-0.009
25099,-0.022,0.008,0.019,-0.009
25105,0.006,0.009,-0.037,-0.009
25111,0.061,0.009,-0.037,-0.009
25118,0.062,0.009,-0.093,-0.010
25124,0.006,0.009,-0.037,-0.010
25130,0.006,0.009,0.103,-0.009
25137,0.145,0.010,-0.121,-0.010
25143,0.034,0.010,-0.009,-0.010
25149,0.034,0.010,0.103,-0.009
25156,0.090,0.011,-0.009,-0.009
25162,0.090,0.011,0.075,-0.009
25168,-0.022,0.011,0.019,-0.009
25175,-0.106,0.010,-0.205,-0.010
25181,0.006,0.010,-0.065,-0.010
25187,0.034,0.010,-0.093,-0.011
25198,-0.050,0.010,-0.121,-0.011
25205,0.006,0.010,0.019,-0.011
25211,0.006,0.010,-0.065,-0.011
25218,0.117,0.011,-0.037,-0.011
25224,0.006,0.011,0.131,-0.010
25234,-0.050,0.010,-0.037,-0.010
25241,-0.022,0.010,-0.037,-0.010
25247,-0.022,0.010,-0.009,-0.010
25253,0.062,0.011,-0.037,-0.010
25259,0.062,0.011,0.075,-0.010
25265,-0.050,0.011,0.075,-0.009
25272,-0.022,0.010,0.103,-0.008
25278,0.062,0.011,-0.009,-0.008
25284,0.089,0.011,-0.065,-0.008
25291,-0.134,0.011,0.047,-0.008
25297,-0.050,0.010,0.075,-0.008
25303,0.117,0.011,0.019,-0.007
25310,-0.078,0.011,-0.037,-0.008
25316,-0.022,0.010,0.019,-0.007
25322,-0.106,0.010,-0.009,-0.007
25329,-0.106,0.010,-0.065,-0.008
25335,0.034,0.010,-0.009,-0.008
25341,-0.050,0.009,-0.093,-0.008
25348,0.006,0.009,-0.093,-0.008
25354,-0.078,0.009,-0.037,-0.008
25361,0.034,0.009,0.075,-0.008
25367,-0.022,0.009,-0.009,-0.008
25373,0.090,0.009,-0.093,-0.008
25383,-0.078,0.009,-0.009,-0.008
25390,0.006,0.009,-0.121,-0.009
25397,0.117,0.010,-0.009,-0.009
25403,-0.134,0.009,-0.009,-0.008
25409,-0.078,0.008,-0.009,-0.008
25416,0.034,0.009,0.019,-0.008
25422,0.006,0.009,-0.009,-0.008
25428,0.062,0.009,-0.065,-0.008
25482,0.034,0.009,-0.121,-0.009
25488,-0.078,0.009,-0.009,-0.009
25494,0.034,0.009,-0.009,-0.009
25501,0.034,0.009,-0.093,-0.010
25507,0.062,0.009,0.019,-0.009
25513,-0.078,0.009,-0.009,-0.009
25520,-0.022,0.008,-0.121,-0.009
25526,0.006,0.008,-0.177,-0.010
25532,0.062,0.009,-0.121,-0.010
25538,-0.050,0.008,-0.009,-0.010
25545,-0.190,0.007,-0.177,-0.011
